Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
GICHSGFIN,GIC Housing Finance Ltd.,,19.6,19.6,20.43,252.01,252.01,4.0,228.34,178.53,177.69,24.97,19.59,,78.18,77.82,10.93,8.58,7.77,36.56,0.83,8.26,0.1,,1.24,1.24,0,10.2,9.78,89.8,90.22,,"11,746.55",9.55,12.21,0.51,89.79,0.46,0.51,0.17
GILLANDERS,Gillanders Arbuthnot & Co Ltd.,,-4.57,-4.57,1.03,110.8,110.8,0.0,183.25,16.91,11.32,-4.57,-4.57,,9.22,6.17,-2.49,-2.49,-4.12,8.28,-1.81,0.53,72.66,,1.01,0.65,4.47,0,0.0,0,0.0,,223.78,0.57,6.2,0.24,0,0.39,0.24,-0.1
GILLETTE,Gillette India Ltd.,,95.25,95.25,112.89,242.1,242.1,119.0,616.58,151.04,133.39,131.78,95.24,,24.49,21.63,21.37,15.44,39.33,50.06,22.24,0.0,144.01,,1.46,0.76,5.48,138.57,116.91,-38.57,-16.91,,"18,343.17",9.13,37.27,9.21,-38.57,23.46,9.21,0.02
GINNIFILA,Ginni Filaments Ltd.,,5.82,5.8,8.35,30.15,30.15,0.0,98.35,14.27,11.14,8.02,5.22,,14.51,11.32,8.15,5.3,17.3,29.44,7.07,0.89,133.41,,1.15,0.51,4.34,0,0.0,0,0.0,,362.91,0.47,3.21,0.2,0,0.65,0.2,0.27
GIPCL,Gujarat Industries Power Co. Ltd.,,12.12,12.12,22.82,192.47,192.47,2.7,88.29,31.47,20.77,17.98,12.12,,35.64,23.52,20.36,13.72,6.29,8.08,4.33,0.15,31.6,,2.5,1.85,6.03,23.93,12.7,76.07,87.3,,"1,284.20",0.96,2.7,0.86,76.06,0.39,0.86,0.16
GKWLIMITED,GKW Ltd.,,45.71,45.71,47.42,572.71,572.71,0.0,65.53,54.91,53.19,53.04,45.71,,83.78,81.16,80.92,69.74,7.98,9.27,7.68,0.0,0.15,,9.17,9.17,0,0,0.0,0,0.0,,-56.29,-1.44,-1.72,0.09,0,0.01,0.09,7.43
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,,31.32,21.11,25.75,88.37,88.37,30.0,172.4,41.79,37.15,26.75,21.11,,24.24,21.54,15.51,12.24,23.88,35.4,11.54,0.0,0.94,,1.65,1.25,0.9,189.5,155.35,-89.5,-55.35,,"23,243.59",7.96,32.83,8.36,-89.5,16.3,8.36,0.01
GLFL,Gujarat Lease Financing Ltd.,,-0.13,-0.13,-0.12,-1.6,-1.6,0.0,0,-0.12,-0.13,-0.13,-0.13,,0,0,0,0,0,-6.17,-5.82,-2.3,0.0,,17.53,17.53,0,0,0.0,0,0.0,,11.08,0,-34.15,0,0,-1.59,0,-0.05
GLOBALVECT,Global Vectra Helicorp Ltd.,,-20.91,-20.91,38.4,34.21,34.21,0.0,210.95,39.52,-19.79,-32.49,-20.91,,18.73,-9.38,-15.4,-9.91,-61.12,-8.97,-4.15,1.09,41.91,,0.44,0.38,12.56,0,0.0,0,0.0,,96.42,0.33,1.74,0.19,0,1.14,0.19,-0.53
GLOBUSSPR,Globus Spirits Ltd.,,41.06,41.06,55.12,202.9,202.9,2.0,425.54,93.79,79.72,62.23,41.06,,22.03,18.73,14.62,9.64,20.23,30.44,11.94,0.23,123.77,,1.24,0.83,12.87,2.43,1.81,97.57,98.19,,990.89,0.81,3.67,0.75,97.56,1.57,0.75,0.13
GMBREW,GM Breweries Ltd.,,43.82,43.82,46.8,276.16,276.16,4.0,186,57.75,54.75,54.72,43.8,,31.04,29.43,29.41,23.54,15.85,19.68,13.97,0.0,59.36,,1.46,1.03,12.16,6.84,6.4,93.16,93.6,,753.76,2.22,7.14,2.24,93.15,1.51,2.24,0.11
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,-1.27,-1.27,1.69,125.81,125.81,0.2,42.11,4.55,1.59,-10.94,-1.27,,10.8,3.77,-25.98,-3.02,-1.01,1.1,-0.82,0.0,27.17,,4.73,4.44,13.6,-157.15,118.34,257.15,-18.34,,"1,517.17",1.13,10.48,1.31,257.15,0.44,1.31,-0.02
GMMPFAUDLR,GMM Pfaudler Ltd.,,65.06,65.06,84.88,244.51,244.51,5.0,438.46,110.51,90.7,86.15,65.07,,25.2,20.68,19.64,14.84,26.61,29.51,14.24,0.25,95.97,,1.4,0.89,5.69,7.68,5.89,92.32,94.11,,"6,350.28",9.91,39.32,9.82,92.31,17.61,9.82,0.02
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,44.35,44.35,61.87,385,385,8.0,329.99,79.82,62.3,61.02,44.35,,24.18,18.87,18.49,13.43,11.51,13.19,8.3,0.0,0.62,,3.57,2.73,3.43,11.27,8.08,88.73,91.92,,"3,224.13",0.63,2.6,0.91,88.72,0.78,0.91,0.15
GOACARBON,Goa Carbon Ltd.,,-5.26,-5.26,-5.26,83.26,83.26,0.0,385.51,5.19,5.19,-5.38,-5.26,,1.34,1.34,-1.39,-1.36,-6.31,6.21,-1.8,0.41,132.27,,1.15,0.6,3.35,0,0.0,0,0.0,,254.64,0.72,53.66,0.71,0,3.3,0.71,-0.02
GODFRYPHLP,Godfrey Phillips India Ltd.,,68.65,68.65,95.28,464.75,464.75,24.0,478.84,121.96,95.33,89.42,68.65,,25.46,19.9,18.67,14.33,14.77,18.14,10.14,0.01,0.75,,1.81,0.96,0.8,0,0.0,0,0.0,,"4,733.24",1.9,7.46,1.91,0,1.96,1.91,0.08
GODREJPROP,Godrej Properties Ltd.,,-1.69,-1.69,-0.96,315.01,315.01,0.0,20.52,12.02,11.44,3,-1.54,,58.58,55.74,14.62,-7.5,-0.48,3.21,-0.28,0.52,3.81,,2.27,1.82,0.25,0,0.0,0,0.0,,"43,020.47",75.42,128.74,68.62,0,4.47,68.62,0.0
GOKEX,Gokaldas Exports Ltd.,,6.12,5.78,18.27,68.04,68.04,0.0,281.92,26.27,14.12,6.13,6.12,,9.31,5,2.17,2.17,8.99,15.12,2.61,1.16,1.24,,0.92,0.5,2.08,0,0.0,0,0.0,,659.05,0.54,5.85,0.28,0,1.15,0.28,0.08
GOKULAGRO,Gokul Agro Resources Ltd.,,2.63,2.63,4.85,19.6,19.6,0.0,581.38,10.61,8.39,4.14,2.63,,1.82,1.44,0.71,0.45,13.4,31.67,2.81,0.47,623.37,,1.11,0.69,20.86,0,0.0,0,0.0,,290.49,0.04,2.08,0.03,0,1.03,0.03,0.13
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,0.76,0.76,0.93,16.59,16.59,0.0,22.46,1.29,1.11,0.99,0.76,,5.72,4.94,4.39,3.36,4.55,5.74,3.34,0.0,99.36,,3.6,3.6,0,0,0.0,0,0.0,,15.11,0.36,6.26,0.39,0,0.52,0.39,0.09
GOODLUCK,Good Luck India Ltd.,,13.01,13.01,23.49,156.47,156.47,0.0,641.51,49.93,38.71,16.4,12.26,,7.78,6.03,2.55,1.91,7.83,17.3,2.73,1.31,143.22,,1.37,0.73,4.46,0,0.0,0,0.0,,653.22,0.42,5.34,0.1,0,0.42,0.1,0.18
GPPL,Gujarat Pipavav Port Ltd.,,4.52,4.52,7.28,42.04,42.04,4.5,15.17,9.65,6.89,6.75,4.52,,63.57,45.38,44.52,29.77,10.74,14.99,8.94,0.0,30.03,,3.59,3.55,69.91,123.95,76.94,-23.95,23.06,,"3,968.83",5.41,8.51,6.4,-23.95,2.31,6.4,0.05
GPTINFRA,GPT Infraprojects Ltd.,,7.07,7.07,12.91,71.48,71.48,2.5,197.75,29.26,23.42,10.19,7.07,,14.79,11.84,5.15,3.57,9.89,24.75,3.09,1.17,86.42,,1.21,1.03,8.57,42.41,23.24,57.59,76.76,,329.24,0.57,3.87,0.19,57.58,0.51,0.19,0.19
GRANULES,Granules India Ltd.,,22.18,22.09,27.1,87.32,87.32,1.5,126.58,35.33,30.55,29.59,22.32,,27.91,24.13,23.37,17.63,25.56,29.62,15,0.39,0.92,,1.66,1.26,3.73,4.47,3.68,95.53,96.32,,"8,109.21",2.59,9.27,2.4,95.52,3.47,2.4,0.07
GRAPHITE,Graphite India Ltd.,,10.2,10.2,12.48,205.11,205.11,5.0,94.1,16.48,14.19,13.89,10.2,,17.51,15.08,14.76,10.84,4.97,6.77,4.15,0.06,38.36,,4.7,3.51,2.23,0,0.0,0,0.0,,"10,174.62",5.53,31.6,5.44,0,2.5,5.44,0.02
GRASIM,Grasim Industries Ltd.,,13.78,13.77,26.34,652.65,652.65,9.0,188.23,31.58,18.99,14.18,13.75,,16.77,10.09,7.53,7.3,2.1,2.6,1.65,0.09,22.64,,1.28,0.96,5.68,29.02,15.15,70.98,84.85,,"99,433.86",8.03,47.85,7.71,70.97,2.22,7.71,0.01
GRAVITA,Gravita India Ltd.,,4.66,4.66,5.9,27.38,27.38,1.1,177.64,10.58,9.34,5.85,4.66,,5.95,5.25,3.29,2.62,17.01,26.81,5.47,0.97,208.97,,1.26,0.51,4.72,23.61,18.64,76.39,81.36,,800.78,0.65,10.96,0.51,76.38,3.31,0.51,0.05
GREENPOWER,Orient Green Power Company Ltd.,,-0.11,-0.11,-0.1,10.07,10.07,0.0,0.42,-0.03,-0.03,-0.1,-0.11,,-6.19,-7.81,-23.64,-25.32,-1.05,-0.23,-0.75,0.37,2.99,,1.42,1.42,0,0,0.0,0,0.0,,435.31,13.83,-223.24,4.99,0,0.21,4.99,-0.05
GRINDWELL,Grindwell Norton Ltd.,,21.86,21.86,26.55,122.57,122.57,9.5,147.48,33.85,29.16,28.87,21.86,,22.95,19.77,19.57,14.82,17.83,22.93,13.13,0.0,88.61,,2.83,2.1,5.19,34.3,28.24,65.7,71.76,,"10,422.89",6.38,27.81,6.46,65.69,7.77,6.46,0.02
GROBTEA,The Grob Tea Company Ltd.,,241.09,241.09,261.02,647.87,647.87,3.0,948.79,266.08,246.16,240.97,241.09,,28.04,25.94,25.39,25.41,37.21,36.68,30.08,0.04,1.33,,3.26,2.65,0.68,0.82,0.76,99.18,99.24,,82.16,0.75,2.66,0.85,99.17,1.24,0.85,0.3
GRPLTD,GRP Ltd.,,12.27,12.27,106.22,"1,016.94","1,016.94",2.5,"2,096.47",139.19,45.24,5.11,12.27,,6.63,2.15,0.24,0.58,1.2,3.58,0.64,0.5,1.06,,1.56,1.05,3,0,0.0,0,0.0,,159.3,0.57,8.58,0.38,0,0.78,0.38,0.02
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,13.4,13.4,15.94,99.27,99.27,5.0,99.59,22.67,20.13,18.08,13.4,,22.76,20.21,18.15,13.45,13.49,18.67,2.26,0.0,0.19,,0.99,0.85,0.73,39.18,32.94,60.82,67.06,,-160.28,-0.14,-0.62,1.86,60.81,1.86,1.86,0.07
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,10.48,10.48,14.91,229.48,229.48,2.2,188.21,18.38,13.95,12.88,10.48,,9.76,7.41,6.84,5.56,4.56,5.54,3.8,0.0,68.32,,3.58,2.61,8.26,11.44,8.04,88.56,91.96,,"3,062.54",0.41,4.18,0.43,88.55,0.35,0.43,0.13
GSS,GSS Infotech Ltd.,,-2.22,-2.22,-2.16,66.94,66.94,0.0,9.85,-1.22,-1.28,-1.31,-2.22,,-12.35,-13.01,-13.34,-22.55,-3.31,-1.91,-3.15,0.0,13.98,,5.03,5.03,0,0,0.0,0,0.0,,82.46,4.95,-40.02,5.3,0,0.78,5.3,-0.04
GTL,GTL Ltd.,,4.27,4.27,4.57,-463.54,-463.54,0.0,14.05,5.88,5.59,4.27,4.27,,41.88,39.78,30.43,30.43,-0.92,-1.34,34.07,0.0,111.97,,0.01,0.01,0,0,0.0,0,0.0,,267.54,1.21,2.89,0.37,0,-0.01,0.37,0.82
GTLINFRA,GTL Infrastructure Ltd.,,-0.99,-0.99,-0.58,-1.36,-1.36,0.0,1.13,0.25,-0.19,-1.02,-1.02,,21.87,-16.93,-90.14,-90.14,0,36.52,-19.71,0.0,21.86,,0.11,0.11,384.11,0,0.0,0,0.0,,523.22,0.37,1.7,0.68,0,-0.56,0.68,-1.32
GTPL,GTPL Hathway Ltd.,,11.79,11.79,25.64,66.92,66.92,4.0,156.1,31.65,17.8,16.25,11.79,,20.27,11.4,10.41,7.55,17.61,25.37,8.26,0.12,109.36,,0.9,0.89,222.73,25.44,11.69,74.56,88.31,,"1,334.23",0.76,3.75,0.76,74.55,1.77,0.76,0.1
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,1.64,1.64,3.52,202.12,202.12,2.0,23.03,3.58,1.7,1.33,1.64,,15.52,7.36,5.77,7.1,0.8,0.83,0.75,0.03,0.11,,12.19,11.18,1.44,183.32,85.34,-83.32,14.66,,250.76,8.6,55.39,8.7,-83.32,0.99,8.7,0.01
GUJGASLTD,Gujarat Gas Ltd.,,18.53,18.53,23.48,65.12,65.12,2.0,143.15,31.4,26.45,24.76,18.53,,21.93,18.47,17.29,12.94,28.45,29.18,15.09,0.17,116.62,,0.64,0.61,188.74,6.74,5.32,93.26,94.68,,"38,296.08",3.89,17.71,3.84,93.25,8.44,3.84,0.03
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,2.2,2.2,4.86,33.25,33.25,0.0,71.78,5.33,2.67,2.32,2.2,,7.42,3.72,3.23,3.06,6.62,7.7,4.86,0.17,1.55,,2.94,2.17,4.62,0,0.0,0,0.0,,23.13,0.6,8.03,0.64,0,1.38,0.64,0.05
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,39.86,39.7,46.5,172.81,172.81,16.0,328.41,63.06,56.33,53.42,39.77,,19.2,17.15,16.26,12.11,23.01,31.69,13.84,0.23,114.29,,2.05,1.36,4.39,17.6,15.05,82.4,84.95,,"3,355.83",2.03,10.58,2.21,82.39,4.2,2.21,0.05
GULFPETRO,GP Petroleums Ltd.,,3.48,3.48,4.13,45.72,45.72,0.0,119.6,5.53,4.88,4.63,3.48,,4.62,4.07,3.87,2.9,7.6,10.43,4.46,0.51,1.76,,1.99,1.02,2.16,0,0.0,0,0.0,,285.13,0.47,10.12,0.3,0,0.78,0.3,0.1
GULPOLY,Gulshan Polyols Ltd.,,13.31,13.31,20.25,77.91,77.91,1.0,163.27,28.26,21.32,19.93,13.31,,17.3,13.06,12.2,8.15,17.08,25.51,12.57,0.0,154.29,,2.33,1.47,8.47,4.5,2.96,95.5,97.04,,424.56,0.55,3.2,0.56,95.49,1.18,0.56,0.14
GVKPIL,GVK Power & Infrastructure Ltd.,,-1.31,-1.31,-1.3,5.13,5.13,0.0,0.13,-1.3,-1.3,-1.3,-1.31,,-994.96,-995.88,-995.98,-998.25,-25.44,-24.87,-13.28,0.87,0.01,,0.93,0.93,0,0,0.0,0,0.0,,"1,023.61",49.55,-4.98,15.44,0,0.39,15.44,-0.65
HAL,Hindustan Aeronautics Ltd.,,96.68,96.68,131.9,459.24,459.24,30.0,680.48,170.63,135.41,127.72,96.68,,25.07,19.89,18.76,14.2,21.05,17.17,6.23,0.0,0.43,,1.57,0.93,0.43,31.02,22.74,68.98,77.26,,"26,109.53",1.15,4.58,1.46,68.97,2.17,1.46,0.1
HARRMALAYA,Harrisons Malyalam Ltd.,,21.92,21.92,24.14,62.4,62.4,0.0,244.45,31.51,29.28,21.92,21.92,,12.88,11.97,8.96,8.96,35.12,25.47,9.94,0.69,110.87,,0.47,0.29,12.93,0,0.0,0,0.0,,334.29,0.74,5.75,0.57,0,2.23,0.57,0.16
HATSUN,Hatsun Agro Products Ltd.,,11.43,11.43,25.8,47.38,47.38,8.0,258.33,36.39,22.01,16.89,11.43,,14.08,8.52,6.53,4.42,24.11,26.66,7.9,1.08,178.68,,0.54,0.11,9.78,52.5,23.25,47.5,76.75,,"16,684.08",3,21.27,2.8,47.49,15.29,2.8,0.02
HAVELLS,Havells India Ltd.,,16.61,16.61,20.58,82.5,82.5,6.5,166.58,28,24.03,22.87,16.61,,16.81,14.42,13.72,9.96,20.13,24.8,11.78,0.1,1.31,,1.92,0.97,2.4,18.06,14.57,81.94,85.43,,"64,591.20",6.19,36.84,6.3,81.93,12.73,6.3,0.02
HBLPOWER,HBL Power Systems Ltd.,,0.47,0.47,1.91,28.61,28.61,0.35,32.79,2.81,1.42,0.7,0.53,,8.55,4.32,2.14,1.6,1.83,4.76,1.39,0.07,87.13,,3.09,1.79,3.21,19.01,5.22,80.99,94.78,,915.82,1.01,11.78,1.02,80.98,1.17,1.02,0.02
HBSL,HB Stockholdings Ltd.,,16.54,16.54,15.57,70.52,70.52,0.0,17.18,15.57,15.37,15.33,15.37,,90.61,89.45,89.22,89.46,21.79,21.33,20.01,0.0,0.29,,15.65,15.65,0,0,0.0,0,0.0,,11.38,0.86,0.95,0.94,0,0.23,0.94,0.95
HCC,Hindustan Construction Company Ltd.,,-3.74,-3.74,-3.14,4.04,4.04,0.0,17.12,2.33,1.73,-5.57,-3.74,,13.6,10.08,-32.54,-21.87,-92.57,7.89,-5.25,5.22,24.04,,1,0.98,13.79,0,0.0,0,0.0,,"4,092.01",1.58,11.62,0.47,0,2.0,0.47,-0.46
HCLTECH,HCL Technologies Ltd.,,32.22,32.22,42.56,160.42,160.42,10.0,131.39,56.72,46.36,45.71,32.2,,43.16,35.28,34.78,24.5,20.07,27.76,15.79,0.0,64.43,,2.77,2.76,"1,981.83",37.25,28.18,62.75,71.82,,"262,157.68",7.35,17.02,7.48,62.74,6.13,7.48,0.03
HDFCAMC,HDFC Asset Management Company  Ltd.,,62.28,62.16,64.86,224.28,224.28,34.0,86.99,85.15,82.55,82.13,62.25,,97.88,94.89,94.4,71.56,27.75,36.13,26.02,0.0,36.36,,21.18,21.18,0,44.95,43.14,55.05,56.86,,"62,191.55",33.57,34.3,33.57,55.04,13.02,33.57,0.02
HDFCBANK,HDFC Bank Ltd.,,56.58,56.32,58.81,369.54,369.54,6.5,219.23,56.44,,"10,063,719.49","2,591,035.71","205,498,809.40",,"215,510,389.62","55,485,957.92","4,400,671,989.48",,3.42,46.11,25.74,4.89,1.78,15.27,3.71,40.37,6.91,1.44,0.33,1.87,3.2,,"2,196,567.47",18.17,4.04,6.81,100.0,0.04,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,6.73,6.73,6.98,55.37,55.37,2.02,353.53,8.93,8.68,8.59,6.73,,2.52,2.45,2.42,1.9,12.15,1.01,0.75,0.05,0.46,,0.76,0.76,0,0,0.0,0,0.0,,"140,171.62",1.96,77.68,1.97,0,12.56,1.97,0.01
HEG,HEG Ltd.,,-6.56,-6.56,12.39,880.57,880.57,3.0,325.48,13.92,-5.02,-7.97,-6.55,,4.27,-1.54,-2.44,-2.01,-0.74,-0.55,-0.6,0.09,30.28,,3.22,2.32,2.16,0,0.0,0,0.0,,"5,396.96",4.3,100.45,4.5,0,1.66,4.5,0.0
HERCULES,Hercules Hoists Ltd.,,2.43,2.43,3.33,154.5,154.5,1.5,24.49,3.89,2.99,2.98,2.43,,15.88,12.19,12.18,9.9,1.57,1.87,1.47,0.0,14.91,,6.2,4.5,3.16,74.18,54.04,25.82,45.96,,352.52,4.5,28.31,4.56,25.81,0.72,4.56,0.02
HERITGFOOD,Heritage Foods Ltd.,,31.29,31.29,40.78,127.97,127.97,5.0,518.78,55.62,46.13,42.28,31.29,,10.72,8.89,8.15,6.03,24.44,32.44,16.91,0.04,280.53,,1.24,0.29,12.77,7.99,6.13,92.01,93.87,,"1,367.39",0.57,5.3,0.57,92,2.29,0.57,0.11
HEROMOTOCO,Hero Motocorp Ltd.,,148.39,148.37,182.24,760.68,760.68,105.0,"1,541.57",230.18,196.31,195.21,148.36,,14.93,12.73,12.66,9.62,19.5,24.43,13.37,0.0,138.98,,1.79,1.55,20.96,64.02,52.12,35.98,47.88,,"57,987.55",1.88,12.61,1.89,35.97,3.83,1.89,0.05
HEUBACHIND,Heubach Colorants India Ltd.,,95.22,95.22,110.8,176.42,176.42,205.0,316.6,41.87,26.29,135.55,95.21,,13.22,8.3,42.81,30.07,53.96,14.42,33.86,0.0,112.59,,1.86,1.27,5.42,211.1,181.41,-111.1,-81.41,,825.59,1.13,8.54,1.17,-111.1,2.11,1.17,0.26
HGINFRA,HG Infra Engineering Ltd.,,32.37,32.37,45.33,158.39,158.39,0.8,387.83,65.38,52.43,43.29,32.37,,16.85,13.51,11.16,8.34,20.43,28.16,9.67,0.22,115.9,,1.45,1.28,15.04,0,0.0,0,0.0,,"1,906.80",0.75,4.48,0.77,0,1.88,0.77,0.11
HIKAL,Hikal Ltd.,,10.8,10.8,17.71,75.7,75.7,2.0,139.53,26.59,19.68,16.74,10.8,,19.05,14.1,11.99,7.73,14.26,19.31,6.95,0.55,89.92,,1.34,0.93,6.45,11.11,6.77,88.89,93.23,,"2,246.86",1.31,6.85,1.03,88.88,1.9,1.03,0.08
HIL,HIL Ltd.,,250.74,249.89,315.06,"1,165.62","1,165.62",40.0,"2,082.38",345.05,279.67,254.82,249.67,,16.57,13.43,12.23,11.98,21.41,20.94,13.39,0.14,111.75,,1,0.47,7.34,9.96,7.9,90.04,92.1,,"2,400.37",1.53,9.25,1.46,90.03,2.61,1.46,0.08
HIMATSEIDE,Himatsingka Seide Ltd.,,5.46,5.46,16.52,158.36,158.36,0.5,170.83,33.94,22.88,8.26,5.46,,19.86,13.39,4.83,3.19,3.44,6.99,1.07,1.35,33.56,,0.84,0.65,5.05,9.15,3.02,90.85,96.98,,"3,401.69",2.02,10.18,0.85,90.84,0.91,0.85,0.04
HINDCOMPOS,Hindustan Composites Ltd.,,14.21,14.21,20.22,554.59,554.59,2.0,124.98,22.92,16.92,16.79,14.21,,18.34,13.53,13.43,11.37,2.56,2.84,2.28,0.0,20.09,,3.64,3.35,15.56,14.07,9.89,85.93,90.11,,389.08,2.11,11.49,2.12,85.92,0.48,2.12,0.05
HINDCOPPER,Hindustan Copper Ltd.,,1.18,1.18,4.38,11.77,11.77,0.35,19.31,4.81,1.62,0.94,1.19,,24.88,8.38,4.88,6.15,10.09,7.81,3.87,1.04,0.6,,0.88,0.69,0.01,0,0.0,0,0.0,,"12,182.99",6.82,27.4,6.19,0,10.15,6.19,0.01
HINDMOTORS,Hindustan Motors Ltd.,,0.18,0.18,0.22,-1.67,-1.33,0.0,0.06,0.34,0.3,0.3,0.18,,609.84,539.79,531.99,321.39,-10.8,-27.25,12.78,0.0,3.97,,0.19,0.19,0,0,0.0,0,0.0,,126.83,108.31,17.76,114.49,0,-3.85,114.64,0.03
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,70.57,70.57,97.88,249.15,249.15,22.75,"1,604.21",128.85,104.39,98.09,73.42,,8.03,6.5,6.11,4.57,29.46,21.91,8.12,1.16,177.53,,0.7,0.24,8.15,13.93,10.45,86.07,89.55,,"75,718.17",0.32,4.05,0.15,86.06,0.94,0.15,0.31
HINDUNILVR,Hindustan Unilever Ltd.,,33.85,33.85,38.15,201.85,201.85,31.0,195.73,50.37,46.06,44.64,33.85,,25.73,23.53,22.8,17.29,16.76,18.9,11.67,0.0,67.52,,1.26,0.95,13.6,110.77,98.27,-10.77,1.73,,"566,917.00",12.33,47.89,12.42,-10.77,12.04,12.42,0.01
HINDZINC,Hindustan Zinc Ltd.,,18.89,18.89,24.88,76.48,76.48,21.3,53.56,31.93,25.94,25.03,18.89,,59.61,48.43,46.72,35.26,24.69,28.95,17.45,0.2,49.48,,3.12,2.94,15.88,200.15,151.95,-100.15,-51.95,,"112,355.00",4.97,8.33,5.09,-100.15,3.57,5.09,0.07
HIRECT,Hind Rectifiers Ltd.,,3.22,3.22,5.53,60.24,60.24,0.4,184.2,12.02,9.71,4.45,3.22,,6.52,5.26,2.41,1.74,5.34,13.79,2.21,0.77,126.59,,1.4,0.85,4.45,24.85,14.47,75.15,85.53,,272.61,0.89,13.7,0.65,75.14,1.98,0.65,0.03
HISARMETAL,Hisar Metal Ltd.,,10.01,10.01,13.99,59.85,59.85,1.0,282.97,27.5,23.53,14.36,10.01,,9.71,8.31,5.07,3.53,16.72,23.19,3.97,1.91,112.25,,1.39,0.62,2.43,9.98,7.15,90.02,92.85,,119.16,0.78,8.02,0.4,90.01,1.89,0.4,0.09
HITECHCORP,Hitech Corporation Ltd.,,9.87,9.87,27.06,106.01,106.01,1.0,260.3,38.16,20.97,13.01,9.87,,14.65,8.05,4.99,3.79,9.31,14.08,4.6,0.57,1.19,,0.82,0.48,7.18,0,0.0,0,0.0,,323.99,0.72,4.94,0.48,0,1.17,0.48,0.08
HITECHGEAR,The Hi-Tech Gears Ltd.,,19.87,19.87,33.27,163.97,163.97,2.0,278.33,49.39,35.98,26.45,19.87,,17.74,12.92,9.5,7.13,12.11,14.71,5.81,0.49,81.52,,1.24,0.93,9.17,0,0.0,0,0.0,,415.92,0.8,4.49,0.62,0,1.06,0.62,0.11
HLVLTD,HLV Ltd.,,-0.57,-0.57,-0.36,6.69,6.69,0.0,0.3,-0.44,-0.65,-0.57,-0.57,,-146.77,-218.22,-189.87,-189.87,-8.51,-8.93,-6.02,0.09,3.17,,1.75,1.71,3.04,0,0.0,0,0.0,,396.96,20.98,-14.29,19.13,0,0.86,19.13,-0.1
HMVL,Hindustan Media Ventures Ltd.,,10.13,10.13,14.26,216.22,216.22,0.0,74.04,17.06,12.93,11.75,10.13,,23.04,17.46,15.87,13.68,4.68,5.81,3.52,0.04,25.78,,1.21,1.1,10.04,0,0.0,0,0.0,,460.78,0.84,3.67,0.81,0,0.28,0.81,0.17
HONAUT,Honeywell Automation Ltd.,,520.32,520.32,575.45,"2,917.27","2,917.27",85.0,"3,442.06",761.19,706.14,699.12,520.41,,22.11,20.51,20.31,15.11,17.83,23.31,11.63,0.0,76.98,,2.75,2.68,31.89,14.41,13.03,85.59,86.97,,"40,119.41",13.19,59.62,13.78,85.58,16.25,13.78,0.01
HOVS,HOV Services Ltd.,,49.65,49.65,50.14,67.06,67.06,0.0,7.67,2.63,2.13,50.24,49.65,,34.24,27.78,655.11,647.33,74.03,3.13,70.1,0.01,10.82,,2.98,2.98,0,0,0.0,0,0.0,,70.7,7.32,21.38,7.78,0,0.89,7.78,0.83
HPL,HPL Electric & Power Ltd.,,1.24,1.24,7.74,117.45,117.45,0.15,132.22,17.49,10.98,1.67,1.24,,13.22,8.3,1.26,0.93,1.05,8.78,0.51,0.68,55.47,,1.41,0.83,1.99,12.12,1.93,87.88,98.07,,765.03,0.9,6.8,0.37,87.87,0.42,0.37,0.03
HSCL,Himadri Speciality Chemical Ltd.,,1.11,1.11,2.17,40.77,40.77,0.15,40.09,3.37,2.32,1.53,1.11,,8.41,5.78,3.8,2.77,2.73,5.22,1.72,0.4,0.65,,1.25,0.85,3.47,13.46,6.91,86.54,93.09,,"2,290.14",1.36,16.2,1.04,86.53,1.02,1.04,0.03
