Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
GIPCL,Gujarat Industries Power Co. Ltd.,,16.4,16.4,29.01,181.69,181.69,2.9,91.16,36.16,23.54,20.19,16.4,,39.66,25.82,22.14,17.98,9.02,9.69,6.31,0.14,35.08,,3,2.38,8.59,17.68,9.99,82.32,90.01,,772.8,0.56,1.41,0.55,82.31,0.28,0.55,0.33
GKWLIMITED,GKW Ltd.,,4.39,4.39,6.22,268.86,268.86,0.0,18.33,4.74,2.91,2.58,4.39,,25.86,15.86,14.05,23.95,1.63,1.07,1.49,0.01,6.25,,7.23,7.23,0,0,0.0,0,0,,-9.02,-0.82,-3.19,0.34,0,0.02,0.34,0.71
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,,6.5,6.5,11.38,108.62,108.62,40.0,190.35,43.45,38.57,19.04,6.5,,22.82,20.26,10,3.41,5.98,30.68,3.51,0,102.97,,1.75,1.27,6.68,307.86,175.79,-207.86,-75.79,,"20,028.90",6.21,27.21,6.54,-207.86,11.46,6.54,0.01
GLFL,Gujarat Lease Financing Ltd.,,0.14,0.14,0.15,-2.47,-2.47,0.0,0,0.15,0.14,0.14,0.14,,0,0,0,0,-5.55,11.25,10.18,-1.49,0.0,,0.43,0.43,0,0,0.0,0,0,,13.52,0,34.15,0,0,-0.54,0,0.1
GLOBALVECT,Global Vectra Helicorp Ltd.,,1.49,1.49,68.66,56.56,56.56,0.0,326.19,86.24,19.06,1.81,1.49,,26.43,5.84,0.55,0.45,2.62,6.79,0.25,0.76,56.61,,0.44,0.38,18.31,0,0.0,0,0,,97.81,0.21,0.81,0.11,0,0.62,0.11,0.04
GLOBUSSPR,Globus Spirits Ltd.,,20.6,20.6,33.74,162.81,162.81,1.0,403.84,47.88,34.74,26.57,20.59,,11.85,8.6,6.57,5.09,12.64,15.72,7.24,0.29,142.09,,0.89,0.35,11.88,0,0.0,0,0,,360.6,0.31,2.62,0.21,0,0.52,0.21,0.24
GMBREW,GM Breweries Ltd.,,37.12,37.12,41.09,235.36,235.36,3.0,256.27,53.66,49.67,49.65,37.1,,20.93,19.38,19.37,14.47,15.76,20.91,14.02,0,96.85,,1.25,0.83,22.78,9.74,8.79,90.26,91.21,,543.66,1.16,5.54,1.21,90.25,1.31,1.21,0.12
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,4.56,4.56,7.44,127.77,127.77,2.0,47.83,9.34,6.46,6.4,4.56,,19.52,13.49,13.37,9.54,3.57,4.34,2.88,0,30.27,,4.85,4.53,15.99,43.82,26.87,56.18,73.13,,927.37,0.61,3.12,0.66,56.17,0.25,0.66,0.15
GMMPFAUDLR,GMM Pfaudler Ltd.,,42.5,42.5,56.2,185.48,185.48,5.0,353.3,72.21,58.52,56.13,42.51,,20.43,16.56,15.88,12.03,22.91,29.11,14.41,0.04,119.81,,2.01,1.2,4.65,10.58,8.0,89.42,92,,"3,656.34",7.08,34.64,7.12,89.41,13.55,7.12,0.02
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,32.1,32.1,49.1,336.02,336.02,5.0,332.16,44.68,27.67,27.33,32.1,,13.45,8.33,8.22,9.66,9.55,6.57,5.98,0.16,61.88,,2.03,1.51,5.54,21.8,14.25,78.2,85.75,,"2,452.31",0.48,3.53,0.35,78.19,0.34,0.35,0.28
GOACARBON,Goa Carbon Ltd.,,-30.32,-30.32,-27.93,86.41,86.41,0.0,455.26,-13.58,-15.97,-31.01,-30.32,,-2.98,-3.5,-6.81,-6.66,-35.09,-18.47,-13.08,0.05,196.45,,1.24,0.51,4.28,0,0.0,0,0,,90.03,0.22,-7.25,0.27,0,1.42,0.27,-0.25
GODFRYPHLP,Godfrey Phillips India Ltd.,,74.6,74.6,103.91,396.36,396.36,24.0,548.77,134.33,105.02,99.22,74.6,,24.47,19.13,18.08,13.59,18.82,23.02,12.52,0.01,92.12,,1.32,0.48,4.65,45.57,32.72,54.43,67.28,,"4,874.80",1.71,6.98,1.72,54.42,2.38,1.72,0.08
GODREJPROP,Godrej Properties Ltd.,,15.58,15.58,15.9,202.6,202.6,0.0,82.75,35.91,35.25,24.68,15.24,,43.39,42.59,29.82,18.42,7.52,17.34,3.87,0.63,21.05,,1.66,1.4,1.67,0,0.0,0,0,,"17,967.26",8.62,19.86,7.28,0,2.98,7.28,0.03
GOKEX,Gokaldas Exports Ltd.,,7.56,7.11,20.25,53.39,53.39,0.0,318.08,24.12,11.43,7.56,7.56,,7.58,3.59,2.37,2.37,14.15,18.7,3.44,1.71,145.03,,0.83,0.4,4.76,0,0.0,0,0,,517.9,0.38,5.01,0.1,0,0.61,0.1,0.23
GOKULAGRO,Gokul Agro Resources Ltd.,,1.09,1.09,2.77,16.97,16.97,0.0,360.26,9.32,7.64,1.6,1.09,,2.58,2.12,0.44,0.3,6.42,31.23,1.08,0.96,359.03,,1.06,0.59,10.14,0,0.0,0,0,,238.44,0.05,1.94,0.02,0,0.48,0.02,0.13
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,0.58,0.58,0.75,15.76,15.76,0.0,18.74,1.01,0.84,0.66,0.58,,5.4,4.47,3.54,3.08,3.67,4.5,2.35,0.13,76.38,,2.3,2.3,0,0,0.0,0,0,,16.12,0.46,8.48,0.39,0,0.46,0.39,0.08
GOODLUCK,Good Luck India Ltd.,,14.73,14.73,26.18,150.43,150.43,0.0,710.16,57.14,45.69,19.53,14.73,,8.04,6.43,2.75,2.07,9.78,23.02,3.39,1.36,163.53,,1.2,0.62,5.19,0,0.0,0,0,,517.55,0.32,3.94,0.04,0,0.17,0.04,0.58
GPPL,Gujarat Pipavav Port Ltd.,,6.05,6.05,8.77,43.13,43.13,5.6,15.21,10.29,7.57,7.42,6.05,,67.65,49.77,48.77,39.76,14.02,16.34,12.05,0,30.31,,3.86,3.82,96.64,64.47,44.48,35.53,55.52,,"2,270.47",3.09,4.56,3.97,35.52,1.4,3.97,0.1
GPTINFRA,GPT Infraprojects Ltd.,,5.85,5.85,12.04,67.34,67.34,1.5,205.58,28.74,22.56,8.78,5.85,,13.98,10.97,4.27,2.84,8.69,27.99,2.51,1.12,88.2,,1.12,0.95,8.06,0,0.0,0,0,,234.81,0.39,2.81,0.07,0,0.22,0.07,0.39
GRANULES,Granules India Ltd.,,17.47,17.41,21.47,71.25,71.25,1.0,90.85,20.48,16.47,21.75,17.47,,22.53,18.12,23.94,19.22,24.51,18.21,14.11,0.44,73.42,,1.74,1.33,6.72,5.72,4.65,94.28,95.35,,"4,171.27",1.81,8.01,1.58,94.27,2.02,1.58,0.12
GRAPHITE,Graphite India Ltd.,,1.6,1.6,3.87,195,195,2.0,147.15,3.2,0.94,0.06,1.6,,2.17,0.63,0.04,1.08,0.82,0.47,0.67,0.11,61.93,,4.56,2.95,2.38,"2,307.34",957.08,"-2,207.34",-857.08,,"2,880.34",1,46.05,0.86,"-2,207.34",0.65,0.86,0.01
GRASIM,Grasim Industries Ltd.,,19.63,19.61,31.95,572.99,572.99,4.0,244.48,40.45,28.09,19.64,19.58,,16.54,11.48,8.03,8,3.41,4.39,2.59,0.13,32.43,,1.1,0.75,6.05,35.66,21.85,64.34,78.15,,"36,112.60",2.25,13.57,1.94,64.33,0.83,1.94,0.04
GRAVITA,Gravita India Ltd.,,3.25,3.25,4.5,23.78,23.78,0.7,169.82,9.44,8.19,4.08,3.25,,5.55,4.82,2.4,1.91,13.66,28.16,4.66,1.31,243.72,,1.22,0.67,7.61,9.23,6.67,90.77,93.33,,441.02,0.38,6.77,0.2,90.76,1.43,0.2,0.1
GREENPOWER,Orient Green Power Company Ltd.,,0.4,0.4,0.4,10.17,10.17,0.0,0.99,0.63,0.62,0.55,0.39,,63.55,62.43,55.21,39.54,3.83,4.27,2.65,0.31,6.71,,3.18,3.18,0,0,0.0,0,0,,344.8,4.65,7.31,1.47,0,0.14,1.47,0.27
GRINDWELL,Grindwell Norton Ltd.,,16.52,16.52,21.46,106.27,106.27,7.5,140.21,26.94,22.01,21.62,16.52,,19.21,15.69,15.41,11.78,15.54,19.86,11.66,0,99.0,,2.84,1.98,5.29,36.31,27.95,63.69,72.05,,"5,079.55",3.27,17.03,3.28,63.68,4.32,3.28,0.04
GROBTEA,The Grob Tea Company Ltd.,,14.18,14.18,35.35,402.79,402.79,2.0,708.88,58.29,37.12,24.45,14.18,,8.22,5.23,3.44,1.99,3.51,8.86,2.28,0.22,114.07,,1.35,1.17,19.18,14.1,5.65,85.9,94.35,,38.77,0.47,5.72,0.37,85.89,0.64,0.37,0.05
GRPLTD,GRP Ltd.,,22.49,22.49,123.7,984.38,984.38,5.5,"2,614.76",145.29,44.07,-16.9,22.49,,5.55,1.68,-0.64,0.86,2.28,3.67,1.09,0.61,127.54,,1.23,0.83,7.55,42.88,7.79,57.12,92.21,,155.45,0.45,8.03,0.24,57.11,0.63,0.24,0.04
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,14.27,14.27,16.9,90.81,90.81,7.14,125.12,23.21,20.59,19.54,14.27,,18.55,16.45,15.61,11.4,15.71,20.73,3.03,0,26.62,,1.13,1.03,3.25,75.95,64.14,24.05,35.86,,"-1,042.52",-0.73,-3.92,1.09,24.04,1.51,1.09,0.1
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,2.48,2.48,6.75,170.6,170.6,1.2,191.25,10.34,6.06,3.19,2.48,,5.4,3.17,1.66,1.29,1.45,3.14,0.98,0.22,76.02,,1.9,1.36,6.04,88.82,32.6,11.18,67.4,,"2,938.96",0.39,7.14,0.19,11.17,0.21,0.19,0.07
GSS,GSS Infotech Ltd.,,1.1,1.1,1.25,69.13,69.13,0.0,15.93,1.68,1.53,1.5,1.1,,10.53,9.59,9.44,6.88,1.58,2.21,1.53,0,22.32,,8.53,8.53,0,0,0.0,0,0,,29.82,1.11,10.49,1.2,0,0.28,1.2,0.06
GTL,GTL Ltd.,,-14.66,-14.66,-14.37,-467.8,-467.8,0.0,13.69,-13.13,-13.42,-14.65,-14.65,,-95.91,-98.02,-107.01,-107.01,0,3.19,-87.09,0,81.38,,0.02,0.02,0,0,0.0,0,0,,103.83,0.48,-0.5,0.08,0,0,0.08,-13.57
GTLINFRA,GTL Infrastructure Ltd.,,-1.46,-1.46,-1,-0.5,-0.5,0.0,1.15,0.23,-0.29,-1.51,-1.51,,19.94,-24.83,-131.51,-131.51,0,-75.93,-25.08,0,19.07,,0.12,0.12,544.98,0,0.0,0,0,,-241.29,-0.17,-0.85,0.19,0,-0.44,0.19,-6.87
GTPL,GTPL Hathway Ltd.,,4.3,4.3,16.13,62.05,62.05,3.0,162,30.26,18.43,8.4,4.3,,18.67,11.37,5.18,2.65,6.93,26.91,3.13,0.16,117.87,,0.9,0.87,80.87,23.22,6.19,76.78,93.81,,524.27,0.29,1.54,0.25,76.77,0.66,0.25,0.11
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,8.12,8.12,9.93,203.65,203.65,3.0,31.03,11.73,9.93,9.2,8.12,,37.81,31.99,29.66,26.17,3.98,4.82,3.71,0.03,14.2,,11.56,10.33,2.01,0,0.0,0,0,,155.19,3.95,10.45,3.87,0,0.59,3.87,0.07
GUJGASLTD,Gujarat Gas Ltd.,,17.33,17.33,21.95,47.8,47.8,1.25,149.63,24.96,20.34,17.54,17.33,,16.67,13.59,11.72,11.58,36.26,23.02,15.11,0.56,130.42,,0.79,0.77,222.66,5.76,4.55,94.24,95.45,,"17,154.66",1.67,9.99,1.55,94.23,4.87,1.55,0.07
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,0.61,0.61,2.84,31.05,31.05,0.0,62.47,3.82,1.58,1.02,0.61,,6.11,2.53,1.63,0.97,1.95,4.8,1.27,0.08,131.6,,2.12,1.34,5.48,0,0.0,0,0,,1.62,0.05,0.78,0.11,0,0.23,0.11,0.09
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,40.51,40.23,46.95,151.94,151.94,14.0,328.01,64.28,57.75,52.8,40.42,,19.59,17.6,16.09,12.32,26.6,36.55,14,0.46,113.61,,1.72,1.22,5.01,17.31,14.9,82.69,85.1,,"2,410.52",1.47,7.48,1.59,82.68,3.43,1.59,0.08
GULFPETRO,GP Petroleums Ltd.,,3.05,3.05,3.76,43.01,43.01,0.75,97.13,5.78,5.08,3.67,3.05,,5.94,5.22,3.78,3.14,7.09,11.33,5.24,0.17,166.94,,3.08,1.93,6.31,24.57,19.97,75.43,80.03,,196.84,0.4,6.68,0.32,75.42,0.73,0.32,0.1
GULPOLY,Gulshan Polyols Ltd.,,4.39,4.39,11,65.07,65.07,0.7,132.32,14.88,8.27,5.84,4.39,,11.24,6.25,4.41,3.31,6.74,11.86,4.5,0.23,135.84,,1.44,0.77,7.18,22.79,9.09,77.21,90.91,,172.02,0.28,2.46,0.15,77.2,0.31,0.15,0.22
GVKPIL,GVK Power & Infrastructure Ltd.,,-5.24,-5.24,-5.24,6.44,6.44,0.0,0.15,-5.11,-5.11,-5.2,-5.24,,"-3,480.34","-3,481.25","-3,538.14","-3,569.61",-81.44,-77.92,-52.6,0.46,1.47,,0.04,0.04,0,0,0.0,0,0,,823.06,35.48,-1.02,15.11,0,0.34,15.11,-2.36
HAL,Hindustan Aeronautics Ltd.,,84.7,84.7,114.54,394.45,394.45,33.25,641.12,154.18,124.34,117.48,84.7,,24.04,19.39,18.32,13.21,21.47,18.74,5.32,0.44,40.29,,1.33,0.71,1.1,39.25,29.02,60.75,70.98,,"23,298.59",1.09,4.52,0.83,60.74,1.35,0.83,0.16
HARRMALAYA,Harrisons Malyalam Ltd.,,5.03,5.03,7.36,42.82,42.82,0.0,209.87,15.98,13.65,5.03,5.03,,7.61,6.5,2.39,2.39,11.75,13.41,2.3,1.33,96.03,,0.45,0.26,9.55,0,0.0,0,0,,199.33,0.51,6.76,0.25,0,1.24,0.25,0.09
HATSUN,Hatsun Agro Products Ltd.,,6.99,6.94,25.28,55.93,55.93,4.0,328.26,34.55,16.22,9.67,6.94,,10.52,4.94,2.94,2.11,12.41,14.92,4.13,1.01,195.57,,0.52,0.13,14.2,85.72,23.54,14.28,76.46,,"9,145.67",1.72,16.37,1.56,14.27,9.15,1.56,0.01
HAVELLS,Havells India Ltd.,,11.71,11.71,15.2,68.79,68.79,4.0,150.67,18.21,14.72,14.41,11.71,,12.08,9.77,9.56,7.77,17.02,19.44,10.4,0,133.78,,1.5,0.69,5.04,72.56,55.93,27.44,44.07,,"28,922.09",3.07,25.38,3.18,27.43,6.98,3.18,0.02
HBLPOWER,HBL Power Systems Ltd.,,0.81,0.81,2.32,28.24,28.24,0.3,38.86,3.42,1.97,1.36,0.87,,8.8,5.06,3.49,2.23,3.07,6.79,2.17,0.18,97.33,,2.48,1.48,3.56,69.4,25.97,30.6,74.03,,372.02,0.35,3.92,0.28,30.59,0.39,0.28,0.08
HBSL,HB Stockholdings Ltd.,,-10.23,-10.23,-9.26,40.64,40.64,0.0,2.56,-9.2,-9.44,-9.5,-9.5,,-359.59,-369.17,-371.35,-371.64,-23.38,-22.41,-21.99,0.01,5.91,,37.7,37.7,0,0,0.0,0,0,,5.16,2.63,-0.73,2.72,0,0.17,2.72,-1.37
HCC,Hindustan Construction Company Ltd.,,-1.12,-1.12,-0.39,7.79,7.79,0.0,24.1,3.27,2.55,-0.27,-1.12,,13.56,10.56,-1.12,-4.62,-14.31,10.22,-1.54,2.31,33.46,,0.7,0.68,19.01,0,0.0,0,0,,"3,160.43",0.87,6.39,0.17,0,0.51,0.17,-0.28
HCLTECH,HCL Technologies Ltd.,,33.06,33.05,40.22,137.37,137.37,10.0,120.1,49.23,42.04,41.17,33.03,,40.99,35,34.27,27.5,24.04,28.84,16.75,0,60.92,,1.69,1.69,"2,329.00",15.12,12.42,84.88,87.58,,"117,446.63",3.6,8.79,3.64,84.87,3.18,3.64,0.08
HDFCAMC,HDFC Asset Management Company  Ltd.,,59.37,59.24,61.69,189.34,189.34,28.0,94.14,80.47,78.1,77.68,59.32,,85.48,82.96,82.51,63.01,31.33,40.7,29.29,0,46.49,,18.06,18.06,0,20.2,19.43,79.8,80.57,,"44,919.45",22.42,26.23,22.44,79.79,11.16,22.44,0.03
HDFCBANK,HDFC Bank Ltd.,,48.01,47.66,50.07,311.83,311.83,2.5,209.39,47.89,,"9,815,479.98","2,244,771.35","183,054,361.58",,"211,987,907.87","48,481,009.97","3,953,480,747.42",,3.33,42.23,22.86,2.6,1.71,15.35,3.67,38.52,7.5,1.51,0.19,2,3.83,,"1,692,584.96",14.74,2.76,4.12,75.09,0.06,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,6.42,6.41,6.65,33.66,33.66,0.0,145.39,6.46,6.23,6.15,6.42,,4.44,4.28,4.22,4.41,19.06,0.98,0.98,0,0.22,,0.87,0.87,0,0,0.0,0,0,,"88,470.27",3.01,67.83,3.04,0,13.12,3.04,0.01
HEG,HEG Ltd.,,13.83,13.83,32.52,886.85,886.85,25.0,556.8,35.74,17.05,7.59,13.83,,6.41,3.06,1.36,2.48,1.55,1.86,1.22,0.17,49.4,,2.52,1.29,2.14,542.36,230.64,-442.36,-130.64,,"2,026.46",0.94,14.69,0.87,-442.36,0.55,0.87,0.03
HERCULES,Hercules Hoists Ltd.,,4.06,4.06,5.16,105.39,105.39,1.8,25.94,6.11,5,5,4.06,,23.54,19.28,19.26,15.63,3.84,4.69,3.68,0,23.56,,9.97,7,2.56,36.98,29.07,63.02,70.93,,157.84,1.9,8.08,1.95,63.01,0.48,1.95,0.08
HERITGFOOD,Heritage Foods Ltd.,,-34.49,-34.49,-24.13,99.64,99.64,2.5,577.85,-16.34,-26.7,-31.18,-34.49,,-2.82,-4.62,-5.39,-5.96,-34.6,-18.83,-16.63,0.53,278.74,,0.83,0.38,19.66,-5.79,-8.28,105.79,108.28,,"1,177.24",0.44,-15.52,0.37,105.79,2.14,0.37,-0.16
HEROMOTOCO,Hero Motocorp Ltd.,,181.91,181.91,222.84,707.7,707.7,90.0,"1,443.61",237.11,196.16,228.97,181.89,,16.42,13.58,15.86,12.59,25.7,26.52,19.37,0,153.79,,2.08,1.81,26.41,53.32,43.52,46.68,56.48,,"31,602.29",1.1,6.67,1.1,46.67,2.25,1.1,0.11
HEUBACHIND,Heubach Colorants India Ltd.,,21.96,21.96,38.97,282.22,282.22,11.0,328.08,33.52,16.52,14.86,21.97,,10.21,5.03,4.52,6.69,7.78,5.51,5.37,0,80.26,,2.51,2.01,6.02,22.76,12.83,77.24,87.17,,494.96,0.65,6.4,0.7,77.23,0.81,0.7,0.1
HGINFRA,HG Infra Engineering Ltd.,,25.43,25.43,37.03,126.07,126.07,0.0,336.98,54.63,43.03,34.99,25.43,,16.21,12.76,10.38,7.54,20.17,29.01,8.01,0.31,106.17,,1.31,1.22,20.81,1.96,1.35,98.04,98.65,,"1,256.86",0.57,3.53,0.51,98.03,1.36,0.51,0.15
HIKAL,Hikal Ltd.,,6.85,6.85,13.54,66.22,66.22,1.2,122.24,22.45,15.77,10.27,6.85,,18.36,12.89,8.39,5.6,10.34,16.59,4.77,0.69,85.25,,1.3,0.78,4.82,23.36,11.82,76.64,88.18,,"1,360.47",0.9,4.91,0.57,76.63,1.06,0.57,0.1
HIL,HIL Ltd.,,102.62,102.41,167.71,939.35,939.35,20.0,"1,759.77",221.51,156.02,114.5,102.21,,12.58,8.86,6.5,5.8,10.88,12.18,4.99,0.51,85.93,,0.85,0.36,4.66,21.92,13.36,78.08,86.64,,827.86,0.63,4.98,0.36,78.07,0.68,0.36,0.16
HIMATSEIDE,Himatsingka Seide Ltd.,,14.89,14.89,24.15,151.29,151.29,0.5,162.58,48,38.75,22.19,14.89,,29.52,23.83,13.64,9.16,9.84,11.48,3.01,1.58,32.95,,0.94,0.66,3.79,40.48,24.96,59.52,75.04,,"2,777.63",1.74,5.88,0.37,59.51,0.39,0.37,0.25
HINDCOMPOS,Hindustan Composites Ltd.,,8.15,8.15,14.58,522.48,522.48,2.0,120.56,13.57,7.14,6.98,8.15,,11.25,5.91,5.79,6.75,1.55,1.28,1.39,0.01,20.67,,3.07,2.75,14.17,24.54,13.71,75.46,86.29,,157.92,0.89,7.88,0.9,75.45,0.21,0.9,0.08
HINDCOPPER,Hindustan Copper Ltd.,,-6.15,-6.15,-3.01,10.38,10.38,0.0,8.99,-2.02,-5.16,-5.81,-6.15,,-22.43,-57.37,-64.64,-68.44,-59.29,-28.57,-18.25,1.63,26.67,,0.72,0.36,1.6,0,0.0,0,0,,"3,518.52",4.23,-18.85,2.37,0,2.05,2.37,-0.29
HINDMOTORS,Hindustan Motors Ltd.,,-0.04,-0.04,0,-1.85,-1.5,0.0,0.01,0,-0.04,-0.04,-0.04,,42,-378.59,-402.42,-392.48,0,2.9,-3.13,0,0.79,,0.09,0.09,1.4,0,0.0,0,0,,62.09,295.38,703.17,302.02,0,-1.65,304,-0.01
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,17.31,17.31,38.98,190.02,190.02,9.75,"1,763.32",45.67,23.99,10.32,17.3,,2.59,1.36,0.58,0.98,9.1,6.41,2.31,1.33,235.73,,0.65,0.32,14.04,54.31,24.1,45.69,75.9,,"67,302.67",0.25,9.67,0.11,45.68,1,0.11,0.09
HINDUNILVR,Hindustan Unilever Ltd.,,31.13,31.12,35.54,37.18,37.18,34.5,179.56,47.84,43.5,42.09,31.19,,26.64,24.22,23.44,17.37,83.89,89.49,34.37,0,197.86,,1.31,1.02,14.71,77.11,67.69,22.89,32.31,,"491,383.40",12.67,47.55,12.8,22.88,61.81,12.8,0.01
HINDZINC,Hindustan Zinc Ltd.,,16.11,16.11,21.5,95.41,95.41,16.5,43.93,25.52,20.12,19.86,16.11,,58.08,45.8,45.2,36.66,16.88,20.45,14.48,0.02,39.51,,4.58,4.24,10.11,0,0.0,0,0,,"64,243.88",3.46,5.96,3.53,0,1.63,3.53,0.1
HIRECT,Hind Rectifiers Ltd.,,11.16,11.16,13.62,57.74,57.74,0.8,180.89,22.72,20.26,15.84,11.16,,12.55,11.19,8.75,6.16,19.32,29.15,7.61,0.88,123.54,,1.39,0.85,4.33,3.58,2.93,96.42,97.07,,276.81,0.92,7.36,0.65,96.41,2.04,0.65,0.09
HISARMETAL,Hisar Metal Ltd.,,7.24,7.24,11.52,50.84,50.84,1.0,329.34,23.16,18.87,9.29,7.24,,7.03,5.73,2.82,2.19,14.24,19.99,3.89,2.26,177.33,,1.56,0.71,4.27,13.8,8.67,86.2,91.33,,80.59,0.45,6.45,0.12,86.19,0.79,0.12,0.18
HITECHCORP,Hitech Corporation Ltd.,,1.37,1.37,18.82,96.26,96.26,0.9,267.87,35.13,17.68,2.09,1.37,,13.11,6.6,0.77,0.51,1.42,11.19,0.61,0.84,119.3,,0.78,0.47,13.21,65.51,4.78,34.49,95.22,,243.23,0.53,4.03,0.18,34.48,0.5,0.18,0.03
HITECHGEAR,The Hi-Tech Gears Ltd.,,4.13,4.13,18.75,142.08,142.08,1.5,271.38,34.29,19.66,8.15,4.13,,12.63,7.24,3,1.52,2.9,8.48,1.33,0.6,88.1,,1.28,0.89,9.06,102.28,22.5,-2.28,77.5,,248.6,0.49,3.86,0.26,-2.28,0.5,0.26,0.06
HLVLTD,HLV Ltd.,,3.07,3.07,3.26,7.25,7.25,0.0,2.31,-0.48,-0.67,-0.32,3.07,,-20.9,-29.09,-13.86,132.82,42.3,-8.54,29.33,0.07,22.08,,1.58,1.54,21.78,0,0.0,0,0,,215.95,1.48,-7.09,1.39,0,0.44,1.39,0.96
HMVL,Hindustan Media Ventures Ltd.,,16.15,16.15,20.31,205.9,205.9,0.0,108.02,28.23,24.07,22.78,16.15,,26.13,22.28,21.09,14.95,7.84,11.1,6.18,0.06,41.35,,1.86,1.72,17.11,7.4,5.88,92.6,94.12,,339.44,0.43,1.63,0.35,92.59,0.18,0.35,0.43
HONAUT,Honeywell Automation Ltd.,,555.88,555.88,602.75,"2,464.08","2,464.08",75.0,"3,721.73",831.19,784.41,776.64,555.97,,22.33,21.07,20.86,14.93,22.56,30.3,14.21,0,95.15,,2.53,2.42,27.21,8.09,7.46,91.91,92.54,,"21,426.61",6.51,29.16,6.97,91.9,10.53,6.97,0.02
HOVS,HOV Services Ltd.,,-46.63,-46.63,-46.19,17.39,17.39,0.0,8.72,2.79,2.35,-45.98,-46.63,,32.03,26.98,-527.63,-535.05,-268.14,12,-205.68,0.09,38.44,,2.41,2.41,0,0,0.0,0,0,,28.69,2.61,8.16,2.66,0,1.33,2.66,-2.01
HPL,HPL Electric & Power Ltd.,,2.6,2.6,8.01,116.27,116.27,0.15,143.89,17.8,12.39,3.61,2.6,,12.36,8.6,2.51,1.8,2.23,9.92,1.1,0.71,61.25,,1.37,0.77,2.19,7.69,2.49,92.31,97.51,,614.99,0.66,5.37,0.15,92.3,0.18,0.15,0.12
HSCL,Himadri Speciality Chemical Ltd.,,1.93,1.93,2.81,39.43,39.43,0.15,43.06,6.9,6.02,1.67,1.93,,16.02,13.98,3.86,4.48,4.9,14.56,3.29,0.2,0.69,,1.13,0.67,2.78,9.34,6.43,90.66,93.57,,"1,532.56",0.85,5.3,0.69,90.65,0.75,0.69,0.07
HTMEDIA,HT Media Ltd.,,-17.03,-17.03,-12.11,52.97,52.97,0.4,53.16,9.85,4.93,-18.76,-17.03,,18.52,9.27,-35.29,-32.04,-32.15,7.93,-15.26,0.45,47.63,,0.59,0.51,12.88,-2.37,-3.33,102.37,103.33,,732.12,0.6,3.22,0.19,102.37,0.19,0.19,-1.7
HUBTOWN,Hubtown Ltd.,,-8.18,-8.18,-7.63,230.34,230.34,0.0,35.12,14.32,13.77,-5.3,-8.18,,40.75,39.2,-15.08,-23.27,-3.54,5.76,-1.49,0.16,6.42,,0.97,0.38,0.19,0,0.0,0,0,,306.78,1.2,2.95,0.22,0,0.03,0.22,-1.06
HUDCO,Housing & Urban Development Corporation Ltd.,,8.53,8.53,8.56,61.66,61.66,3.1,37.62,35.11,35.08,10.86,8.53,,93.3,93.23,28.87,22.68,13.84,9.42,2.24,4.98,9.89,,45.65,45.65,0,10.54,10.51,89.46,89.49,,"65,007.59",8.63,9.25,0.53,89.45,0.32,0.53,0.43
IBULHSGFIN,Indiabulls Housing Finance Ltd.,,50.52,50.51,52.81,349.19,349.19,31.0,266.62,242.17,239.89,59.57,50.52,,90.83,89.97,22.34,18.94,14.46,19.64,2.33,4.89,12.3,,2.23,2.23,0,61.35,58.7,38.65,41.3,,"64,255.35",5.64,6.21,0.36,38.64,0.28,0.36,0.52
