Company_Name,Revenue,Net Profit,EPS,BVPS,ROE,Debt to Equity,Symbol,URL
SHREE CEMENT LIMITED,17852.0,1269.0,352.18,5176.54,6.81,0.14,SHREECEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/shreecements/SC12
Shree Rama Multi-Tech Limited,196.0,5.0,0.79,4.68,16.95,2.54,SHREERAMA,https://www.moneycontrol.com/india/stockpricequote/packaging/shreeramamultitech/SRI01
Shreyans Industries Limited,865.0,73.0,53.14,218.37,24.33,0.13,SHREYANIND,https://www.moneycontrol.com/india/stockpricequote/paper/shreyansindustries/SI20
Shreyas Shipping & Logistics Limited,483.0,196.0,89.66,372.85,24.04,0.61,SHREYAS,https://www.moneycontrol.com/india/stockpricequote/shipping/shreyasshipping/SS12
Shriram Pistons & Rings Limited,2609.0,293.0,133.43,695.48,19.33,0.2,SHRIPISTON,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shrirampistonsrings/SPR02
Shriram FiNaNce Limited,30476.0,6011.0,160.54,1169.77,13.81,3.77,SHRIRAMFIN,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/shriramfinance/STF
Shyam Century Ferrous Limited,180.0,26.0,1.26,7.57,16.58,0.01,SHYAMCENT,https://www.moneycontrol.com/india/stockpricequote/miningminerals/shyamcenturyferrous/SCF01
Shyam Telecom Limited,0.0,-4.0,-4.31,-20.38,0.0,0.0,SHYAMTEL,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/shyamtelecom/ST05
Siemens Limited,19553.0,1962.0,55.09,367.86,14.98,0.0,SIEMENS,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/siemens/S
Signet Industries Limited,1017.0,13.0,4.31,70.14,6.32,1.42,SIGIND,https://www.moneycontrol.com/india/stockpricequote/finance-investments/signetindustries/SF22
Simplex Infrastructures Limited,1873.0,-463.0,-82.41,52.67,-156.58,19.9,SIMPLEXINF,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/simplexinfrastructures/SI82
Sirca Paints India Limited,267.0,46.0,8.41,96.88,17.36,0.0,SIRCA,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindia/SPI06
Siyaram Silk Mills Limited,2232.0,250.0,53.55,242.56,22.07,0.13,SIYSIL,https://www.moneycontrol.com/india/stockpricequote/textiles-weaving/siyaramsilkmills/SSM05
SJVN Limited,2938.0,1355.0,3.46,35.27,9.8,1.01,SJVN,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/sjvn/S11
SKF India Limited,4304.0,524.0,106.2,473.58,22.41,0.0,SKFINDIA,https://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01
Skipper Limited,1980.0,32.0,3.46,74.75,4.63,0.63,SKIPPER,https://www.moneycontrol.com/india/stockpricequote/engineering/skipper/S21
SMS Pharmaceuticals Limited,522.0,3.0,-0.83,54.4,-1.53,0.55,SMSPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/smspharmaceuticals/SP38
Snowman Logistics Limited,417.0,13.0,0.8,25.23,3.17,0.25,SNOWMAN,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/snowmanlogistics/SL17
Somany Ceramics Limited,2478.0,66.0,16.83,210.61,9.08,0.62,SOMANYCERA,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/somanyceramics/SC49
Soma Textiles & Industries Limited,5.0,165.0,50.09,20.28,245.48,0.07,SOMATEX,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/somatextilesindustries/STI03
Somi Conveyor Beltings Limited,93.0,3.0,2.94,56.45,5.21,0.26,SOMICONVEY,https://www.moneycontrol.com/india/stockpricequote/rubber/somiconveyorbeltings/SCB
Sonata Software Limited,7449.0,451.0,32.58,93.77,34.74,0.38,SONATSOFTW,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/sonatasoftware/SS42
The South Indian Bank Limited,7233.0,775.0,3.7,31.89,11.61,,SOUTHBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/southindianbank/SIB
South West Pinnacle Exploration Limited,124.0,8.0,3.21,40.76,7.88,0.55,SOUTHWEST,https://www.moneycontrol.com/india/stockpricequote/diversified/southwestpinnacleexploration/SWP
S. P. Apparels Limited,1077.0,82.0,32.37,265.86,12.24,0.32,SPAL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/spapparels/A
Sun Pharma Advanced Research Company Limited,238.0,-222.0,-7.82,15.8,-43.4,0.0,SPARC,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA
Spacenet Enterprises India Limited,144.0,2.0,0.05,1.02,5.1,0.0,SPCENET,https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/spacenetenterprisesindia/NCT
Speciality Restaurants Limited,374.0,96.0,20.61,58.91,34.99,0.0,SPECIALITY,https://www.moneycontrol.com/india/stockpricequote/hotels/specialityrestaurants/SR06
Southern Petrochemicals Industries Corporation  Limited,2828.0,279.0,14.83,48.41,30.5,0.4,SPIC,https://www.moneycontrol.com/india/stockpricequote/fertilisers/southernpetrochemicalindustriescorporation/SPI01
SPL Industries Limited,284.0,23.0,8.22,55.87,14.71,0.07,SPLIL,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/splindustries/SPL9
SPML Infra Limited,883.0,0.0,0.07,66.59,0.12,5.4,SPMLINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/spmlinfra/SPM05
Shekhawati Poly-Yarn Limited,301.0,-21.0,-0.62,-4.26,0.0,-1.37,SPYL,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/shekhawatipoly-yarn/SP09
Sreeleathers Limited,199.0,25.0,11.06,160.59,6.88,0.0,SREEL,https://www.moneycontrol.com/india/stockpricequote/leather-products/sreeleathers/S20
SRF Limited,14870.0,2162.0,72.95,347.2,20.93,0.42,SRF,https://www.moneycontrol.com/india/stockpricequote/diversified/srf/SRF
Sree Rayalaseema Hi-Strength Hypo Limited,1650.0,154.0,89.97,437.58,20.54,0.02,SRHHYPOLTD,https://www.moneycontrol.com/india/stockpricequote/chemicals/sreerayalaseemahistrengthhyp/SRH03
Steel Strips Wheels Limited,4040.0,193.0,12.39,72.5,17.07,0.56,SSWL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/steelstripswheels/SSW02
Strides Pharma Science Limited,3688.0,72.0,-22.49,240.62,-9.15,1.25,STAR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/stridespharmascience/SA10
Star Paper Mills Limited,492.0,65.0,42.08,380.83,11.04,0.0,STARPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/starpapermills/SPM04
The State Trading Corporation of India Limited,0.0,31.0,8.74,-931.14,-0.56,-0.36,STCINDIA,https://www.moneycontrol.com/india/stockpricequote/trading/statetradingcorporationindia/STC
Stel Holdings Limited,17.0,12.0,6.64,441.17,1.5,0.0,STEL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/stelholdings/STE01
Sterling Tools Limited,771.0,47.0,13.29,111.16,11.95,0.33,STERTOOLS,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST
Sterlite Technologies Limited,6925.0,227.0,3.53,52.38,6.74,1.75,STLTECH,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/sterlitetechnologies/ST20
Styrenix Performance Materials Limited,2372.0,183.0,104.07,406.44,25.6,0.01,STYRENIX,https://www.moneycontrol.com/india/stockpricequote/commodity-chemicals/styrenixperformancematerials/INE01
Subros Limited,2806.0,47.0,7.35,132.94,5.52,0.02,SUBROS,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/subros/S07
Sudarshan Chemical Industries Limited,2301.0,44.0,6.5,119.64,5.4,0.99,SUDARSCHEM,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08
Sundaram Multi Pap Limited,114.0,2.0,0.05,2.06,2.65,0.35,SUNDARAM,https://www.moneycontrol.com/india/stockpricequote/printingstationery/sundarammultipap/SMP02
Sundaram Brake Linings Limited,354.0,-4.0,-12.15,217.07,-5.59,0.59,SUNDRMBRAK,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/sundarambrakelinings/SBL
Sunflag Iron And Steel Company Limited,3488.0,1114.0,61.89,185.54,33.36,0.16,SUNFLAG,https://www.moneycontrol.com/india/stockpricequote/steel-rolling/sunflagironsteelcompany/SIS05
Sun TV Network Limited,3772.0,1703.0,43.31,235.41,18.4,0.0,SUNTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/suntvnetwork/STN01
Superhouse Limited,766.0,27.0,24.04,411.26,6.37,0.44,SUPERHOUSE,https://www.moneycontrol.com/india/stockpricequote/leather-products/superhouse/SL
Super Spinning Mills Limited,85.0,-19.0,-3.56,16.32,-21.8,0.46,SUPERSPIN,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/superspinningmills/SSM07
Suprajit Engineering Limited,2752.0,152.0,10.99,88.48,12.42,0.52,SUPRAJIT,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/suprajitengineering/SE15
Supreme Industries Limited,9201.0,712.0,68.12,346.49,19.65,0.0,SUPREMEIND,https://www.moneycontrol.com/india/stockpricequote/plastics/supremeindustries/SI48
Surana Solar Limited,42.0,2.0,0.46,11.67,3.97,0.0,SURANASOL,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/suranasolar/SV05
Surya Roshni Limited,7996.0,335.0,62.78,346.33,18.0,0.22,SURYAROSNI,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/suryaroshni/SR01
Sutlej Textiles and Industries Limited,3074.0,37.0,2.28,67.73,3.36,0.86,SUTLEJTEX,https://www.moneycontrol.com/india/stockpricequote/textiles-general/sutlejtextilesindustries/STI9
Suven Life Sciences Limited,13.0,-118.0,-6.63,17.21,-31.51,0.0,SUVEN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suvenlifesciences/SLS01
Suzlon Energy Limited,5970.0,2887.0,2.64,0.9,259.2,1.73,SUZLON,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/suzlonenergy/SE17
Swan Energy Limited,1438.0,-61.0,-2.52,141.52,-2.67,2.09,SWANENERGY,https://www.moneycontrol.com/india/stockpricequote/trading/swanenergy/SM09
Swaraj Engines Limited,1421.0,133.0,110.02,281.75,39.04,0.0,SWARAJENG,https://www.moneycontrol.com/india/stockpricequote/engines/swarajengines/SE
Symphony Limited,1187.0,115.0,16.64,125.93,13.21,0.22,SYMPHONY,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-white-goods/symphony/SCS04
Syngene International Limited,3192.0,464.0,11.59,90.13,12.83,0.16,SYNGENE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10
Tainwala Chemical and Plastic (I) Limited,12.0,3.0,3.5,105.43,3.32,0.0,TAINWALCHM,https://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP
Taj GVK Hotels & Resorts Limited,383.0,79.0,14.83,73.57,20.22,0.21,TAJGVK,https://www.moneycontrol.com/india/stockpricequote/hotels/tajgvkhotelsresorts/TGV
Take Solutions Limited,189.0,-46.0,-6.86,7.43,-92.32,0.31,TAKE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/takesolutions/TS09
Talbros Automotive Components Limited,647.0,43.0,45.02,297.69,15.12,0.24,TALBROAUTO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/talbrosautomotivecomponents/TAC
Tarapur Transformers Limited,3.0,-22.0,-11.76,-7.41,0.0,0.0,TARAPUR,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/tarapurtransformers/TT04
Tarmat Limited,143.0,7.0,3.57,61.29,5.67,0.05,TARMAT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/tarmat/RT06
Tata Chemicals Limited,16789.0,2452.0,90.95,809.49,11.74,0.31,TATACHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC
Tata Coffee Limited,2850.0,321.0,14.07,125.89,14.65,0.56,TATACOFFEE,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tatacoffee/TC14
Tata Communications Limited,17838.0,1766.0,63.02,54.34,118.29,4.96,TATACOMM,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/tatacommunications/TC17
TATA CONSUMER PRODUCTS LIMITED,13783.0,1346.0,13.02,184.12,7.4,0.07,TATACONSUM,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/tataconsumerproducts/TT
Tata Elxsi Limited,3144.0,755.0,121.26,334.92,36.2,0.0,TATAELXSI,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataelxsi/TE
Tata Metaliks Limited,3259.0,80.0,25.51,500.19,5.09,0.0,TATAMETALI,https://www.moneycontrol.com/india/stockpricequote/steel-pig-iron/tatametaliks/TM
Tata Motors Limited,345966.0,2353.0,6.29,137.33,5.32,2.77,TATAMOTORS,https://www.moneycontrol.com/india/stockpricequote/auto-lcvshcvs/tatamotors/TM03
Tata Steel Limited,243352.0,7657.0,7.17,86.12,8.49,0.76,TATASTEEL,https://www.moneycontrol.com/india/stockpricequote/ironsteel/tatasteel/TIS
TCI Express Limited,1241.0,139.0,36.24,155.71,23.35,0.0,TCIEXP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/tciexpress/TCI08
TCNS Clothing Co. Limited,1201.0,-17.0,2.75,99.1,-2.86,0.06,TCNSBRANDS,https://www.moneycontrol.com/india/stockpricequote/textiles-general/tcnsclothingco/TCC
TCPL Packaging Limited,1474.0,110.0,121.36,487.41,25.14,1.11,TCPLPACK,https://www.moneycontrol.com/india/stockpricequote/printingstationery/tcplpackaging/TCP01
Tata Consultancy Services Limited,225458.0,42303.0,115.19,249.2,46.61,0.0,TCS,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataconsultancyservices/TCS
TD Power Systems Limited,872.0,96.0,6.23,38.74,16.01,0.0,TDPOWERSYS,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/tdpowersystems/TPS01
Teamlease Services Limited,7870.0,111.0,65.12,479.9,13.78,0.02,TEAMLEASE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/teamleaseservices/TS13
Techindia Nirman Limited,0.0,0.0,-0.22,8.48,-2.88,5.95,TECHIN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/techindianirman/NS07
Tech Mahindra Limited,53290.0,4886.0,54.76,322.65,17.3,0.06,TECHM,https://www.moneycontrol.com/india/stockpricequote/computers-software/techmahindra/TM4
Techno Electric & Engineering Company Limited,829.0,96.0,17.1,179.36,9.68,0.0,TECHNOE,https://www.moneycontrol.com/india/stockpricequote/engineeringconstruction/technoelectricengineeringcompanyltd/TECHN54214
TECIL Chemicals and Hydro Power Limited,0.0,-1.0,-0.74,-9.18,0.0,-0.74,TECILCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/tecilchemicalshyd/TCH
Tejas Networks Limited,919.0,-36.0,-2.46,173.21,-1.22,0.0,TEJASNET,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/tejasnetworks/TN
Tera Software Limited,130.0,3.0,2.77,86.21,3.21,0.22,TERASOFT,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/terasoftware/TS14
Texmaco Infrastructure & Holdings Limited,16.0,3.0,0.24,49.98,0.48,0.04,TEXINFRA,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/texmacoinfrastructureholdings/T02
Texmo Pipes and Products Limited,638.0,-71.0,-24.58,41.76,-58.86,0.15,TEXMOPIPES,https://www.moneycontrol.com/india/stockpricequote/plastics/texmopipesproducts/TPP
Texmaco Rail & Engineering Limited,2243.0,11.0,0.81,42.04,1.92,0.72,TEXRAIL,https://moneycontrol.com/india/stockpricequote/infrastructure-general/texmacorailengineering/TRE
Tourism FiNaNce Corporation of India Limited,231.0,87.0,9.73,112.55,8.64,0.98,TFCILTD,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/tourismfinancecorpindia/TFC
TGB Banquets And Hotels Limited,38.0,1.0,0.47,26.49,1.75,0.12,TGBHOTELS,https://www.moneycontrol.com/india/stockpricequote/hotels/tgbbanquetshotels/BBaH
Thangamayil Jewellery Limited,3152.0,79.0,58.13,283.38,20.5,1.41,THANGAMAYL,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/thangamayiljewellery/TJ
Themis Medicare Limited,354.0,43.0,61.83,368.85,16.76,0.27,THEMISMED,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/themismedicare/TM04
Thomas Scott (India) Limited,62.0,2.0,5.22,22.56,20.07,0.32,THOMASCOTT,https://www.moneycontrol.com/india/stockpricequote/textiles-syntheticsilk/thomasscottindia/TSI01
Tilaknagar Industries Limited,1164.0,149.0,8.79,26.06,31.04,0.52,TI,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09
Tide Water Oil Company (India) Limited,1853.0,107.0,67.37,449.18,14.99,0.01,TIDEWATER,https://www.moneycontrol.com/india/stockpricequote/lubricants/tidewateroil/TWO
Tube Investments of India Limited,1984.0,274.0,110.98,628.17,18.86,0.46,TIINDIA,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/technocraftindustriesindia/TII01
Tijaria Polypipes Limited,13.0,-9.0,-3.3,-8.44,0.0,-3.16,TIJARIA,https://www.moneycontrol.com/india/stockpricequote/plastics/tijariapolypipes/TP
TIL Limited,43.0,-91.0,-90.75,-291.49,0.0,-1.37,TIL,https://www.moneycontrol.com/india/stockpricequote/engineering/til/TIL
Times Guaranty Limited,1.0,0.0,1.05,48.49,2.14,0.0,TIMESGTY,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/timesguaranty/TG
Time Technoplast Limited,4289.0,223.0,9.69,102.81,9.66,0.36,TIMETECHNO,https://www.moneycontrol.com/india/stockpricequote/plastic-products/timetechnoplast/TT03
Timken India Limited,2806.0,390.0,51.95,270.83,19.18,0.01,TIMKEN,https://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23
The Tinplate Company of India Limited,3958.0,142.0,13.65,120.52,11.3,0.0,TINPLATE,https://www.moneycontrol.com/india/stockpricequote/ironsteel/thetinplatecoindia/TCI02
TIPS Industries Limited,186.0,76.0,59.58,106.04,56.19,0.0,TIPSINDLTD,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tipsindustries/TI25
Thirumalai Chemicals Limited,2132.0,89.0,8.77,116.4,7.53,0.37,TIRUMALCHM,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07
TITAGARH RAIL SYSTEMS LIMITED,2779.0,147.0,10.89,80.58,13.51,0.26,TITAGARH,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/titagarhrailsystems/TW04
Titan Company Limited,40575.0,3273.0,36.61,133.75,27.42,0.63,TITAN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01
Tamilnadu PetroProducts Limited,2150.0,94.0,10.47,91.75,11.41,0.08,TNPETRO,https://www.moneycontrol.com/india/stockpricequote/detergents/tamilnadupetroproducts/TP13
Tamilnadu Telecommunication Limited,0.0,-11.0,-2.59,-32.61,0.0,-0.21,TNTELE,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/tamilnadutelecommunications/TT01
Tokyo Plast International Limited,75.0,0.0,-0.13,61.97,-0.21,0.19,TOKYOPLAST,https://www.moneycontrol.com/india/stockpricequote/plastics/tokyoplastinternational/TPI01
Torrent Pharmaceuticals Limited,9620.0,1245.0,36.79,183.13,20.09,0.85,TORNTPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06
Torrent Power Limited,25694.0,2164.0,44.06,239.0,19.23,0.95,TORNTPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/torrentpower/TP14
TPL Plastech Limited,270.0,16.0,2.06,14.79,13.89,0.33,TPLPLASTEH,https://www.moneycontrol.com/india/stockpricequote/plastics/tplplastech/TPL02
Tree House Education & Accessories Limited,10.0,-44.0,-10.56,51.62,-20.45,0.0,TREEHOUSE,https://www.moneycontrol.com/india/stockpricequote/computers-software-training/treehouseeducationaccessories/THE01
TREJHARA SOLUTIONS LIMITED,68.0,-299.0,-253.15,152.04,-166.49,0.1,TREJHARA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
TRF Limited,177.0,88.0,80.49,19.98,402.91,3.81,TRF,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/trf/TRF
Trident Limited,6332.0,441.0,0.88,8.23,10.51,0.33,TRIDENT,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/trident/AI01
Trigyn Technologies Limited,1272.0,34.0,11.26,221.21,5.09,0.0,TRIGYN,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/trigyntechnologies/TT08
Transformers And Rectifiers (India) Limited,1380.0,42.0,3.07,30.23,10.35,0.84,TRIL,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/transformersrectifiersindia/TRI
Triveni Turbine Limited,1247.0,192.0,5.97,23.95,25.32,0.0,TRITURBINE,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/triveniturbine/TT14
Triveni Engineering & Industries Limited,5616.0,1775.0,74.58,121.76,67.22,0.34,TRIVENI,https://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
TTK Healthcare Limited,725.0,44.0,452.72,671.59,67.41,0.03,TTKHLTCARE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ttkhealthcare/TTK
TTK Prestige Limited,2777.0,254.0,18.34,139.94,13.12,0.02,TTKPRESTIG,https://www.moneycontrol.com/india/stockpricequote/domestic-appliances/ttkprestige/TTK02
T T Limited,203.0,-12.0,-5.89,18.22,-32.35,3.81,TTL,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/tt/TT06
Tata Teleservices (Maharashtra) Limited,1106.0,-1144.0,-5.86,-127.82,0.0,-0.72,TTML,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/tatateleservicesmaharashtra/TTM01
TVS Electronics Limited,353.0,9.0,5.11,54.58,9.35,0.09,TVSELECT,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/tvselectronics/TVS02
TVS Srichakra Limited,2984.0,77.0,101.85,1349.48,7.54,0.64,TVSSRICHAK,https://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
TV Vision Limited,71.0,-19.0,-5.43,-25.76,0.0,0.0,TVVISION,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvvision/TVV
United Breweries Limited,7499.0,304.0,11.5,150.13,7.66,0.0,UBL,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
UCAL LIMITED,822.0,0.0,0.39,177.87,0.21,0.51,UCAL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ucal/UFS
UCO Bank,17650.0,1862.0,1.53,19.07,8.0,,UCOBANK,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/ucobank/UCO
UFLEX Limited,14662.0,488.0,66.57,1039.38,6.41,0.73,UFLEX,https://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
The Ugar Sugar Works Limited,1794.0,103.0,9.16,19.63,46.66,1.57,UGARSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
Ujjivan FiNaNcial Services Limited,4421.0,1140.0,73.2,348.64,27.63,9.39,UJJIVAN,https://www.moneycontrol.com/india/stockpricequote/finance-general/ujjivanfinancialservices/UFS01
UltraTech Cement Limited,63239.0,5069.0,175.63,1883.69,9.32,0.18,ULTRACEMCO,https://www.moneycontrol.com/india/stockpricequote/cement-major/ultratechcement/UTC01
Umang Dairies Limited,292.0,-3.0,-1.48,19.94,-7.43,1.24,UMANGDAIRY,https://www.moneycontrol.com/india/stockpricequote/food-processing/umangdairies/UD01
Unichem Laboratories Limited,1343.0,-163.0,-28.72,345.89,-8.3,0.12,UNICHEMLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
Uniphos Enterprises Limited,1.0,39.0,5.64,410.17,1.37,0.0,UNIENTER,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE
Unitech Limited,405.0,-3103.0,-10.65,-4.36,0.0,-8.38,UNITECH,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/unitech/U
The United Nilgiri Tea Estates Company Limited,83.0,12.0,24.25,374.48,6.47,0.0,UNITEDTEA,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/unitednilgiriteaestatescompany/UNT
UPL Limited,53576.0,4257.0,45.79,432.57,13.29,0.86,UPL,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
Uttam Sugar Mills Limited,2058.0,123.0,32.41,151.14,21.44,1.03,UTTAMSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/uttamsugarmills/USM
V2 Retail Limited,838.0,-12.0,-3.73,71.8,-5.19,0.22,V2RETAIL,https://www.moneycontrol.com/india/stockpricequote/retail/v2retail/VR02
Vadilal Industries Limited,1057.0,96.0,133.97,448.45,29.9,0.64,VADILALIND,https://www.moneycontrol.com/india/stockpricequote/food-processing/vadilalindustries/VI01
Vaibhav Global Limited,2690.0,105.0,6.39,72.96,8.73,0.1,VAIBHAVGBL,https://www.moneycontrol.com/india/stockpricequote/retail/vaibhavglobal/VG02
Vakrangee Limited,197.0,1.0,0.01,1.17,0.81,0.47,VAKRANGEE,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/vakrangee/VS
Valecha Engineering Limited,113.0,-484.0,-215.25,-660.01,0.0,-1.1,VALECHAENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/valechaengineering/VE06
Vardhman Acrylics Limited,426.0,32.0,4.09,30.53,13.39,0.0,VARDHACRLC,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/vardhmanacrylics/VA08
Vardhman Polytex Limited,615.0,1.0,0.67,-162.53,-0.41,-1.24,VARDMNPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/vardhmanpolytex/VP09
Venky's (India) Limited,4233.0,70.0,50.03,921.82,5.42,0.14,VENKEYS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03
Venus Remedies Limited,555.0,26.0,19.88,344.38,5.77,0.09,VENUSREM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/venusremedies/VR01
V-Guard Industries Limited,4126.0,189.0,4.38,37.2,11.76,0.26,VGUARD,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/v-guardindustries/VI02
Vardhman Holdings Limited,5.0,6.0,715.75,9709.3,7.36,0.0,VHL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/vardhmanholdings/VH05
Vidhi Specialty Food Ingredients Limited,403.0,37.0,7.55,50.13,15.03,0.2,VIDHIING,https://www.moneycontrol.com/india/stockpricequote/dyespigments/vidhispecialtyfoodingredients/VDM
Viji FiNaNce Limited,2.0,0.0,0.05,1.46,3.59,0.76,VIJIFIN,https://www.moneycontrol.com/india/stockpricequote/finance-general/vijifinance/VF08
Vikas EcoTech Limited,402.0,9.0,0.1,2.51,4.0,0.26,VIKASECO,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotech/VGO01
Vikas Lifecare Limited,476.0,-15.0,-0.12,2.32,-4.61,0.09,VIKASLIFE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecare/VIKAS54265
