Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
GUJGASLTD,Gujarat Gas Ltd.,,"16,710.32",331.13,"16,379.19","16,456.22",90.74,"16,546.96",,"13,444.11",0,0,-7.24,190.88,56.82,384.91,752.17,"14,821.65","1,725.31",-11.9,"1,713.41",,416.03,0,11.74,0,427.77,"1,285.64","1,285.64","1,285.64",,,18.68,18.68,,0,0,,0,0.0,,137.68,0.0,100
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,37.98,0.00,37.98,37.98,0.56,38.55,,32.57,0.00,1.39,-6.17,2.73,0.32,0.97,5.42,37.24,1.31,0.00,1.31,,0.18,0.00,0.0,0.01,0.19,1.12,1.12,1.12,,,2.07,2.07,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,"2,184.78",0,"2,184.78","2,191.64",44.18,"2,235.82",,"1,175.68",180.85,0,-44.46,116.78,9.62,35.72,477.29,"1,951.48",284.34,0,284.34,,74.55,0,-1.29,0,73.26,211.08,211.08,211.08,,,41.89,41.63,,0,0,,0,0.0,,0,0.0,250
GULFPETRO,GP Petroleums Ltd.,,717.26,0,717.26,717.54,0.2,717.74,,319.03,267.43,0,32.63,26.64,0.85,2.86,41.93,691.38,26.36,0,26.36,,5.26,0,1.7,0.47,7.43,18.94,18.94,18.94,,,3.71,3.71,,0,0,,0,0.0,,0,0.0,0
GULPOLY,Gulshan Polyols Ltd.,,"1,081.46",0,"1,081.46","1,100.73",2.05,"1,102.77",,564.34,9.31,0,-0.15,36.3,4.96,32.41,340.81,987.98,114.8,0,114.8,,30.8,0,-1.25,0,29.55,85.25,85.25,85.25,,,16.4,16.4,,0,564.34,,0.48,3.92,,2.74,0.0,200
GVKPIL,GVK Power & Infrastructure Ltd.,,10.00,0.00,10.00,10.00,82.18,92.18,,0.00,0.00,0.00,0.00,0.76,0.00,0.12,27.74,35.31,56.87,0.00,56.87,,0.00,0.00,0.0,1.0,1.00,55.87,55.87,55.87,,,0.35,0.35,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HAL,Hindustan Aeronautics Ltd.,,"24,361.66",0,"24,361.66","24,620.21",986.34,"25,606.55",,"8,755.25",656.68,0,592.29,"4,589.83",58.14,"1,286.30","1,531.89","20,375.40","5,231.15",0,"5,231.15",,"1,900.00",0,-562.62,"-1,192.73",144.65,"5,086.50","5,086.50","5,086.50",,,152.11,152.11,,"6,859.51","2,303.39",,0,0.0,,"1,337.55",0.0,500
HARRMALAYA,Harrisons Malyalam Ltd.,,448.41,0,448.41,471.53,7.13,478.65,,117.44,38.66,0,3.27,165.68,11.18,4.23,115.25,455.7,22.95,0,22.95,,0,0,0,0,0,22.95,22.95,22.95,,,12.44,12.44,,0,0,,0,0.0,,0,0.0,0
HATSUN,Hatsun Agro Products Ltd.,,"6,353.51",0,"6,353.51","6,370.36",9.81,"6,380.18",,"4,351.85",5.36,0,51.09,210.02,106.63,310.77,"1,030.72","6,066.45",313.72,0,313.72,,89.55,0,-24.86,0.78,65.47,248.25,248.25,217.91,,,10.05,10.05,,0,0,,0,0.0,,129.34,0.0,600
HAVELLS,Havells India Ltd.,,"13,785.50",0,"13,785.50","13,888.53",160.42,"14,048.95",,"7,772.06","1,831.48",0,-219.48,"1,014.65",53.41,260.83,"1,732.21","12,445.16","1,603.79",0,"1,603.79",,397.55,0,11.51,0,409.06,"1,194.73","1,194.73","1,194.73",,,19.08,19.08,,0,0,,0,0.0,,187.89,0.0,750
HBLPOWER,HBL Power Systems Ltd.,,"1,197.86",0,"1,197.86","1,221.50",14.28,"1,235.77",,755.35,2.1,140.55,-8.29,94.97,7.27,34.67,101.73,"1,128.34",107.43,10.73,118.16,,30,0,-0.78,-0.46,28.76,89.4,89.4,89.4,,,3.19,3.19,,0,0,,0,0.0,,9.7,0.0,40
HBSL,HB Stockholdings Ltd.,,17.71,0,17.71,17.71,0.01,17.72,,0,0,0,0,0.67,0.01,0.15,1.07,1.94,15.78,0,15.78,,0.51,0,0,0.04,0.54,15.24,15.24,15.24,,,21.35,21.35,,0,0,,0,0.0,,0,0.0,10
HCC,Hindustan Construction Company Ltd.,,"4,235.56",0,"4,235.56","4,666.28",80.24,"4,746.52",,0,0,"3,419.84",0,345.92,948.8,93.64,111.6,"4,919.80",-173.28,0,-173.28,,5.96,0,-26.14,0,-20.18,-153.1,-153.1,-153.1,,,-1.01,-1.01,,0,0,,0,0.0,,0,0.0,0
HCLTECH,HCL Technologies Ltd.,,"40,638.00",0,"40,638.00","40,638.00",880,"41,518.00",,0,155,"7,277.00",-5,"15,872.00",109,"2,615.00","2,227.00","28,250.00","13,268.00",0,"13,268.00",,"2,464.00",0,-70,0,"2,394.00","10,874.00","10,874.00","10,874.00",,,40.1,40.09,,0,0,,0,0.0,,"11,391.00",0.0,"2,100.00"
HDFCAMC,HDFC Asset Management Company  Ltd.,,"2,115.36",0,"2,115.36","2,115.36",317.84,"2,433.20",,0,0,5.41,0,312.2,8.64,53.85,197.81,577.91,"1,855.29",0,"1,855.29",,418.96,0,43.2,0,462.16,"1,393.13","1,393.13","1,393.13",,,65.36,65.31,,0,0,,0,0.0,,724.43,0.0,840
HDFCBANK,HDFC Bank Ltd.,,"98,512.02","26,046.13","2,552.37",642.59,"127,753.12","29,509.90","157,263.02",,"55,743.53","12,031.69","1,599.80","23,810.70","37,442.19","13,346.03","-1,291.91","15,061.83","27,115.95","120,301.66","36,961.36","36,961.36","73,652.79","110,614.15",,"9,240.34",666.47,0,"3,592.40",0,0.0,"93,185.67","110,614.15",,,66.8,66.35,,"1,550.00",,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,"45,396.46",0,"45,396.46","65,401.78",745.97,"66,147.75",,0,0,0,0,"2,039.55",23.04,52.38,"63,004.53","64,832.79","1,314.96",0,"1,314.96",,184.5,0,-27.55,0,156.95,"1,158.01","1,207.69","1,207.69",,,5.91,5.9,,0,0,,0,0.0,,408.47,0.0,17
HEG,HEG Ltd.,,"2,173.23",0.00,"2,173.23","2,201.61",79.55,"2,281.16",,940.42,0.00,0.00,-111.41,80.00,7.49,79.29,765.37,"1,761.16",520.00,0.00,520.00,,129.96,0.00,-0.14,-0.4,129.41,390.58,390.58,390.58,,,101.20,101.2,,0.0,0.00,,0.0,0.0,,11.58,0.0,400.00
HERCULES,Hercules Hoists Ltd.,,107.83,0.0,107.83,108.45,15.98,124.43,,65.79,0.00,0.0,-0.14,14.51,0.01,2.47,21.41,104.05,20.38,-1.93,18.45,,2.28,0.0,0.56,0.67,3.51,14.94,14.94,14.94,,,4.67,4.67,,0.0,0.00,,0.0,0.0,,7.2,0.0,260.0
HERITGFOOD,Heritage Foods Ltd.,,"2,640.49",0,"2,640.49","2,642.92",10.31,"2,653.24",,"2,004.70",57.99,0,5.36,176.81,3.2,49.96,210.39,"2,508.84",144.4,-9.14,135.26,,34.3,0,-0.58,0,33.73,101.53,101.53,101.53,,,21.88,21.88,,0,0,,0,0.0,,34.8,0.0,100
HEROMOTOCO,Hero Motocorp Ltd.,,"28,687.74",0,"28,687.74","29,245.47",556.91,"29,802.38",,"20,708.07",45.95,0,72.71,"1,935.44",25.8,649.75,"3,114.53","26,552.25","3,250.13",0,"3,250.13",,797.91,0,-20.8,0,777.11,"2,473.02","2,473.02","2,473.02",,,123.78,123.78,,0,0,,0,0.0,,"1,898.13",0.0,"4,750.00"
HEUBACHIND,Heubach Colorants India Ltd.,,830.25,0,830.25,839.51,8.67,848.18,,479.6,72.02,0,-16.65,63.9,0.47,20.35,178.99,798.68,49.5,0,49.5,,11.63,0,1.15,-6.61,6.18,43.32,43.32,43.32,,,18.77,18.77,,0,0,,0,0.0,,34.62,0.0,150
HGINFRA,HG Infra Engineering Ltd.,,"3,594.68",0,"3,594.68","3,615.20",7.81,"3,623.00",,"1,791.91",0,"1,076.28",0,127.89,52.85,85.06,34.37,"3,168.37",454.64,0,454.64,,117.24,0,-1.36,0,115.88,338.76,338.76,338.76,,,51.98,51.98,,0,0,,0,0.0,,5.21,0.0,10
HIKAL,Hikal Ltd.,,"1,926.03",0.00,"1,926.03","1,942.72",4.89,"1,947.61",,"1,032.21",0.00,0.00,-35.82,201.35,31.22,95.67,404.42,"1,729.04",218.57,0.00,218.57,,59.65,0.00,-1.59,0.0,58.06,160.51,160.51,160.51,,,13.02,13.02,,0.0,0.00,,0.0,0.0,,27.13,0.0,80.00
HIL,HIL Ltd.,,"1,973.48",0,"1,973.48","1,973.48",31.97,"2,005.45",,"1,071.73",42.7,0,-45.96,149.73,4.51,53.81,480.61,"1,757.14",248.31,0,248.31,,69.57,0,-7.09,0,62.49,185.83,185.83,185.83,,,247.73,247.73,,0,0,,0,0.0,,33.76,0.0,650
HIMATSEIDE,Himatsingka Seide Ltd.,,"2,556.40",0,"2,556.40","2,858.98",19.94,"2,878.92",,"1,648.27",0,0,-49.98,277.16,146.86,113.85,518.92,"2,655.08",223.84,0,223.84,,42.74,0,26.77,0,69.51,154.33,154.33,154.33,,,15.67,15.67,,0,0,,0,0.0,,4.92,0.0,10
HINDCOMPOS,Hindustan Composites Ltd.,,231.83,0,231.83,232.64,0.38,233.02,,105.98,0,0,-0.83,36.06,0.08,8.56,58.45,208.3,24.71,0,24.71,,3.08,0,0.03,0,3.11,21.6,21.6,21.6,,,14.63,14.63,,0,0,,0,0.0,,2.95,0.0,40
HINDCOPPER,Hindustan Copper Ltd.,,"1,813.10",0,"1,813.10","1,821.93",50.24,"1,872.18",,136.15,0,560.22,59.31,371.81,28.94,149.87,183.81,"1,490.11",382.07,0,382.07,,21.67,0,-13.64,0,8.03,374.04,374.04,373.78,,,3.87,3.87,,0,0,,0.36,99.3,,33.85,0.0,23
HINDMOTORS,Hindustan Motors Ltd.,,0,0,0,0,14.58,14.58,,0,0,0,0,1.61,0.02,0.61,5.03,7.26,7.31,13.03,20.35,,1.69,0,0,0,1.69,18.65,18.65,18.65,,,0.89,0.89,,0,0,,0,0.0,,0,0.0,0
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,"372,641.60","24,213.81","348,427.79","349,682.93","2,969.68","352,652.61",,"69,435.87","253,209.37",0.00,-629.57,"2,982.45",972.73,"3,969.11","14,508.95","344,448.91","8,203.70",0.00,"8,203.70",,"1,510.00",0.00,498.09,-187.02,"1,821.07","6,382.63","6,382.63","6,382.63",,,44.94,44.94,,0.0,0.00,,0.0,0.0,,"3,227.20",0.0,140.00
HINDUNILVR,Hindustan Unilever Ltd.,,"50,336.00",0,"50,336.00","51,193.00",393,"51,586.00",,"15,869.00","9,274.00",0,-19,"2,399.00",98,"1,025.00","11,167.00","39,813.00","11,773.00",-34,"11,739.00",,"2,778.00",0,143,0,"2,921.00","8,818.00","8,818.00","8,818.00",,,37.53,37.53,,0,0,,0,0.0,,"7,519.00",0.0,"3,400.00"
HINDZINC,Hindustan Zinc Ltd.,,"28,790.00",0,"28,790.00","29,440.00","1,216.00","30,656.00",,0,0,0,-278,717,290,"2,917.00","12,775.00","16,421.00","14,235.00",-134,"14,101.00",,"2,445.00",0,"2,026.00",0,"4,471.00","9,630.00","9,630.00","9,630.00",,,22.79,22.79,,0,0,,0,0.0,,"7,606.00",0.0,900
HIRECT,Hind Rectifiers Ltd.,,372.02,0,372.02,372.1,0.34,372.44,,289.31,0,0,-0.98,36.64,6.88,4.49,24.93,361.28,11.16,0,11.16,,3.13,0,0.23,0,3.36,7.8,7.8,7.8,,,4.71,4.68,,0,0,,0,0.0,,0.66,0.0,20
HISARMETAL,Hisar Metal Ltd.,,236.59,0,236.59,236.59,1.87,238.46,,179.49,0,23.84,-1.65,7.79,4.96,2.13,5.67,222.23,16.22,0,16.22,,4.17,0,0.11,-0.11,4.16,12.06,12.06,12.06,,,22.33,22.33,,0,0,,0,0.0,,0.54,0.0,10
HITECHCORP,Hitech Corporation Ltd.,,585.85,0.00,585.85,588.46,0.79,589.25,,372.29,0.00,0.00,-1.16,31.41,16.13,30.01,100.13,548.80,40.45,9.94,50.39,,14.22,0.00,-1.23,0.0,12.99,37.40,37.40,37.40,,,21.77,21.77,,0.0,0.00,,0.0,0.0,,1.72,0.0,10.00
HITECHGEAR,The Hi-Tech Gears Ltd.,,624.03,0.00,624.03,644.60,7.15,651.75,,329.64,22.17,0.00,-23.49,100.83,17.92,30.36,120.65,598.09,53.66,0.00,53.66,,13.80,0.00,0.49,0.85,15.14,38.52,38.52,38.52,,,20.52,20.52,,0.0,0.00,,0.0,0.0,,0.00,0.0,15.00
HLVLTD,HLV Ltd.,,73,0,73,73,3.32,76.32,,0,0,7.15,0,29.38,2.35,12.76,57.22,108.87,-32.55,-9.96,-42.51,,0,0,0,0,0,-42.51,-42.51,-42.51,,,-0.66,-0.66,,0,0,,0,0.0,,0,0.0,0
HMVL,Hindustan Media Ventures Ltd.,,618.81,0.00,618.81,669.20,79.61,748.81,,244.10,0.00,0.00,-0.03,152.31,9.38,28.56,263.16,697.48,51.33,-3.51,47.82,,5.67,0.00,-1.41,0.0,4.26,43.56,43.56,43.56,,,5.91,5.91,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HONAUT,Honeywell Automation Ltd.,,"2,937.41",0,"2,937.41","2,948.32",82.34,"3,030.66",,"1,247.34",297.12,0,0.52,557.54,5.49,52.46,412.57,"2,573.04",457.62,0,457.62,,118.9,0,-0.41,0,118.49,339.13,339.13,339.13,,,383.57,383.57,,0,0,,0,0.0,,75.15,0.0,900
HOVS,HOV Services Ltd.,,10.06,0.00,10.06,10.06,1.34,11.40,,0.00,0.00,0.00,0.00,6.26,0.09,0.62,1.41,8.39,3.01,-66.08,-63.07,,0.83,0.00,0.04,0.0,0.87,-63.94,-63.94,-63.94,,,-50.78,-50.78,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HPL,HPL Electric & Power Ltd.,,"1,004.28",0.00,"1,004.28","1,004.28",3.52,"1,007.80",,655.73,0.00,0.00,7.47,118.40,64.12,44.03,107.19,996.94,10.87,0.00,10.87,,1.91,0.00,1.84,0.0,3.75,7.12,7.12,7.12,,,1.11,1.11,,0.0,0.00,,0.0,0.0,,0.96,0.0,2.00
HSCL,Himadri Speciality Chemical Ltd.,,"2,790.72",0,"2,790.72","2,791.31",7.22,"2,798.53",,"2,391.80",0,0,-141.78,80.16,35.04,46.63,307.21,"2,719.06",79.47,0,79.47,,13.89,0,0.52,0,14.4,65.06,65.06,65.06,,,1.55,1.55,,0,0,,0,0.0,,6.28,0.0,20
HTMEDIA,HT Media Ltd.,,719.68,0,719.68,751.29,124.11,875.4,,155.99,0,0,0.41,191.06,44.05,90.02,387.98,869.51,5.89,-34.35,-28.46,,2.02,0,-10.36,0,-8.34,-20.12,-20.12,-20.12,,,-0.87,-0.87,,0,0,,0,0.0,,0,0.0,0
HUBTOWN,Hubtown Ltd.,,167.95,0,167.95,182.82,64.41,247.23,,0,2.39,134.8,-31.63,9.84,54.54,3.18,190.8,363.91,-116.68,0,-116.68,,0,0,4.21,0,4.21,-120.89,-120.89,-120.89,,,-16.62,-16.62,,0,0,,0,0.0,,0,0.0,0
HUDCO,Housing & Urban Development Corporation Ltd.,,"6,954.08",0,"6,954.08","6,954.08",43.58,"6,997.66",,0,0,2.24,0,218.09,"4,532.53",7.9,136.62,"4,651.72","2,345.94",0,"2,345.94",,419,0,210.58,-0.24,629.34,"1,716.60","1,716.60","1,716.60",,,8.57,8.57,,0,0,,0,0.0,,150.14,0.0,35
IBULHSGFIN,Indiabulls Housing Finance Ltd.,,"7,765.39",0,"7,765.39","7,765.39",12.31,"7,777.70",,0,0,66.02,0,435.15,"5,864.66",74.4,166.93,"6,821.80",955.9,0,955.9,,0,0,259.79,0,259.79,696.11,696.11,696.11,,,15.02,14.98,,0,0,,0,0.0,,0,0.0,450
ICICIBANK,ICICI Bank Ltd.,,"63,833.56","16,409.27","1,560.83","4,570.89","86,374.55","18,517.53","104,892.08",,"38,908.45","9,672.75","1,152.31","15,889.47","26,733.32","6,297.68",971.72,"8,641.42","15,910.82","81,552.58","23,339.49","23,339.49","31,009.07","54,348.56",,"5,834.90","1,574.20",0,0,"1,385.23",0.0,"43,671.34","54,348.56",,,33.66,32.98,,250,,,,,
ICICIGI,ICICI Lombard General Insurance Company Ltd.,,"13,032.09",0,"13,032.09","14,266.68","2,569.34","16,836.02",,0,0,0,0,17.24,36.37,141.39,"15,005.05","15,152.51","1,683.51",0,"1,683.51",,385.5,0,27,0,412.51,"1,271.01","1,271.01","1,271.01",,,25.91,25.82,,0,0,,0,0.0,,378.08,0.0,90
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,,"36,321.27",0,"36,321.27","62,302.19","2,275.94","64,578.13",,0,0,0,0,"1,202.91",82.2,66.9,"62,094.79","63,591.28",986.85,0,986.85,,202.57,0,0,0,202.57,784.27,754.13,754.13,,,5.25,5.23,,0,0,,0,0.0,,287.31,0.0,6
ICIL,Indo Count Industries Ltd.,,"2,573.65",0.00,"2,573.65","2,805.95",139.22,"2,945.17",,"1,238.70",165.99,0.00,16.64,169.75,42.13,39.12,818.20,"2,490.52",454.65,0.00,454.65,,125.53,0.00,-9.13,0.16,116.56,338.09,338.09,338.09,,,17.13,17.13,,0.0,0.00,,0.0,0.0,,29.61,0.0,100.00
IDEA,Vodafone Idea Ltd.,,"38,202.40",0.00,"38,202.40","38,220.70",97.50,"38,318.20",,0.00,0.60,"19,300.70",0.00,"1,561.40","20,973.40","22,857.50","1,924.50","66,618.10","-28,299.90",62.70,"-28,237.20",,0.00,0.00,0.0,0.0,0.00,"-28,237.20","-28,237.20","-28,237.20",,,-9.82,-9.82,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
IDFCFIRSTB,IDFC First Bank  Ltd.,,"14,174.01","2,615.37",241.24,142.07,"17,172.68","3,222.04","20,394.72",,"7,466.52","2,696.54",373.26,"6,574.65","9,644.45",-18.32,48,"3,108.58","3,138.26","20,249.23",145.49,145.49,"-3,728.98","-3,583.49",,36.5,45,0,0,0,0.0,"-3,870.49","-3,583.49",,,0.23,0.23,,0,,,,,
IEX,Indian Energy Exchange Ltd.,,425.34,0,425.34,425.55,52.33,477.88,,0,0,0,0,37.18,1.97,16.32,22.79,78.27,399.61,0,399.61,,101.07,0,-4.77,0.79,97.09,302.51,302.51,302.51,,,3.38,3.38,,0,0,,0,0.0,,134.8,0.0,200
IFBAGRO,IFB Agro Industries Ltd.,,"2,263.90","1,267.16",996.74,"1,010.09",15.36,"1,025.45",,534.73,150.86,0,-7.52,52.99,0.55,16.96,201.83,950.4,75.05,-7.02,68.03,,16.81,0,-2.12,0,14.69,53.34,53.34,53.34,,,56.94,56.94,,0,0,,0,0.0,,0,0.0,0
IFBIND,IFB Industries Ltd.,,"3,264.25",0,"3,264.25","3,339.00",18.14,"3,357.14",,"1,701.00",377.54,0,-66.09,363.71,31.46,113.45,912.79,"3,433.86",-76.72,0,-76.72,,-3.41,0,-22.1,0,-25.51,-51.21,-51.21,-51.21,,,-12.64,-12.64,,0,0,,0,0.0,,0,0.0,0
IFGLEXPOR,IFGL Refractories Ltd.,,767.88,0,767.88,787.33,14.02,801.35,,363.77,50.2,0,-18.45,56.14,2.99,41.14,218.36,714.15,87.2,0,87.2,,33.83,0,-9.86,0,23.98,63.22,63.22,63.22,,,17.54,17.54,,0,0,,0,0.0,,36.04,0.0,70
IGARASHI,Igarashi Motors Ltd.,,540.37,0,540.37,556.4,6.93,563.34,,362.55,0,0,5.63,49.44,6.55,44.47,92.38,561.02,2.31,0,2.31,,0,0,1.12,0,1.12,1.19,1.19,1.19,,,0.38,0.38,,0,0,,0,0.0,,0,0.0,0
IGL,Indraprastha Gas Ltd.,,"8,442.83",774.77,"7,668.06","7,709.96",215.04,"7,925.00",,0,"4,396.09",0,-3.76,175.95,13.21,317.06,"1,260.57","6,159.12","1,765.88",0,"1,765.88",,416.76,0,31.03,3.14,450.93,"1,314.95","1,314.95","1,314.95",,,18.79,18.79,,0,0,,0,0.0,,252,0.0,275
IGPL,IG Petrochemicals Ltd.,,"1,880.32",0,"1,880.32","1,882.77",9.14,"1,891.91",,"1,233.33",0,0,6.37,75.14,12.88,44.35,161.32,"1,533.39",358.52,0,358.52,,83.6,0,8.2,0,91.8,266.72,266.72,266.72,,,86.6,86.6,,0,0,,0,0.0,,23.1,0.0,100
IITL,Industrial Investment Trust Ltd.,,9.4,0,9.4,9.4,0.48,9.88,,0,0,2.63,0,1.32,0.25,0.93,2.15,5.54,4.35,-103.95,-99.6,,0,0,0,0,0,-99.6,-99.6,-99.6,,,-44.17,-44.17,,0,0,,0,0.0,,0,0.0,0
IMPAL,India Motor Parts and Accessories Ltd.,,626.27,0,626.27,627.8,15.27,643.07,,0,539.53,0,-17.48,29.27,0.08,0.78,19.58,571.76,71.31,0,71.31,,16.89,0,-1.85,-0.54,14.5,56.81,56.81,56.81,,,45.52,45.52,,0,0,,0,0.0,,12.48,0.0,130
IMPEXFERRO,Impex Ferro Tech Ltd.,,298.47,0,298.47,298.47,5.95,304.42,,173.79,11.77,0,3.82,0.32,0.13,6.57,102.13,298.53,5.89,-22.65,-16.76,,0,0,0,0,0,-16.76,-16.76,-16.76,,,-1.91,-1.91,,0,0,,0,0.0,,0,0.0,0
INCREDIBLE,Incredible Industries Ltd.,,507.9,0,507.9,535.67,0.48,536.16,,487.52,0,0,-0.9,6.85,5.66,5.61,25.51,530.24,5.92,0,5.92,,2.64,0,-0.63,0.36,2.36,3.56,3.56,3.56,,,0.77,0.77,,0,487.52,,0.1,5.38,,0,0.0,0
INDBANK,Indbank Merchant Banking Services Ltd.,,17.63,0,17.63,17.63,6.9,24.53,,0,0,0.87,0,6.93,1.51,0.2,2.37,15.98,8.55,0,8.55,,1.43,0,0.16,0,1.59,6.96,6.96,6.96,,,1.57,1.57,,0,0,,0,0.0,,0,0.0,0
INDIACEM,India Cements Ltd.,,"4,547.98",0,"4,547.98","4,713.11",16.72,"4,729.83",,784.87,0.03,"1,634.40",-28.15,332.19,204.02,219.79,"1,528.64","4,675.80",54.03,0,54.03,,39.31,0,-24.26,0,15.05,38.98,38.98,38.98,,,7.46,7.46,,0,0,,0,0.0,,30.99,0.0,10
INDIAGLYCO,India Glycols Ltd.,,"6,544.17","3,733.10","2,811.07","2,863.23",26.53,"2,889.76",,"1,666.94",350.36,0,-96.89,87.59,62.17,75.98,602.86,"2,749.01",140.75,200.63,341.38,,58.76,0,7.5,0,66.25,275.12,275.12,285.39,,,92.18,92.18,,0,0,,0,0.0,,18.58,0.0,75
INDIAMART,Indiamart Intermesh Ltd.,,750.77,0,750.77,750.77,107.86,858.63,,0,0,0,0,262.85,5.4,11.9,175.83,455.98,402.65,0,402.65,,98.05,0,-5.22,0,92.83,309.82,309.82,309.82,,,101.83,100.81,,0,0,,0,0.0,,45.52,0.0,20
INDIANB,Indian Bank,,"26,927.56","10,964.82",851.34,112.5,"38,856.22","6,915.45","45,771.67",,"22,128.27","6,695.71",597.5,"3,633.30","10,926.50",-740.59,0,"9,512.67","8,772.08","41,826.85","3,944.82","3,944.82",100.16,"4,021.77",,986.21,147.9,"1,840.00",0,809.54,0.0,129.77,"4,021.77",,,32.38,32.38,,65,,,,,
INDIANCARD,Indian Card Clothing Ltd.,,50.95,0,50.95,55.53,5.71,61.24,,18.06,1.23,0,1.4,13.12,2.04,4.26,19.56,59.65,1.59,220.43,222.02,,29.45,0,1.23,0,30.68,191.34,191.34,191.34,,,322.07,322.07,,0,0,,0,0.0,,0,0.0,250
INDIANHUME,Indian Hume Pipe Company Ltd.,,"1,516.24",0,"1,516.24","1,520.39",4.71,"1,525.10",,43.77,0,"1,212.86",-3.54,77.84,58.57,17.43,40.19,"1,447.11",77.98,0,77.98,,20.87,0,-0.68,0,20.19,57.79,57.79,57.79,,,11.93,11.93,,0,0,,0,0.0,,9.69,0.0,100
INDIGO,Interglobe Aviation Ltd.,,"25,653.97",0,"25,653.97","25,930.93",724.54,"26,655.47",,0,0,"8,494.76",-1.68,"3,151.68","2,358.02","5,067.85","3,748.95","32,826.49","-6,171.03",0,"-6,171.03",,0,0,0,0,0,"-6,171.03","-6,171.03","-6,171.03",,,-160.25,-160.25,,0,0,,0,0.0,,0,0.0,0
INDNIPPON,India Nippon Electricals Ltd.,,557.27,0,557.27,566.27,14.05,580.32,,397.21,0,25.57,-1.77,67.89,0.49,12.85,26.53,528.77,51.55,0,51.55,,5.82,0,5.47,0,11.28,40.26,40.26,40.26,,,17.8,17.8,,0,0,,0,0.0,,14.14,0.0,125
INDOCO,Indoco Remedies Ltd.,,"1,502.70",0,"1,502.70","1,539.72",2.32,"1,542.04",,393.62,89.43,0,-26.3,292.41,14.14,78.95,463.56,"1,305.81",236.23,0,236.23,,93.23,0,-11.52,0,81.71,154.52,154.52,154.52,,,16.77,16.77,,0,0,,0,0.0,,13.82,0.0,113
INDORAMA,Indo Rama Synthetics (India) Ltd.,,"3,767.11",0,"3,767.11","3,901.13",6.29,"3,907.42",,"2,861.01",15.61,0,-41.92,107.65,61.88,31.07,654.01,"3,689.31",218.11,0,218.11,,0,0,-50.08,0,-50.08,268.19,268.19,268.19,,,10.27,10.27,,0,0,,0,0.0,,0,0.0,0
INDOTHAI,Indo Thai Securities Ltd.,,19.85,0.00,19.85,19.85,0.10,19.95,,0.00,0.00,2.06,0.00,2.70,0.85,0.28,2.13,8.03,11.92,0.00,11.92,,1.95,0.00,-0.43,0.0,1.51,10.40,10.40,10.40,,,10.40,10.4,,0.0,0.00,,0.0,0.0,,1.00,0.0,10.00
INDSWFTLAB,Ind-Swift Laboratories Ltd.,,988.09,0.00,988.09,988.09,41.72,"1,029.81",,525.73,1.06,84.08,-39.47,111.88,95.53,130.97,110.34,"1,020.12",9.69,-1.69,8.00,,4.96,-18.88,-10.92,0.78,13.70,-5.71,-5.71,-5.71,,,-0.97,-0.97,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
INDSWFTLTD,Ind-Swift Ltd.,,391.3,0,391.3,397.71,23.55,421.26,,192.28,20.15,25.09,-1.41,63.15,57.16,32.07,53.1,441.6,-20.34,0.73,-19.6,,0,0,0,0.42,0.42,-20.02,-20.02,-20.02,,,-3.7,-3.7,,0,0,,0,0.0,,0,0.0,0
INDTERRAIN,Indian Terrain Fashions Ltd.,,334.04,0,334.04,336.3,7.34,343.64,,0,231.31,1.01,-20.44,19.86,18.78,23.13,77.72,351.37,-7.73,0,-7.73,,0,0,-5.53,0,-5.53,-2.2,-2.2,-2.2,,,-0.54,-0.54,,0,0,,0,0.0,,0,0.0,0
