Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
GLOBALVECT,Global Vectra Helicorp Ltd.,,455.53,0,455.53,456.66,27.28,483.94,,0,0,0,0,95.21,24.14,94.05,96.19,481.4,2.54,0,2.54,,1.04,0,-0.58,0,0.46,2.08,2.08,2.08,,,1.49,1.49,,0,0,,0,0,,0,0,0
GLOBUSSPR,Globus Spirits Ltd.,,"1,254.11",91.47,"1,162.64","1,163.04",4.83,"1,167.87",,738.43,0,0,-23.51,31.11,23.52,37.86,283.93,"1,091.35",76.51,0,76.51,,12.73,0,4.35,0.12,17.2,59.31,59.31,59.31,,,20.6,20.6,,0,0,,0,0,,0,0,10
GMBREW,GM Breweries Ltd.,,"1,681.34","1,212.71",468.62,468.62,9.43,478.05,,338.12,0,0,-0.02,10.83,0.05,7.29,31,387.27,90.78,0,90.78,,23.5,0,-0.57,0,22.93,67.85,67.85,67.85,,,37.12,37.12,,0,0,,0,0,,6.61,0,30
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,"1,520.95",0,"1,520.95","1,520.95",168.85,"1,689.80",,0,0,"1,090.13",1.61,143.81,1.88,91.58,157.36,"1,486.37",203.43,0,203.43,,88.11,0,-32.97,3.18,58.32,145.11,145.11,145.11,,,4.56,4.56,,0,0,,0,0,,63.6,13.07,100
GMMPFAUDLR,GMM Pfaudler Ltd.,,511.88,0,511.88,516.36,6.12,522.47,,238.64,0,0,-5.69,55.11,3.49,20.01,128.88,440.44,82.04,0,82.04,,20.22,0,-0.31,0,19.91,62.12,62.12,62.12,,,42.5,42.5,,0,0,,0,0,,6.58,1.35,250
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,"5,143.47",0,"5,143.47","5,162.42",152.67,"5,315.09",,"3,563.19",43.04,0,-39.17,513.3,5.27,264.33,540.35,"4,890.31",424.78,0,424.78,,75.51,0,-138.94,-10.64,-74.07,498.85,498.85,498.85,,,32.1,32.1,,0,0,,0,0,,108.79,22.36,50
GOACARBON,Goa Carbon Ltd.,,416.42,0,416.42,416.61,2.45,419.07,,307.04,0,0,48.31,18.24,13.77,2.19,57.9,447.44,-28.38,0,-28.38,,0.12,0,-0.74,0,-0.63,-27.75,-27.75,-27.75,,,-30.32,-30.32,,0,0,,0,0,,0,0,0
GODFRYPHLP,Godfrey Phillips India Ltd.,,"3,018.85",191.44,"2,827.41","2,853.25",106.33,"2,959.58",,697.34,570.31,0.00,-15.02,250.01,30.13,152.38,758.53,"2,443.69",515.90,0.00,515.90,,126.13,0.0,1.89,0.00,128.02,387.88,387.88,387.88,,,74.6,74.6,,0.0,0.00,,0.0,0.00,,176.78,36.34,"1,200.00"
GODREJPROP,Godrej Properties Ltd.,,"2,059.65",0,"2,059.65","2,085.36",519.96,"2,605.32",,0,0,765.72,442.51,152.43,266.2,16.67,339.74,"1,983.27",622.05,0,622.05,,48.91,0,188.98,0,237.89,384.16,384.16,384.16,,,15.58,15.58,,0,0,,0,0,,0,0,0
GOKEX,Gokaldas Exports Ltd.,,"1,278.54",0,"1,278.54","1,362.20",34.83,"1,397.04",,695.06,0,13.25,-6.19,466.99,36.55,54.34,124.63,"1,384.62",12.42,19.94,32.36,,0.74,0,-0.74,0,0,32.36,32.36,32.36,,,7.56,7.11,,0,0,,0,0,,0,0,0
GOKULAGRO,Gokul Agro Resources Ltd.,,"4,664.19",0,"4,664.19","4,751.60",11.96,"4,763.56",,"3,861.31",529.18,0,88.21,20.17,79.63,22.21,141.71,"4,742.43",21.12,0,21.12,,4.76,0,2,-0.01,6.75,14.38,14.38,14.38,,,1.09,1.09,,0,0,,0,0,,0,0,0
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,35.19,0,35.19,35.19,0.03,35.22,,0,0,16.3,0,13.85,0.33,0.33,3.17,33.97,1.25,0,1.25,,0,0,0.16,0,0.16,1.09,1.09,1.09,,,0.58,0.58,,0,0,,0,0,,0,0,0
GOODLUCK,Good Luck India Ltd.,,"1,610.10",0,"1,610.10","1,633.82",3.58,"1,637.40",,"1,158.03",0,0,10.17,83.38,60.18,26.35,254.37,"1,592.47",44.93,0,44.93,,10.06,-3.74,-2.86,0.11,11.05,33.88,33.88,33.88,,,14.73,14.73,,38.89,"1,119.13",,0.05,49,,0,0,0
GPPL,Gujarat Pipavav Port Ltd.,,686.33,0,686.33,735.37,50.87,786.24,,0,0,127.07,0,56.69,7.38,131.45,104.99,427.58,358.66,0,358.66,,125.9,0,-59.64,0,66.25,292.4,292.4,292.4,,,6.05,6.05,,0,0,,0,0,,188.54,38.76,56
GPTINFRA,GPT Infraprojects Ltd.,,595.2,0,595.2,597.94,2.21,600.15,,50.35,0,109.57,-6.42,34.5,40.07,17.99,328.56,574.61,25.54,0,25.54,,8.16,0,0.36,0,8.52,17.02,17.02,17.02,,,5.85,5.85,,0,0,,0,0,,0,0,15
GRANULES,Granules India Ltd.,,"2,256.52",0,"2,256.52","2,309.93",26.46,"2,336.39",,"1,253.28",0,0,-31.3,231.79,26.86,101.82,362.02,"1,944.48",391.91,161.12,553.03,,122.23,0,-13.27,0,108.96,444.07,444.07,444.07,,,17.47,17.41,,0,0,,0,0,,25.42,5.23,100
GRAPHITE,Graphite India Ltd.,,"2,817.41",0,"2,817.41","2,875.37",156.91,"3,032.28",,"1,958.26",0,0,160.06,206.24,17.12,44.2,645.17,"3,031.05",1.23,0,1.23,,2.4,0,-32.5,0,-30.1,31.33,31.33,31.33,,,1.6,1.6,,0,0,,0,0,,722.89,148.59,100
GRASIM,Grasim Industries Ltd.,,"15,856.41",0,"15,856.41","16,081.87",525.61,"16,607.48",,"10,086.02",89.32,"1,077.03",-146.38,"1,559.98",237.88,813.51,"1,280.46","14,997.82","1,609.66",-318.03,"1,291.63",,235.49,0,-169.14,0,66.35,"1,225.28","1,225.28","1,288.00",,,19.63,19.61,,0,0,,0,0,,459.37,55.64,200
GRAVITA,Gravita India Ltd.,,"1,154.70",0,"1,154.70","1,172.39",2.76,"1,175.15",,890.64,121.12,0,7.2,43.75,24.55,8.61,47.28,"1,143.15",32,-3.82,28.18,,6.1,0,-0.35,0,5.75,22.43,22.43,22.43,,,3.25,3.25,,0,0,,0,0,,2.07,5.06,35
GREENPOWER,Orient Green Power Company Ltd.,,74.17,0,74.17,74.17,10.63,84.8,,0,0,27.83,0,3.51,5.36,0.83,6.32,43.85,40.95,0,40.95,,0,0,0,0,0,40.95,40.95,29.33,,,0.4,0.4,,0,0,,0,0,,0,0,0
GRINDWELL,Grindwell Norton Ltd.,,"1,539.94",0,"1,539.94","1,552.35",46.17,"1,598.52",,607.12,122.37,0,0.29,201.81,4.28,54.66,368.63,"1,359.15",239.37,0,239.37,,65.84,0,-9.42,0,56.42,182.95,182.95,182.95,,,16.52,16.52,,0,0,,0,0,,66.43,13.66,150
GROBTEA,The Grob Tea Company Ltd.,,82.21,0,82.21,82.39,0.67,83.06,,1.05,0,0,1.36,46.46,1.47,2.46,27.41,80.22,2.84,0,2.84,,1,0,0.19,0,1.19,1.65,1.65,1.65,,,14.18,14.18,,0,0,,0,9.53,,0.23,0.05,20
GRPLTD,GRP Ltd.,,362.71,17.5,345.22,348.63,0.67,349.3,,175.19,0,66.61,-3.18,60.42,8.13,13.49,30.89,351.55,-2.25,0,-2.25,,0,0,-4.78,-0.47,-5.25,3,3,3,,,22.49,22.49,,0,0,,0,0,,1.29,0.88,55
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,"1,424.70",0,"1,424.70","1,433.30",225.5,"1,658.79",,691.7,54.26,243.19,-24.2,296.94,1.34,30.09,131,"1,424.32",234.48,-10.61,223.87,,58.09,0,2.3,0,60.39,163.48,163.48,163.48,,,14.27,14.27,,0,0,,0,0,,124.17,25.52,71
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,"7,620.82",0,"7,620.82","7,620.82",109.19,"7,730.01",,"3,597.02","1,415.79",0,102.19,714.26,114.69,170.21,"1,488.88","7,603.04",126.98,0,126.98,,0,0,24.79,3.49,28.28,98.7,98.7,98.7,,,2.48,2.48,,0,0,,0,0,,87.67,18.02,60
GSS,GSS Infotech Ltd.,,26.99,0,26.99,26.99,0.14,27.13,,0,0,3.43,0,15.09,0.04,0.25,5.77,24.58,2.55,0,2.55,,0.72,0,-0.03,0,0.69,1.86,1.86,1.86,,,1.1,1.1,,0,0,,0,0,,0,0,0
GTL,GTL Ltd.,,215.12,0,215.12,215.4,12.31,227.71,,0,0,71.07,0,73.16,19.38,4.54,290.08,458.23,-230.52,0,-230.52,,0,0,0,0,0,-230.52,-230.52,-230.52,,,-14.66,-14.66,,0,0,,0,0,,0,0,0
GTLINFRA,GTL Infrastructure Ltd.,,"1,416.94",0,"1,416.94","1,416.94",20.29,"1,437.23",,0,0,864.36,0,61.41,662.22,634.44,176.52,"2,451.31","-1,014.08",-849.46,"-1,863.54",,0,0,0,0,0,"-1,863.54","-1,863.54","-1,863.54",,,-1.46,-1.46,,0,0,,0,0,,0,0,0
GTPL,GTPL Hathway Ltd.,,"1,786.56",0,"1,786.56","1,821.95",19.53,"1,841.48",,0,0,"1,278.78",0,64.84,33.78,133.03,157.54,"1,667.98",173.5,-79.06,94.44,,39.91,0,-0.14,6.26,46.03,48.42,48.42,48.42,,,4.3,4.3,,0,0,,0,0,,11.25,2.31,30
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,39.16,0,39.16,39.29,6.58,45.87,,18.18,0,0,1.01,3.87,0.92,2.29,7.94,34.21,11.65,0,11.65,,1.63,0,-0.26,0,1.37,10.29,10.29,10.29,,,8.12,8.12,,0.32,17.86,,0,0,,0,0,30
GUJGASLTD,Gujarat Gas Ltd.,,"10,488.15",226.15,"10,262.00","10,300.34",83.66,"10,384.00",,"7,881.62",0,0,0.16,175.36,192.17,317.98,608.93,"9,176.22","1,207.78",0,"1,207.78",,294.25,0,-279.79,0,14.46,"1,193.32","1,193.32","1,193.32",,,17.33,17.33,,0,0,,0,0,,68.84,14.15,63
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,33.58,0.00,33.58,33.76,0.51,34.27,,24.93,0.00,0.00,-0.72,1.58,0.30,1.21,6.41,33.71,0.55,0.00,0.55,,0.23,0.0,0.00,0.00,0.23,0.33,0.33,0.33,,,0.61,0.61,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,"1,639.02",0,"1,639.02","1,643.50",35.55,"1,679.05",,781.99,62.48,0,-14.99,113.99,24.83,32.7,413.5,"1,414.51",264.54,0,264.54,,66.25,0,-4.23,0,62.02,202.52,202.52,202.52,,,40.51,40.23,,0,0,,0,0,,35.06,7.21,700
GULFPETRO,GP Petroleums Ltd.,,495.11,0,495.11,495.21,1.32,496.53,,200.24,163.82,0,51.67,24.6,7.15,3.58,26.75,477.8,18.73,0,18.73,,5.16,0,-1.85,-0.14,3.16,15.56,15.56,15.56,,,3.05,3.05,,0,0,,0,0,,3.82,0.79,15
GULPOLY,Gulshan Polyols Ltd.,,601.09,0,601.09,620.8,0.95,621.74,,354.97,7.05,131.05,-8.48,21.68,11.38,31.02,45.66,594.32,27.42,0,27.42,,4.96,-0.48,1.4,0,6.84,20.58,20.58,20.58,,,4.39,4.39,,13.02,341.95,,1.13,0.88,,4.69,0.96,70
GVKPIL,GVK Power & Infrastructure Ltd.,,23.20,0.00,23.20,23.20,78.67,101.87,,0.00,0.00,0.00,0.0,2.33,13.20,0.21,28.98,922.72,-820.85,0.00,-820.85,,0.15,0.0,0.00,7.15,7.30,-828.15,-828.15,-828.15,,,-5.24,-5.24,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
HAL,Hindustan Aeronautics Ltd.,,"21,217.87",0,"21,217.87","21,438.38",293.33,"21,731.71",,"8,173.34",587.15,0,635.67,"4,763.59",348.4,997.63,"1,624.29","17,922.28","3,809.43",118.92,"3,928.35",,"1,180.00",0,-84.01,0,"1,095.99","2,832.36","2,832.36","2,832.36",,,84.7,84.7,,"7,058.93","1,560.07",,0,0,,"1,111.84",228.54,333
HARRMALAYA,Harrisons Malyalam Ltd.,,339.61,0,339.61,387.3,6.13,393.43,,82.88,24.34,0,-12.78,164.81,15.91,4.3,104.68,384.14,9.29,0,9.29,,0,0,0,0,0,9.29,9.29,9.29,,,5.03,5.03,,0,0,,0,0,,0,0,0
HATSUN,Hatsun Agro Products Ltd.,,"5,300.25",0,"5,300.25","5,308.33",8.65,"5,316.99",,"3,684.97",2.69,0,73.33,167.71,105.85,296.48,829.56,"5,160.59",156.39,0,156.39,,52.8,0,-0.46,-8.21,44.12,112.27,112.27,112.27,,,6.99,6.94,,0,0,,0,0,,96.25,19.78,400
HAVELLS,Havells India Ltd.,,"9,396.04",0,"9,396.04","9,429.20",111.98,"9,541.18",,"4,389.58","1,272.82",0,172.74,899.58,19.72,217.91,"1,667.10","8,639.45",901.73,0,901.73,,198.93,0,-30.23,0,168.7,733.03,733.03,733.03,,,11.71,11.71,,0,0,,0,0,,531.93,109.34,400
HBLPOWER,HBL Power Systems Ltd.,,"1,066.03",0,"1,066.03","1,077.09",16.44,"1,093.53",,671.98,1.65,132.61,7.15,86.85,21.87,40.25,98.45,"1,060.80",32.73,4.91,37.63,,12.5,0,0.93,0.13,13.56,24.07,24.07,24.07,,,0.81,0.81,,0,0,,0,0,,16.71,0,30
HBSL,HB Stockholdings Ltd.,,1.96,0,1.96,1.96,0.18,2.15,,0,0,0,0,0.55,0.04,0.19,8.66,9.44,-7.29,0,-7.29,,0,0,0,0.01,0.01,-7.3,-7.3,-7.3,,,-10.23,-10.23,,0,0,,0,0,,0,0,0
HCC,Hindustan Construction Company Ltd.,,"3,265.22",0,"3,265.22","3,646.63",29.51,"3,676.14",,0,0,"2,635.36",0,413.67,746.15,109.37,132.51,"4,037.06",-360.92,319.95,-40.97,,0.09,0,127.66,0,127.75,-168.72,-168.72,-168.72,,,-1.12,-1.12,,0,0,,0,0,,0,0,0
HCLTECH,HCL Technologies Ltd.,,"32,606.00",0,"32,606.00","32,606.00",587,"33,193.00",,0,144,"7,207.00",4,"9,916.00",238,"1,952.00","2,555.00","22,016.00","11,177.00",0,"11,177.00",,"1,965.00",0,243,0,"2,208.00","8,969.00","8,969.00","8,969.00",,,33.06,33.05,,0,0,,0,0,,"1,357.00",268,500
HDFCAMC,HDFC Asset Management Company  Ltd.,,"2,003.25",0,"2,003.25","2,003.25",140.18,"2,143.43",,0,0,20.89,0,214.71,8.98,50.37,195.43,490.38,"1,653.05",0,"1,653.05",,410.52,0,-19.88,0,390.64,"1,262.41","1,262.41","1,262.41",,,59.37,59.24,,0,0,,0,0,,255.11,52.44,560
HDFCBANK,HDFC Bank Ltd.,,"91,787.88","20,633.32","1,828.93",562.52,"114,812.65","23,260.82","138,073.47",,"58,626.40","9,525.67","1,195.85","19,976.01","30,697.53","9,833.15",516.69,"12,142.39","22,492.23","111,816.15","26,257.32","26,257.32","49,223.30","75,480.62",,"6,564.33","1,123.85",0,0,"6,540.31",0.0,"57,492.40","75,480.62",,,48.01,47.66,,250,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,"32,223.60",0,"32,223.60","29,350.54",367.26,"29,717.80",,0,0,0,0,"1,676.96",17.01,46.5,"25,971.26","28,477.00","1,240.80",0,"1,240.80",,165.51,0,0,0,165.51,"1,075.29","1,295.27","1,295.27",,,6.42,6.41,,0,0,,0,0,,0,0,0
HEG,HEG Ltd.,,"2,101.89",0.00,"2,101.89","2,149.02",143.76,"2,292.78",,"1,558.13",0.00,0.00,62.95,65.60,36.51,72.13,468.17,"2,263.49",29.29,0.00,29.29,,0.00,0.0,-23.90,-0.19,-24.08,53.37,53.37,53.37,,,13.83,13.83,,0.0,0.00,,0.0,0.00,,289.47,59.5,250.00
HERCULES,Hercules Hoists Ltd.,,82.62,0.0,82.62,83.00,14.93,97.93,,41.92,0.00,0.0,1.98,12.66,0.02,3.53,21.83,81.94,15.99,0.0,15.99,,1.74,0.0,1.1,0.17,3.01,12.98,12.98,12.98,,,4.06,4.06,,0.0,0.00,,0.0,0.0,,4.8,0.99,180.0
HERITGFOOD,Heritage Foods Ltd.,,"2,679.59",0,"2,679.59","2,681.11",302.81,"2,983.92",,"2,150.53",60.54,0,-13.2,149.57,20.81,48.04,711.58,"3,128.60",-144.68,0,-144.68,,18.5,0,-3.18,0,15.33,-160,-160,-160,,,-34.49,-34.49,,0,0,,0,0,,9.28,1.91,50
HEROMOTOCO,Hero Motocorp Ltd.,,"28,408.43",0,"28,408.43","28,836.09",778.34,"29,614.43",,"19,867.19",0,0,-169.78,"1,841.70",22.02,817.96,"3,339.02","25,718.11","3,896.32",677.37,"4,573.69",,"1,084.11",0,-143.68,0,940.43,"3,633.26","3,633.26","3,633.26",,,181.91,181.91,,0,0,,0,0,,"1,937.44",395.03,"4,500.00"
HEUBACHIND,Heubach Colorants India Ltd.,,744.69,0,744.69,757.28,17.5,774.78,,392.19,69.26,0,9.67,62.03,3.83,39.24,164.27,740.49,34.29,0,34.29,,13.69,0,-3.39,5.43,15.73,18.56,18.56,50.71,,,21.96,21.96,,0,0,,0,0,,11.54,2.37,110
HGINFRA,HG Infra Engineering Ltd.,,"2,196.14",0,"2,196.14","2,196.14",13.65,"2,209.80",,892.64,0,813.72,0,111.38,52.36,75.63,36.02,"1,981.74",228.05,0,228.05,,62.44,0,-0.11,0,62.33,165.72,165.72,165.72,,,25.43,25.43,,0,0,,0,0,,3.26,0.67,0
HIKAL,Hikal Ltd.,,"1,462.13",0.00,"1,462.13","1,507.26",3.70,"1,510.97",,781.90,0.00,0.00,-5.58,156.57,52.42,82.46,301.22,"1,368.98",141.98,-15.40,126.58,,34.70,0.0,7.44,0.00,42.14,84.44,84.44,84.44,,,6.85,6.85,,0.0,0.00,,0.0,0.00,,19.73,4.06,60.00
HIL,HIL Ltd.,,"1,311.43",0,"1,311.43","1,320.80",36.55,"1,357.35",,620.16,55.74,0,-2.14,131.01,31.16,49.16,386.33,"1,271.41",85.94,0,85.94,,26.27,0,-9.49,-0.58,16.2,69.74,69.74,76.72,,,102.62,102.41,,0,0,,0,0,,16.82,3.46,200
HIMATSEIDE,Himatsingka Seide Ltd.,,"1,450.01",0,"1,450.01","1,600.76",87.25,"1,688.01",,690.01,13.78,0,-56.58,204.04,151.65,91.12,364.12,"1,458.14",229.87,-11.42,218.45,,39.01,0,32.8,0,71.81,146.64,146.64,146.64,,,14.89,14.89,,0,0,,0,0,,59.37,0,10
HINDCOMPOS,Hindustan Composites Ltd.,,177.55,0,177.55,178.05,0.49,178.55,,73.38,0,0,-1.35,33.55,0.22,9.5,52.92,168.23,10.31,0,10.31,,1.26,0,-2.98,0,-1.72,12.04,12.04,12.04,,,8.15,8.15,,0,0,,0,0,,2.95,0.61,40
HINDCOPPER,Hindustan Copper Ltd.,,806.27,0,806.27,831.85,56.96,888.81,,6.28,0,558.13,-51.14,259.62,60.42,290.68,302.53,"1,426.53",-537.71,0,-537.71,,8.42,0,22.96,0,31.38,-569.09,-569.09,-569.35,,,-6.15,-6.15,,4.61,0.22,,1.58,162.98,,0,0,0
HINDMOTORS,Hindustan Motors Ltd.,,0,0,0,0.21,5.88,6.09,,0.16,0,0,0.12,1.67,0.05,0.88,4.05,6.93,-0.85,0,-0.85,,0,0,0,-0.02,-0.02,-0.83,-0.83,-0.83,,,-0.04,-0.04,,0,0,,0,0,,0,0,0
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,"286,250.27","18,650.52","267,599.75","268,766.41","1,838.17","270,604.58",,"59,750.69","187,233.94","6,139.80",-418.49,"3,193.46","1,081.72","3,304.39","7,743.55","268,029.06","2,575.52","-1,002.93","1,572.59",,166.95,0.0,316.50,"-1,548.12","-1,064.67","2,637.26","2,637.26","2,637.26",,,17.31,17.31,,0.0,0.00,,0.0,0.00,,"1,432.39",294.43,98.00
HINDUNILVR,Hindustan Unilever Ltd.,,"38,273.00",0,"38,273.00","38,785.00",733,"39,518.00",,"11,572.00","6,342.00",0,-121,"1,691.00",106,938,"9,701.00","30,229.00","9,289.00",-197,"9,092.00",,"2,202.00",0,152,0,"2,354.00","6,738.00","6,738.00","6,738.00",,,31.13,31.12,,0,0,,0,0,,"5,196.00","1,048.00","3,450.00"
HINDZINC,Hindustan Zinc Ltd.,,"18,332.00",0,"18,332.00","18,561.00","1,934.00","20,495.00",,0,0,341,-291,689,112,"2,279.00","8,975.00","12,105.00","8,390.00",0,"8,390.00",,"1,428.00",0,157,0,"1,585.00","6,805.00","6,805.00","6,805.00",,,16.11,16.11,,0,0,,0,0,,0,0,825
HIRECT,Hind Rectifiers Ltd.,,299.41,0,299.41,299.62,0.48,300.1,,221.75,0,0,-12.41,29.8,7.32,4.07,23.33,273.86,26.24,0,26.24,,6.34,0,1.42,0,7.76,18.48,18.48,18.48,,,11.16,11.16,,0,0,,0,0,,0.66,0.14,40
HISARMETAL,Hisar Metal Ltd.,,177.84,0,177.84,177.84,0.27,178.11,,132.87,0,23.32,0,6.2,5.18,2.31,3.22,173.1,5.02,0,5.02,,1.28,0,-0.17,0,1.11,3.91,3.91,3.91,,,7.24,7.24,,0,0,,0,0,,0.54,0,10
HITECHCORP,Hitech Corporation Ltd.,,457.65,0.00,457.65,460.09,0.55,460.64,,272.97,0.00,0.00,1.67,30.81,23.56,29.97,94.85,453.83,6.81,-3.22,3.58,,0.69,0.58,1.38,-0.27,1.23,2.36,2.36,2.36,,,1.37,1.37,,0.0,0.00,,0.0,0.00,,1.55,0.32,9.00
HITECHGEAR,The Hi-Tech Gears Ltd.,,494.19,0.00,494.19,509.33,6.20,515.53,,234.63,25.25,0.00,0.24,95.70,21.60,27.45,95.36,500.23,15.30,0.00,15.30,,4.43,0.0,3.41,-0.28,7.56,7.74,7.74,7.74,,,4.13,4.13,,0.0,0.00,,0.0,0.00,,7.92,0.0,15.00
HLVLTD,HLV Ltd.,,145.68,0,145.68,145.68,6.51,152.19,,0,0,12.17,0,61.79,0.91,11.93,108.68,195.47,-43.29,23.09,-20.2,,0,0,0,0,0,-20.2,-20.2,193.5,,,3.07,3.07,,0,0,,0,0,,0,0,0
HMVL,Hindustan Media Ventures Ltd.,,785.45,0.00,785.45,795.78,108.77,904.55,,282.48,0.00,0.00,-0.77,125.55,9.49,30.66,289.29,736.70,167.85,0.00,167.85,,29.12,0.0,19.76,0.00,48.88,118.97,118.97,118.97,,,16.15,16.15,,0.0,0.00,,0.0,0.00,,8.81,1.8,0.00
HONAUT,Honeywell Automation Ltd.,,"3,271.42",0,"3,271.42","3,290.01",97.65,"3,387.66",,"1,359.45",291.25,0,-7.78,554.81,6.87,41.35,455.16,"2,701.11",686.55,0,686.55,,173.78,0,21.29,0,195.07,491.48,491.48,491.48,,,555.88,555.88,,0,0,,0,0,,39.79,8.18,750
HOVS,HOV Services Ltd.,,10.97,0.00,10.97,10.97,1.22,12.19,,0.00,0.00,0.00,0.0,6.78,0.16,0.55,1.89,9.39,2.80,-60.69,-57.89,,0.81,0.0,0.01,0.00,0.81,-58.70,-58.70,-58.70,,,-46.63,-46.63,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
HPL,HPL Electric & Power Ltd.,,925.22,0.00,925.22,925.22,3.84,929.06,,591.35,0.00,0.00,-8.04,129.92,56.40,34.81,101.39,905.82,23.24,0.00,23.24,,3.92,0.0,2.62,0.00,6.53,16.71,16.71,16.71,,,2.6,2.6,,0.0,0.00,,0.0,0.00,,1.29,0.26,2.00
HSCL,Himadri Speciality Chemical Ltd.,,"1,791.37",0,"1,791.37","1,803.50",4.97,"1,808.47",,"1,208.06",0,0,14.34,73.25,54.52,36.68,223.86,"1,610.72",197.75,-127.99,69.76,,34.7,0,-45.92,0,-11.21,80.98,80.98,80.98,,,1.93,1.93,,0,0,,0,0,,7.57,0,15
HTMEDIA,HT Media Ltd.,,"1,120.98",0,"1,120.98","1,225.51",126.61,"1,352.12",,286.38,0,0,-1.75,253.86,103.45,113.45,586.57,"1,341.96",10.16,-442.74,-432.58,,5.41,0,-45.31,0,-39.9,-392.68,-392.68,-392.68,,,-17.03,-17.03,,0,0,,0,0,,9.31,0.57,20
HUBTOWN,Hubtown Ltd.,,87.55,0,87.55,255.48,32.88,288.36,,0,4.72,125.56,-171.69,15.58,138.71,3.95,210.07,326.91,-38.55,0,-38.55,,2.52,0,18.4,0,20.92,-59.46,-59.46,-59.46,,,-8.18,-8.18,,0,0,,0,0,,0,0,0
HUDCO,Housing & Urban Development Corporation Ltd.,,"7,532.12",0,"7,532.12","7,532.12",39.52,"7,571.64",,0,0,21.76,0,239.02,"4,847.81",5.71,127.05,"5,397.11","2,174.53",0,"2,174.53",,453,0,14.91,-1.8,466.11,"1,708.42","1,708.42","1,708.42",,,8.53,8.53,,0,0,,0,0,,180.17,37.03,31
IBULHSGFIN,Indiabulls Housing Finance Ltd.,,"11,399.23",0,"11,399.23","11,399.23",16.07,"11,415.30",,0,0,169.47,0,556.97,"7,709.60",97.8,225.48,"8,868.58","2,546.72",0,"2,546.72",,319.2,0,67.61,0,386.81,"2,159.91","2,159.91","2,159.91",,,50.52,50.51,,0,0,,0,0,,"1,325.31",269.64,"1,550.00"
ICICIBANK,ICICI Bank Ltd.,,"57,551.11","14,673.21",682.15,"1,891.85","74,798.32","16,448.62","91,246.94",,"41,531.25","8,271.24",947.12,"12,394.63","21,614.41","3,746.03","2,371.20","14,053.23","20,170.46","83,316.13","7,930.81","7,930.81","17,879.57","25,810.38",,"1,982.80",395.44,0,645.31,0,0.0,"21,327.47","25,810.38",,,12.28,12.08,,0,,,,,
ICICIGI,ICICI Lombard General Insurance Company Ltd.,,"9,403.52",0,"9,403.52","10,112.52","1,420.25","11,532.77",,0,0,0,0,14.73,40.05,0,"9,613.50","9,835.88","1,696.89",0,"1,696.89",,508.18,0,-5.05,0,503.13,"1,193.76","1,193.76","1,193.76",,,26.27,26.19,,0,0,,0,0,,318.1,65.39,35
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,,"32,878.95",0,"32,878.95","21,021.53","1,577.94","22,599.47",,0,0,0,0,8.66,0.12,0.01,"21,145.69","21,201.04","1,398.44",0,"1,398.44",,131.39,0,0.04,0,131.44,"1,267.00","1,068.75","1,068.75",,,7.44,7.43,,0,0,,0,0,,337.42,69.36,8
