Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
HDFCAMC,HDFC Asset Management Company  Ltd.,,"1,915.18",0,"1,915.18","1,915.18",181.6,"2,096.78",,0,0,240.26,0,206.27,0,12.85,222.7,722.08,"1,374.70",0,"1,374.70",,445.47,0,-1.37,0,444.1,930.6,930.6,930.6,,,43.87,43.78,,0,0,,0,0,,255.09,52.43,480
HDFCBANK,HDFC Bank Ltd.,,"77,544.19","19,997.46",635.7,794.7,"98,972.05","17,625.88","116,597.94",,"50,728.83","7,761.76","1,140.10","17,217.51","26,119.37","12,129.61","-1,008.12","7,550.08","18,671.57","95,519.77","21,078.17","21,078.17","40,453.42","61,531.58",,"5,269.54",105.34,0,0,"4,052.59",0.0,"49,223.30","61,531.58",,,78.65,77.87,,750,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,"28,924.01",0,"28,924.01","38,359.88",505.09,"38,864.98",,0,0,0,0,"1,408.22",13.44,45.2,"35,864.12","37,431.28","1,433.70",0,"1,433.70",,13.09,0,0,0,13.09,"1,420.61","1,276.79","1,276.79",,,6.34,6.32,,0,0,,0,0,,328.83,67.59,16
HEG,HEG Ltd.,,"6,436.32",0,"6,436.32","6,592.83",109.19,"6,702.02",,"1,611.84",0,0,-497.06,197.57,17.97,72.39,622.23,"2,024.94","4,677.08",0,"4,677.08",,"1,620.33",0,7.3,-0.98,"1,626.65","3,050.43","3,050.43","3,050.43",,,763.6,763.6,,0,0,,0,0,,319.67,65.71,800
HERCULES,Hercules Hoists Ltd.,,102.02,0,102.02,102.17,9.76,111.93,,55.54,2.84,0,-2.61,13.02,0,3.02,24.01,95.8,16.13,0,16.13,,4.01,0,-0.29,-0.39,3.32,12.8,12.8,12.8,,,4,4,,0,0,,0,0,,4,0.82,150
HERITGFOOD,Heritage Foods Ltd.,,"2,479.46",0,"2,479.46","2,482.35",142.19,"2,624.54",,"1,840.87",84.4,0,33.91,136.85,20.69,43.71,331.76,"2,495.86",128.69,0,128.69,,42.28,0,2.97,0,45.25,83.44,83.44,83.44,,,17.98,17.98,,0,0,,0,0,,9.28,1.91,40
HEROMOTOCO,Hero Motocorp Ltd.,,"33,124.53",0,"33,124.53","33,650.54",691.25,"34,341.79",,"23,346.10",0,0,-28.38,"1,730.24",8.6,602.01,"3,672.49","29,331.06","5,010.73",0,"5,010.73",,"1,601.02",0,24.84,0,"1,625.86","3,384.87","3,384.87","3,384.87",,,169.48,169.47,,0,0,,0,0,,"1,897.35",390.01,"4,350.00"
HEUBACHIND,Heubach Colorants India Ltd.,,705.97,0,705.97,718.75,10.1,728.85,,387.28,80.14,0,-17.33,59.27,0.62,29.16,167.72,706.86,21.99,0,21.99,,15.05,0,-4.59,0,10.46,11.53,11.53,18.56,,,8.05,8.05,,0,0,,0,0,,23.08,4.74,100
HGINFRA,HG Infra Engineering Ltd.,,"2,009.83",0,"2,009.83","2,009.83",11.52,"2,021.35",,891.93,0,666.54,0,119.11,49.03,75.45,29.05,"1,831.10",190.25,0,190.25,,68.93,0,-2.25,0,66.68,123.57,123.57,123.57,,,18.96,18.96,,0,0,,0,0,,3.26,0.67,5
HIKAL,Hikal Ltd.,,"1,566.66",0,"1,566.66","1,589.61",2.26,"1,591.87",,868.8,0,0,-14.98,150.37,58.43,92.88,287.29,"1,442.79",149.09,0,149.09,,45.5,0,0.51,0,46.01,103.08,103.08,103.08,,,8.36,8.36,,0,0,,0,0,,13.56,2.79,60
HIL,HIL Ltd.,,"1,470.31",0,"1,470.31","1,481.94",31.77,"1,513.71",,676.51,50.42,0,-15.81,122.28,19.35,42.81,458.04,"1,353.60",160.11,0,160.11,,49.79,0,8.17,0.63,58.59,101.52,101.52,101.52,,,135.94,135.5,,0,0,,0,0,,18.67,3.84,250
HIMATSEIDE,Himatsingka Seide Ltd.,,"1,600.58",0,"1,600.58","1,745.26",67.76,"1,813.02",,730.41,86.72,0,-59.42,178.63,111.36,85.44,330.19,"1,463.34",349.69,0,349.69,,76.28,0,37.37,0,113.65,236.04,236.04,236.04,,,23.97,23.97,,0,0,,0,0,,29.73,0,100
HINDCOMPOS,Hindustan Composites Ltd.,,195.78,0,195.78,196.61,2.17,198.79,,86.83,0,0,-1.08,31.92,0.22,8.75,53.91,180.55,18.23,0,18.23,,2.3,0,-1.26,-1.81,-0.77,19,19,19,,,12.86,12.86,,0,0,,0,0,,0.74,0.15,40
HINDCOPPER,Hindustan Copper Ltd.,,"1,757.85",0,"1,757.85","1,816.26",36.66,"1,852.92",,64.93,0,645.55,143.37,316.51,55.46,252.89,143.85,"1,622.57",230.35,0,230.35,,91.29,0,-6.68,0,84.61,145.74,145.74,145.51,,,1.57,1.57,,57.41,5.28,,8.83,204.49,,23.13,4.75,10
HINDMOTORS,Hindustan Motors Ltd.,,0,0,0,0.54,35.52,36.06,,0.41,0,0,0.39,2.25,1.65,1.2,3.56,9.46,26.6,0,26.6,,0.54,0,0,-0.65,-0.11,26.71,26.71,26.71,,,1.28,1.28,,0,0,,0,0,,0,0,0
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,"295,712.56","21,731.64","273,980.92","275,214.67","1,675.01","276,889.68",,"69,631.27","180,570.51","6,161.04","-2,166.52","2,936.91",725.94,"3,012.61","6,679.26","267,551.02","9,338.66",0,"9,338.66",,"2,727.65",0,561.95,20.4,"3,310.00","6,028.66","6,028.66","6,028.66",,,39.56,39.56,,0,0,,0,0,,"1,371.44",281.9,159
HINDUNILVR,Hindustan Unilever Ltd.,,"37,660.00",0,"37,660.00","38,224.00",664,"38,888.00",,"13,240.00","4,708.00",0,12,"1,747.00",28,524,"9,880.00","30,139.00","8,749.00",-227,"8,522.00",,"2,565.00",0,-79,0,"2,486.00","6,036.00","6,036.00","6,036.00",,,27.89,27.88,,0,0,,0,0,,"4,546.00",913,"2,200.00"
HINDZINC,Hindustan Zinc Ltd.,,"20,834.00",0,"20,834.00","21,118.00","1,782.00","22,900.00",,0,0,269,-64,905,113,"1,883.00","9,338.00","12,444.00","10,456.00",0,"10,456.00",,"2,220.00",0,280,0,"2,500.00","7,956.00","7,956.00","7,956.00",,,18.83,18.83,,0,0,,0,0,,"8,451.00","1,738.00","1,000.00"
HIRECT,Hind Rectifiers Ltd.,,254.98,0,254.98,255.14,0.62,255.76,,193,0,0,-7.09,22.31,7,2.72,21.62,239.56,16.2,0.45,16.65,,0,0,4.86,0,4.86,11.79,11.79,11.79,,,7.12,7.12,,2.95,0,,0,0,,0,0,20
HISARMETAL,Hisar Metal Ltd.,,207.55,0,207.55,207.55,1.22,208.78,,159.22,0,25.92,0.28,6.15,4.92,2.09,3.19,201.77,7,0,7,,1.74,0,-0.06,-0.01,1.68,5.33,5.33,5.33,,,9.86,9.86,,0,0,,0,0,,0.54,0.11,10
HITECHCORP,Hitech Corporation Ltd.,,458.9,0,458.9,461.9,15.37,477.27,,291.36,0,0,-5.93,31.01,19.92,21.43,93.91,451.69,25.58,0,25.58,,6.04,1.39,4.52,0,9.17,16.4,16.4,16.4,,,9.55,9.55,,0,0,,0,0,,1.55,0.32,9
HITECHGEAR,The Hi-Tech Gears Ltd.,,625.71,0,625.71,647.22,16.24,663.45,,323.4,31.62,0,-9.05,100.54,18.41,27.08,118.32,610.33,53.12,0,53.12,,16.6,0,1.04,0,17.64,35.48,35.48,35.48,,,18.91,18.91,,0,0,,0,0,,7.92,0,35
HLVLTD,HLV Ltd.,,154.34,0,154.34,154.34,4.18,158.53,,0,0,13.3,0,60.43,0.4,9.58,82.96,166.66,-8.14,-29.66,-37.8,,0,0,0,0,0,-37.8,-37.8,-118.89,,,-1.89,-1.89,,0,0,,0,0,,0,0,0
HMVL,Hindustan Media Ventures Ltd.,,851.98,0,851.98,865.83,90.08,955.91,,402.34,0,0,-0.14,110.98,17.58,20.76,302.1,853.62,102.29,0,102.29,,22.95,0,7.44,0,30.39,71.9,71.9,71.9,,,9.8,9.8,,0,0,,0,0,,8.81,1.8,12
HONAUT,Honeywell Automation Ltd.,,"3,173.41",0,"3,173.41","3,174.74",70.87,"3,245.61",,"1,345.98",317.97,0,-15.25,539.8,3.48,15.89,482.85,"2,690.72",554.89,0,554.89,,195.36,0,0.69,0,196.05,358.84,358.84,358.84,,,405.86,405.86,,0,0,,0,0,,28.29,5.82,450
HOVS,HOV Services Ltd.,,10.54,0,10.54,10.54,0.93,11.48,,0,0,0,0,7.14,0,0.09,2.45,9.68,1.8,0,1.8,,0.51,0,0.01,0,0.51,1.28,1.28,1.28,,,1.02,1.02,,0,0,,0,0,,0,0,0
HPL,HPL Electric & Power Ltd.,,"1,102.59",0,"1,102.59","1,102.59",3.98,"1,106.57",,744.13,0,0,-13.12,132.69,52.76,29.87,121.55,"1,067.87",38.7,0,38.7,,8.21,0,4.11,0,12.32,26.39,26.39,26.39,,,4.1,4.1,,0,0,,0,0,,6.43,1.32,2
HSCL,Himadri Speciality Chemical Ltd.,,"2,376.57",0,"2,376.57","2,376.62",10.69,"2,387.31",,"1,603.71",0,0,-15.9,58.12,70.57,32.53,193.26,"1,942.29",445.02,0,445.02,,95.87,0,41.85,0,137.72,307.3,307.3,307.3,,,7.34,7.34,,0,0,,0,0,,5.04,0,15
HTMEDIA,HT Media Ltd.,,"1,290.65",0,"1,290.65","1,301.73",145.1,"1,446.83",,376.47,0,0,-0.24,250.99,98.44,82.69,698.38,"1,506.73",-59.9,-112.11,-172.01,,4.26,0,-37.33,0,-33.07,-138.94,-138.94,-138.94,,,-5.97,-5.97,,0,0,,0,0,,9.31,0.57,20
HUBTOWN,Hubtown Ltd.,,392.95,0,392.95,414.05,76.24,490.29,,0,4.54,133.15,159.43,13.76,114.63,2.74,59.08,487.33,2.96,0,2.96,,0,0,9.54,0.52,10.05,-7.09,-7.09,-7.09,,,-0.98,-0.98,,0,0,,0,0,,0,0,0
HUDCO,Housing & Urban Development Corporation Ltd.,,"5,547.64",0,"5,547.64","5,547.64",43.58,"5,591.22",,0,0,29.18,0,224.12,"3,070.51",5.3,71.63,"3,728.01","1,863.21",0,"1,863.21",,584.9,0,98.78,-0.62,683.06,"1,180.15","1,180.15","1,180.15",,,5.9,5.9,,0,0,,0,0,,135.13,27.78,8
IBULHSGFIN,Indiabulls Housing Finance Ltd.,,"15,407.35",0,"15,407.35","15,407.35",31.77,"15,439.12",,0,0,0,0,723.08,"9,057.11",36.97,261.22,"10,291.50","5,147.62",0,"5,147.62",,"1,079.20",0,339.16,0,"1,418.36","3,729.26","3,729.26","3,729.26",,,87.37,86.85,,0,0,,0,0,,"1,707.39",350.97,"2,000.00"
ICICIBANK,ICICI Bank Ltd.,,"47,942.62","12,796.88",736.09,"1,925.60","63,401.19","14,512.16","77,913.36",,"36,386.40","6,808.24",776.91,"10,503.91","18,089.06","3,360.60","-2,947.14","19,661.14","20,074.60","74,550.05","3,363.30","3,363.30","18,495.26","21,858.56",,840.9,28,350,0,965.13,0.0,"17,879.57","21,858.56",,,5.23,5.17,,50,,,,,
ICICIGI,ICICI Lombard General Insurance Company Ltd.,,"8,375.35",0,"8,375.35","9,154.39","1,072.14","10,226.53",,0,0,0,0,12.38,40.01,0,"8,616.24","8,628.11","1,598.42",0,"1,598.42",,639,0,-89.85,0,549.15,"1,049.26","1,049.26","1,049.26",,,23.11,23.06,,0,0,,0,0,,227.01,46.66,60
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,,"30,578.29",0,"30,578.29","41,434.54",616.57,"42,051.12",,0,0,0,0,10.84,0.13,0.01,"40,080.54","40,618.72","1,432.40",0,"1,432.40",,135.5,0,0,0,135.5,"1,296.89","1,140.65","1,140.65",,,7.95,7.94,,0,0,,0,0,,703.43,144.59,32
ICIL,Indo Count Industries Ltd.,,"1,680.26",0,"1,680.26","1,812.54",10.39,"1,822.93",,974.55,2.85,0,-4.96,120.76,33.71,32.58,568.79,"1,728.28",94.65,0,94.65,,30.09,0,4.54,0.81,35.44,59.22,59.22,59.22,,,3,3,,0,0,,0,0,,7.9,1.62,30
IDEA,Vodafone Idea Ltd.,,"36,766.80",0,"36,766.80","36,858.80","1,073.30","37,932.10",,0,0,"28,915.00",0,"2,120.90","9,471.30","14,409.80","1,944.00","56,861.00","-18,928.90","1,236.70","-17,692.20",,0,0,"-3,636.20",0,"-3,636.20","-14,056.00","-14,056.00","-14,056.00",,,-20.33,-20.33,,0,0,,0,0,,0,0,0
IDFCFIRSTB,IDFC First Bank  Ltd.,,"7,825.54","3,905.65",23.19,193.79,"11,948.17",938.56,"12,886.74",,"8,749.08","1,118.19","2,812.68","1,955.87","5,886.73",-89.01,-126.2,410.31,195.1,"14,830.92","-1,944.18","-1,944.18","1,709.67",-234.51,,0,1.51,0,0,294.02,0.0,-530.05,-234.51,,,-4.75,-4.71,,0,,,,,
IEX,Indian Energy Exchange Ltd.,,253.88,0,253.88,254.08,40.08,294.16,,0,0,0,0,24.83,0.73,10.42,26.42,62.41,231.75,0,231.75,,57.28,0,9.8,-0.37,66.71,165.04,165.04,165.04,,,5.47,5.46,,0,0,,0,0,,0,0,0
IFBAGRO,IFB Agro Industries Ltd.,,"1,713.70",807.23,906.48,924.82,12.77,937.59,,450.49,215.96,0,7.02,43.56,2.94,18.69,160.99,899.65,37.94,0,37.94,,8.55,0,-0.02,-3.8,4.73,33.21,33.21,33.21,,,35.45,35.45,,0,0,,0,0,,0,0,0
IFBIND,IFB Industries Ltd.,,"2,498.33",0,"2,498.33","2,539.87",12.41,"2,552.28",,"1,062.30",470.98,0,-47.82,255.05,5.75,54.54,674.63,"2,475.43",76.85,19.35,96.2,,29.05,0,-6.8,0,22.25,73.95,73.95,73.95,,,18.25,18.25,,0,0,,0,0,,0,0,0
IFGLEXPOR,IFGL Refractories Ltd.,,478.74,0,478.74,479.13,3.76,482.89,,236.89,38.76,0,-28.77,41.58,4.1,38.87,118.91,450.34,32.55,0,32.55,,7.14,0,-0.55,0,6.59,25.96,25.96,25.96,,,7.2,7.2,,0,0,,0,0,,7.21,1.48,25
IGARASHI,Igarashi Motors Ltd.,,586.05,0,586.05,606.16,25.04,631.2,,336,0,0,-0.9,56.19,14.77,39.93,99.28,545.28,85.93,0,85.93,,23.71,0,5.54,-0.73,28.51,57.41,57.41,57.41,,,18.24,18.24,,0,0,,0,0,,18.37,3.78,49
IGL,Indraprastha Gas Ltd.,,"6,336.66",597.03,"5,739.63","5,764.84",146.15,"5,910.99",,0,0,0,-0.57,142.55,2.05,201.07,967.99,"4,710.98","1,200.01",0,"1,200.01",,370.31,0,43.03,0,413.34,786.67,786.67,786.67,,,11.24,11.24,,0,0,,0,0,,140,28.78,120
IGPL,IG Petrochemicals Ltd.,,"1,299.05",0,"1,299.05","1,303.70",7.58,"1,311.28",,919.75,5.38,0,-12.33,61.82,11.44,26.46,102.95,"1,115.48",195.81,-9.5,186.31,,63.42,0,6.41,0,69.82,116.48,116.48,116.48,,,37.82,37.82,,0,0,,0,0,,12.32,2.53,40
IITL,Industrial Investment Trust Ltd.,,26.12,0,26.12,26.12,0.01,26.12,,0,0,56.12,0,1.25,0,0.06,2.67,70.21,-44.09,0,-44.09,,0,0,-0.01,0,-0.01,-44.08,-44.08,-44.08,,,-19.55,-19.55,,0,0,,0,0,,0,0,0
IMPAL,India Motor Parts and Accessories Ltd.,,510.18,0,510.18,511.55,15.64,527.19,,0,433.93,0,-4.47,22.79,0,0.93,16.91,470.1,57.09,0,57.09,,16.69,0,-0.01,0,16.68,40.41,40.41,40.41,,,48.57,48.57,,0,0,,0,0,,9.15,1.88,180
IMPEXFERRO,Impex Ferro Tech Ltd.,,99.82,0,99.82,99.82,0.28,100.1,,73.61,0,0,-2.17,6.86,1.19,7.08,30.29,116.84,-16.75,0,-16.75,,0,0,0,0,0,-16.75,-16.75,-16.75,,,-1.9,-1.9,,0,0,,0,0,,0,0,0
INCREDIBLE,Incredible Industries Ltd.,,647.46,0,647.46,670.41,0.63,671.04,,609.87,0,0,2.04,4.57,8.92,3.66,36.66,665.72,5.32,0,5.32,,1.79,0,-0.18,-0.11,1.5,3.81,3.81,3.81,,,0.81,0.81,,0,609.87,,0.03,7.17,,0,0,0
INDBANK,Indbank Merchant Banking Services Ltd.,,8.12,0,8.12,8.12,4.33,12.45,,0,0,0.36,0,4.38,1.53,0.23,3.38,10.71,1.74,0.07,1.81,,0.6,0.51,-0.04,0,0.05,1.77,1.77,1.77,,,0.39,0.39,,0,0,,0,0,,0,0,0
INDIACEM,India Cements Ltd.,,"5,460.83",0,"5,460.83","5,627.98",30.97,"5,658.96",,"1,044.40",0.38,"1,774.96",-21.57,357.14,324.17,251.31,"1,834.75","5,565.54",93.42,0,93.42,,32.45,-12.67,-21.13,0,23.98,69.44,69.44,69.44,,,2.07,2.07,,0,0,,0,0,,33.49,0,8
INDIAGLYCO,India Glycols Ltd.,,"5,047.09","1,760.80","3,286.29","3,356.02",16.62,"3,372.64",,"1,549.93",533.67,0,-11.31,98.87,135.66,71.89,765.23,"3,143.93",228.71,0,228.71,,44.16,44.16,80.5,0,80.5,148.21,148.21,148.21,,,47.87,47.87,,0,0,,0,0,,14.93,0,60
INDIAMART,Indiamart Intermesh Ltd.,,497.28,0,497.28,497.28,36.02,533.29,,0,0,65.26,0,221.72,0,4,195.98,486.96,46.33,0,46.33,,3.62,0,30.12,0,33.74,12.59,12.59,12.59,,,4.87,4.78,,0,0,,0,0,,0,0,0
INDIANB,Indian Bank,,"13,983.87","5,043.42",139.52,17.99,"19,184.81","1,882.89","21,067.70",,"12,166.72","2,222.87",258.97,"1,538.53","4,020.37",-37.74,0,"4,596.40","4,558.66","20,745.75",321.95,321.95,98.15,420.1,,80.5,40.79,10.66,0,0,0.0,99.15,420.1,,,6.7,6.7,,0,,,,,
INDIANCARD,Indian Card Clothing Ltd.,,38.64,0,38.64,46.27,3.12,49.39,,14.77,0.84,0,3.13,15.21,2.6,4.04,27.62,68.23,-18.84,0,-18.84,,0,0,0.83,0,0.83,-19.67,-19.67,-19.67,,,-43.23,-43.23,,0,0,,0,0,,0,0,0
INDIANHUME,Indian Hume Pipe Company Ltd.,,"1,644.55",16.6,"1,627.96","1,628.93",11.52,"1,640.45",,139.44,0,"1,178.26",-1.94,72.85,53.58,11.73,54.25,"1,508.18",132.27,0,132.27,,45.34,0,0.61,0,45.96,86.31,86.31,86.31,,,17.82,17.82,,0,0,,0,0,,16.47,3.39,180
INDIGO,Interglobe Aviation Ltd.,,"28,165.22",0,"28,165.22","28,496.77","1,324.94","29,821.71",,0,0,"2,588.73",-0.66,"3,137.79",508.96,759.58,"3,490.52","29,970.76",-149.05,0,-149.05,,0,0,-305.18,0,-305.18,156.14,156.14,156.14,,,4.06,4.06,,0,0,,0,0,,230.64,47.41,50
INDNIPPON,India Nippon Electricals Ltd.,,520.61,0,520.61,525.21,14.34,539.55,,342.29,0,22.6,-0.49,57.49,0.08,7.73,25.93,455.64,83.91,0,83.91,,22.21,0,2.19,0,24.41,59.51,59.51,59.51,,,26.31,26.31,,0,0,,0,0,,14.7,3.02,140
INDOCO,Indoco Remedies Ltd.,,941.37,0,941.37,967.73,6.15,973.89,,240.09,66.77,0,13.32,231.26,20.54,71.56,339.59,983.13,-9.24,0,-9.24,,0,0,-6.4,0,-6.4,-2.84,-2.84,-2.84,,,-0.31,-0.31,,0,0,,0,0,,9.22,1.89,15
INDORAMA,Indo Rama Synthetics (India) Ltd.,,"1,589.95",0,"1,589.95","1,694.56",4.81,"1,699.37",,"1,325.17",66.67,0,-58.88,77.97,131.32,83.04,380.55,"2,005.84",-306.47,-115.19,-421.66,,0,0,-150.6,0,-150.6,-271.06,-271.06,-271.06,,,-17.01,-17.01,,0,0,,0,0,,0,0,0
INDOTHAI,Indo Thai Securities Ltd.,,42.46,0,42.46,42.46,4.97,47.43,,0,0,43.77,-4.23,1.94,1.06,0.52,1.82,44.89,2.54,0,2.54,,0.64,0.38,-0.04,0.02,0.24,2.3,2.3,2.3,,,2.3,2.3,,0,0,,0,0,,1,0.21,10
INDSWFTLAB,Ind-Swift Laboratories Ltd.,,724.43,0,724.43,724.43,47,771.43,,393.2,0.33,62.33,-14.2,95.59,92.2,104.05,61.93,795.43,-24.01,82.94,58.93,,0,0,16.99,3.35,20.35,38.58,38.58,38.58,,,8.25,7.06,,0,0,,0,0,,0,0,0
INDSWFTLTD,Ind-Swift Ltd.,,286.6,0,286.6,289.03,7.19,296.22,,137.17,19.67,24.15,3.12,49.93,2.62,33.97,36.2,306.82,-10.6,16.38,5.77,,0,0,0,0,0,5.77,5.77,5.77,,,0.58,0.58,,11.15,126.02,,0,0,,0,0,0
INDTERRAIN,Indian Terrain Fashions Ltd.,,420.86,0,420.86,422.37,2.98,425.35,,1.85,239.46,2.24,10.68,27.78,8.46,5.54,89.53,385.54,39.81,0,39.81,,13.89,0,0.21,0,14.1,25.71,25.71,25.71,,,6.78,6.78,,0,0,,0,0,,0,0,0
INFIBEAM,Infibeam Avenues Ltd.,,542.21,0,542.21,544.66,9.24,553.9,,0,0,380.55,0,43.24,4.68,46.42,31.32,506.21,47.69,14,61.69,,13.34,0,9.43,0,22.77,38.92,38.92,38.92,,,0.58,0.57,,0,0,,0,0,,0,0,0
INFOBEAN,InfoBeans Technologies Ltd.,,99.44,0,99.44,99.44,4.95,104.39,,0,0,0,1.33,62.09,0.02,2.49,14.48,80.41,23.98,0,23.98,,5,0.84,-1.02,-0.03,3.1,20.87,20.87,20.87,,,8.69,8.69,,0,0,,0,0,,1.45,0,10
INFOMEDIA,Infomedia Press Ltd.,,0,0,0,0,0,0,,0,0,0,0,0,2.38,0.06,0,2.45,-2.45,0,-2.45,,0,0,0,0,0,-2.45,-2.45,-3.79,,,-0.76,-0.76,,0,0,,0,0,,0,0,0
INFY,Infosys Ltd.,,"73,107.00",0,"73,107.00","73,107.00","2,852.00","75,959.00",,0,0,"12,633.00",0,"38,296.00",0,"1,599.00","3,504.00","56,032.00","19,927.00",0,"19,927.00",,"5,189.00",0,36,0,"5,225.00","14,702.00","14,702.00","14,702.00",,,33.66,33.64,,0,0,,0,0,,"13,768.00",0,430
INGERRAND,Ingersoll Rand (India) Ltd.,,727.14,0,727.14,739.07,33.92,773,,418.98,13.07,0,-4.07,119.74,0.49,11.37,85.97,645.55,127.45,0,127.45,,43.11,0,3.89,-0.48,46.52,80.93,80.93,80.93,,,25.64,25.64,,0,0,,0,0,,656.61,134.97,60
INOXWIND,Inox Wind Ltd.,,"1,303.09",0,"1,303.09","1,345.48",45.62,"1,391.10",,881.76,37.6,46.56,18.12,63.14,112.33,38.14,191.52,"1,389.17",1.94,0,1.94,,0.42,0.42,0.68,0,0.68,1.26,1.26,1.26,,,0.06,0.06,,0,0,,0,0,,0,0,0
INSECTICID,Insecticides India Ltd.,,"1,182.71",0,"1,182.71","1,191.95",2.31,"1,194.25",,"1,029.17",60.41,0,-266.95,65.19,15.22,19.68,118.53,"1,041.25",153.01,0,153.01,,37.99,0,-7.39,0,30.6,122.41,122.41,122.41,,,59.23,59.23,,0,0,,0,0,,4.13,0.85,20
INTELLECT,Intellect Design Arena Ltd.,,936.6,0,936.6,936.6,56.16,992.76,,0,0,0,0,625.69,11.4,34.94,177.93,849.96,142.8,0,142.8,,34.14,26.22,-2.2,0,5.71,137.09,137.09,137.09,,,10.63,10.39,,0,0,,0,0,,0,0,0
INTENTECH,Intense Technologies Ltd.,,55.83,0,55.83,55.83,1.26,57.09,,0,0,1.23,0,24.61,0.81,1.88,18.78,47.32,9.78,0,9.78,,2.56,0,0.62,0,3.17,6.6,6.6,6.6,,,2.95,2.9,,0,0,,0,0,,0,0,10
IOB,Indian Overseas Bank,,"11,727.01","4,922.28",614.15,367.83,"17,631.26","4,206.32","21,837.58",,"12,352.13","2,646.85",304.24,"1,500.49","4,451.58",14.14,"-2,236.80","10,994.41","8,771.75","25,575.46","-3,737.88","-3,737.88","-6,373.70","-10,111.58",,0,0,164.15,0,0,0.0,"-10,275.72","-10,111.58",,,-6.83,-6.83,,0,,,,,
IOC,Indian Oil Corporation Ltd.,,"600,922.19","78,231.08","522,691.11","527,701.26","3,128.51","530,829.77",,"269,679.61","179,055.50",3.29,"-3,011.13","11,102.17","4,311.03","7,517.58","37,044.80","505,702.85","25,126.92",0,"25,126.92",,"5,100.94",0,"3,131.83",0,"8,232.77","16,894.15","16,894.15","16,894.15",,,17.89,17.89,,0,0,,0,0,,"9,671.50","1,985.29",93
IOLCP,IOL Chemicals and Pharmaceuticals Ltd.,,"1,655.02",0,"1,655.02","1,685.33",10.37,"1,695.70",,987,8.94,0,51.31,78.43,51.42,32.45,150,"1,359.55",336.15,0,336.15,,71.96,0,27.49,0,99.45,236.7,236.7,236.7,,,42.11,42.11,,0,0,,0,0,,0,0,0
IPCALAB,Ipca Laboratories Ltd.,,"3,579.65",0,"3,579.65","3,633.15",54.59,"3,687.74",,"1,098.02",167.87,0,-106.14,752.24,18.49,171.88,"1,027.99","3,130.35",557.39,0,557.39,,119.9,0,-12.4,-5.02,102.48,454.91,454.91,454.91,,,36.01,36.01,,0,0,,0,0,,12.64,2.6,150
IRB,IRB Infrastructure Developers Ltd.,,"3,384.78",0,"3,384.78","3,384.78",238.71,"3,623.48",,0,0,"2,812.86",0,53.48,227.98,0,69.04,"3,163.36",460.12,0,460.12,,131.21,0,0.14,0,131.35,328.77,328.77,328.77,,,9.35,9.35,,0,0,,0,0,,87.86,0,25
IRCON,Ircon International  Ltd.,,"4,387.01",0,"4,387.01","4,415.10",264.44,"4,679.54",,390.69,0,"3,512.15",-169.37,250.7,15.57,11.7,52.92,"4,064.36",615.18,0,615.18,,215.13,0,6.26,-50.89,170.5,444.68,444.68,444.68,,,47.28,47.28,,0,0,,0,0,,198.07,40.72,215
ISEC,ICICI Securities Ltd.,,"1,704.20",0,"1,704.20","1,704.20",21.6,"1,725.80",,0,0,142.24,0,541.3,41.97,14.93,227.57,970.7,755.1,0,755.1,,272.15,0,-3.97,0,268.18,486.92,486.92,486.92,,,15.12,15.11,,0,0,,0,0,,244.78,50.33,188
ISFT,Intrasoft Technologies Ltd.,,7.66,0,7.66,7.66,5.45,13.11,,0,0,0,0,7.15,0.02,1.22,3.24,11.62,1.5,0,1.5,,0.44,0,-0.38,0,0.07,1.43,1.43,1.43,,,0.97,0.97,,0,0,,0,0,,3.54,0,20
ISMTLTD,ISMT Ltd.,,"1,795.44",0,"1,795.44","1,825.10",6.94,"1,832.04",,971.63,0,0,7.54,132.84,276.46,54.05,600.16,"2,042.68",-210.64,-18.14,-228.78,,0,0,0,0,0,-228.78,-228.78,-228.78,,,-15.62,-15.62,,0,0,,0,0,,0,0,0
