Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
GLOBALVECT,Global Vectra Helicorp Ltd.,,295.01,0,295.01,295.33,30.52,325.85,,0,0,0,0,88.65,17.77,83.04,67.28,371.33,-45.48,0,-45.48,,0,0,-16.25,0.05,-16.2,-29.28,-29.28,-29.28,,,-20.91,-20.91,,0,0,,0.0,0.0,,0,0.0,0
GLOBUSSPR,Globus Spirits Ltd.,,"1,660.27",435.25,"1,225.02","1,225.52",7.53,"1,233.05",,641.57,0,0,14.52,35.78,18.81,40.5,271.08,"1,022.27",210.79,-31.58,179.21,,36.78,0,24.18,0,60.95,118.26,118.26,118.26,,,41.06,41.06,,0,0,,0.0,0.0,,2.88,0.0,20
GMBREW,GM Breweries Ltd.,,"1,232.46",892.34,340.12,340.12,30.29,370.41,,229,0,0,2.04,8.74,0.06,5.48,25.02,270.35,100.06,0,100.06,,20.25,0,-0.28,0,19.97,80.09,80.09,80.09,,,43.82,43.82,,0,0,,0.0,0.0,,5.48,0.0,40
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,"1,339.24",0,"1,339.24","1,339.24",151.29,"1,490.53",,0,0,"1,111.83",-2.25,130.85,1.96,94.21,105.38,"1,441.98",48.55,-396.59,-348.04,,22.15,0,-168.85,-160.87,-307.58,-40.47,-40.47,-40.47,,,-1.27,-1.27,,0,0,,0.0,0.0,,63.6,0.0,10
GMMPFAUDLR,GMM Pfaudler Ltd.,,634.64,0,634.64,640.81,7.89,648.7,,263.71,0,0,10.32,69.9,6.66,28.95,143.26,522.8,125.9,0,125.9,,32.65,0,-0.46,-1.39,30.8,95.1,95.1,95.1,,,65.06,65.06,,0,0,,0.0,0.0,,7.31,0.0,250
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,"5,112.17",0,"5,112.17","5,128.69",237.23,"5,365.92",,"2,992.61",34.76,0,68.53,451.47,19.95,272.3,577.99,"4,417.61",948.31,0,948.31,,277.96,0,-18.77,-0.09,259.1,689.21,689.21,689.21,,,44.35,44.35,,0,0,,0.0,0.0,,77.71,0.0,80
GOACARBON,Goa Carbon Ltd.,,352.55,0,352.55,352.79,0.66,353.44,,284.61,0,0,3.41,18.03,9.67,0,42.65,358.36,-4.92,0,-4.92,,0,0,-0.11,0,-0.11,-4.81,-4.81,-4.81,,,-5.26,-5.26,,0,0,,0.0,0.0,,0,0.0,0
GODFRYPHLP,Godfrey Phillips India Ltd.,,"2,904.70",436.09,"2,468.61","2,489.66",117.70,"2,607.36",,511.89,724.98,0.00,-18.48,235.47,30.70,138.45,519.38,"2,142.40",464.95,0.00,464.95,,102.35,0.00,5.66,0.0,108.01,356.94,356.94,356.94,,,68.65,68.65,,0.0,0.00,,0.0,0.0,,0.00,0.0,"1,200.00"
GODREJPROP,Godrej Properties Ltd.,,543.74,0,543.74,570.42,671,"1,241.42",,0,0,"1,342.20","-1,047.98",257.8,234.52,16.21,355.23,"1,157.98",83.44,0,83.44,,47.96,0,78.29,0,126.25,-42.81,-42.81,-42.81,,,-1.69,-1.69,,0,0,,0.0,0.0,,0,0.0,0
GOKEX,Gokaldas Exports Ltd.,,"1,209.32",0,"1,209.32","1,209.32",12.08,"1,221.40",,565.44,0,12.04,38.05,371.22,34.26,52.14,121.95,"1,195.10",26.3,0,26.3,,6.81,0,-6.81,0.06,0.06,26.24,26.24,26.24,,,6.12,5.78,,0,0,,0.0,0.0,,0,0.0,0
GOKULAGRO,Gokul Agro Resources Ltd.,,"7,603.78",0,"7,603.78","7,668.07",13.98,"7,682.05",,"6,502.38",734.28,0,98.41,26.72,56.07,29.35,180.3,"7,627.51",54.55,0,54.55,,21.31,0,-1.3,-0.11,19.9,34.64,34.64,34.64,,,2.63,2.63,,0,0,,0.0,0.0,,0,0.0,0
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,42.19,0,42.19,42.19,0.37,42.56,,0,0,23.78,0,12.96,0.23,0.33,3.41,40.7,1.86,0,1.86,,0.38,0,0.06,0,0.44,1.42,1.42,1.42,,,0.76,0.76,,0,0,,0.0,0.0,,0,0.0,0
GOODLUCK,Good Luck India Ltd.,,"1,548.42",0,"1,548.42","1,572.12",5.88,"1,578.00",,"1,153.71",0.01,0,-33.87,73.59,54.68,27.5,262.19,"1,537.80",40.2,0,40.2,,9.25,0,1.01,-0.12,10.14,30.05,30.05,30.05,,,13.01,13.01,,19.07,"1,134.64",,0.12,44.1,,0,0.0,0
GPPL,Gujarat Pipavav Port Ltd.,,683.55,0,683.55,733.46,44.2,777.66,,0,0,137.46,0,67.15,6.31,133.45,106.73,451.1,326.56,0,326.56,,117.97,0,-1.82,-7.98,108.16,218.4,218.4,218.4,,,4.52,4.52,,0,0,,0.0,0.0,,270.73,0.0,45
GPTINFRA,GPT Infraprojects Ltd.,,572.3,0,572.3,575.18,6.81,581.99,,57.24,0,134.86,4.16,29.1,38.5,16.97,271.52,552.36,29.63,0,29.63,,9.17,0,-0.12,0,9.06,20.57,20.57,20.57,,,7.07,7.07,,0,0,,0.0,0.0,,8.73,0.0,25
GRANULES,Granules India Ltd.,,"3,094.00",0,"3,094.00","3,134.98",13.72,"3,148.71",,"1,502.19",0,10.47,7.45,318.25,23.77,118.45,435.25,"2,415.84",732.87,0,732.87,,197.06,0,-16.97,0,180.09,552.78,552.78,552.78,,,22.18,22.09,,0,0,,0.0,0.0,,24.75,0.0,150
GRAPHITE,Graphite India Ltd.,,"1,816.03",0,"1,816.03","1,838.64",305.94,"2,144.58",,770.39,0,0,241.51,184.96,5.93,44.59,625.76,"1,873.14",271.44,0,271.44,,64.14,0,7.98,0,72.12,199.32,199.32,199.32,,,10.2,10.2,,0,0,,0.0,0.0,,0,0.0,250
GRASIM,Grasim Industries Ltd.,,"12,206.95",0,"12,206.95","12,386.36",513.68,"12,900.04",,"7,291.56",56.45,766.3,273.86,"1,391.29",235.95,828.17,"1,042.58","11,886.16","1,013.88",-80.99,932.89,,126.64,0,-4.2,0,122.44,810.45,810.45,905,,,13.78,13.77,,0,0,,0.0,0.0,,262.65,0.0,450
GRAVITA,Gravita India Ltd.,,"1,229.02",0,"1,229.02","1,226.42",12.26,"1,238.68",,999.78,156.85,0,-78.8,46.81,24.11,8.57,40.97,"1,198.30",40.37,0,40.37,,7.31,0,0.91,0,8.22,32.16,32.16,32.16,,,4.66,4.66,,0,0,,0.0,0.0,,7.59,0.0,55
GREENPOWER,Orient Green Power Company Ltd.,,31.47,0,31.47,31.47,4.52,35.99,,0,0,28.89,0,3.48,4.98,0.51,5.57,43.43,-7.44,0,-7.44,,0,0,0,0,0,-7.44,-7.44,-7.97,,,-0.11,-0.11,,0,0,,0.0,0.0,,0,0.0,0
GRINDWELL,Grindwell Norton Ltd.,,"1,622.55",0,"1,622.55","1,632.90",50.97,"1,683.87",,535.62,165.3,0,31.55,205.42,3.24,51.89,371.21,"1,364.24",319.64,0,319.64,,78.74,0,-1.18,0,77.56,242.07,242.07,242.07,,,21.86,21.86,,0,0,,0.0,0.0,,83.04,0.0,190
GROBTEA,The Grob Tea Company Ltd.,,109.72,0,109.72,110.28,1.19,111.47,,4.6,2.26,0,-2.57,47.7,0.6,2.32,28.56,83.46,28.01,0,28.01,,1.9,1.83,-0.08,0,-0.01,28.02,28.02,28.02,,,241.09,241.09,,0,0,,0.0,0.0,,0.23,0.0,30
GRPLTD,GRP Ltd.,,294.84,17,277.84,279.52,1.82,281.34,,133.87,0,52.53,2.29,48.46,5.35,12.53,25.64,280.66,0.68,0,0.68,,0.15,0,-0.95,-0.15,-0.96,1.64,1.64,1.64,,,12.27,12.27,,0,0,,0.0,0.0,,0,0.0,25
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,"1,132.76",0,"1,132.76","1,140.84",187.6,"1,328.43",,447.25,23.92,205.24,11.33,269.38,2.7,29.09,111.66,"1,100.56",227.87,-20.75,207.12,,58.87,0,-5.22,0,53.65,153.47,153.47,153.47,,,13.4,13.4,,0,0,,0.0,0.0,,60.14,0.0,50
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,"7,499.61",0,"7,499.61","7,499.61",183.34,"7,682.95",,"3,951.75",541.12,0,301.57,684.31,42.74,176.45,"1,471.69","7,169.63",513.32,0,513.32,,70.85,32.62,78.08,-20.66,95.65,417.67,417.67,417.67,,,10.48,10.48,,0,0,,0.0,0.0,,47.82,0.0,110
GSS,GSS Infotech Ltd.,,16.67,0,16.67,16.67,1.54,18.21,,0,0,6.48,0,8.59,0.05,0.11,5.2,20.44,-2.22,0,-2.22,,0.14,0,-0.16,1.56,1.54,-3.76,-3.76,-3.76,,,-2.22,-2.22,,0,0,,0.0,0.0,,0,0.0,0
GTL,GTL Ltd.,,220.88,0,220.88,220.96,35.02,255.98,,0,0,57.12,0,69.96,20.66,4.66,36.34,188.74,67.24,0,67.24,,0,0,0,0,0,67.24,67.24,67.24,,,4.27,4.27,,0,0,,0.0,0.0,,0,0.0,0
GTLINFRA,GTL Infrastructure Ltd.,,"1,409.68",0,"1,409.68","1,409.68",39.16,"1,448.84",,0,0,871.03,0,61.42,663.12,547.18,203.65,"2,350.73",-901.89,-368.88,"-1,270.77",,0,0,0,0,0,"-1,270.77","-1,270.77","-1,270.77",,,-0.99,-0.99,,0,0,,0.0,0.0,,0,0.0,0
GTPL,GTPL Hathway Ltd.,,"1,717.11",0,"1,717.11","1,755.54",48.95,"1,804.49",,0,0,"1,191.31",0,58.89,17.44,155.77,198.3,"1,621.71",182.78,0,182.78,,34.55,0,14.31,1.31,50.18,132.6,132.6,132.6,,,11.79,11.79,,0,0,,0.0,0.0,,33.74,0.0,40
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,29.15,0,29.15,29.17,14.95,44.11,,24.93,0,0,1.83,4.45,0.46,2.38,8.37,42.43,1.68,0,1.68,,0.3,0.23,-0.44,-0.01,-0.39,2.07,2.07,2.07,,,1.64,1.64,,0.03,24.9,,0.0,0.0,,3.8,0.0,20
GUJGASLTD,Gujarat Gas Ltd.,,"9,997.68",188.03,"9,809.65","9,854.25",74.03,"9,928.28",,"6,991.09",0,0,-1.33,177.49,116.31,340.84,599.18,"8,223.58","1,704.70",0,"1,704.70",,424.14,0,5.06,0,429.2,"1,275.50","1,275.50","1,275.50",,,18.53,18.53,,0,0,,0.0,0.0,,86.05,0.0,100
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,38.75,0.00,38.75,38.79,0.31,39.10,,24.38,0.00,0.00,3.11,3.02,0.19,1.44,5.72,37.85,1.25,0.00,1.25,,0.22,0.00,0.00,-0.15,0.06,1.19,1.19,1.19,,,2.20,2.2,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,"1,646.93",0,"1,646.93","1,652.21",52.06,"1,704.26",,828.58,88.12,0,-27.74,116.46,14.64,33.87,381.59,"1,435.52",268.74,0,268.74,,69.85,0,-1.2,0,68.65,200.09,200.09,200.09,,,39.86,39.7,,0,0,,0.0,0.0,,35.22,0.0,800
GULFPETRO,GP Petroleums Ltd.,,609.46,0,609.46,609.8,1.29,611.09,,251.15,326.4,0,-59.14,24.74,1.25,3.32,39.75,587.48,23.61,0,23.61,,9.39,0,-3.34,-0.16,5.89,17.72,17.72,17.72,,,3.48,3.48,,0,0,,0.0,0.0,,0,0.0,0
GULPOLY,Gulshan Polyols Ltd.,,750.46,0,750.46,766.03,1.87,767.91,,360.55,4.72,0,6.65,28.61,6.55,32.55,234.79,674.41,93.5,0,93.5,,18.13,-12.85,0.06,0,31.04,62.46,62.46,62.46,,,13.31,13.31,,0,360.55,,0.61,2.33,,2.82,0.0,100
GVKPIL,GVK Power & Infrastructure Ltd.,,20.66,0.00,20.66,20.66,32.37,53.03,,0.00,0.00,0.00,0.00,1.28,0.02,0.19,6.05,258.80,-205.77,0.00,-205.77,,0.00,0.00,0.00,0.47,0.47,-206.24,-206.24,-206.24,,,-1.31,-1.31,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HAL,Hindustan Aeronautics Ltd.,,"22,368.93",0,"22,368.93","22,754.58",358.67,"23,113.25",,"7,771.76",821.16,0,"2,458.27","4,291.02",259.11,"1,177.58","1,473.49","18,844.38","4,268.87",2.02,"4,270.89",,645,0,442.26,-49.33,"1,037.93","3,232.96","3,232.96","3,232.96",,,96.68,96.68,,"6,218.81","2,092.70",,0.0,0.0,,"1,003.16",0.0,300
HARRMALAYA,Harrisons Malyalam Ltd.,,420.57,0,420.57,451.11,2.83,453.94,,104.92,22.77,0,7.85,161.12,13.6,4.11,99.14,413.49,40.45,0,40.45,,0,0,0,0,0,40.45,40.45,40.45,,,21.92,21.92,,0,0,,0.0,0.0,,0,0.0,0
HATSUN,Hatsun Agro Products Ltd.,,"5,562.27",0,"5,562.27","5,569.74",5.76,"5,575.51",,"3,951.96",3.6,0,-150.62,188.37,110.43,309.9,797.72,"5,211.35",364.15,0,364.15,,127.87,0,-7.42,-2.65,117.8,246.35,246.35,246.35,,,11.43,11.43,,0,0,,0.0,0.0,,129.34,0.0,800
HAVELLS,Havells India Ltd.,,"10,353.35",0,"10,353.35","10,427.92",187.82,"10,615.74",,"5,390.51","1,615.46",0,-531.07,885.33,72.64,248.86,"1,502.43","9,184.16","1,431.58",0,"1,431.58",,339.35,0,52.59,0,391.94,"1,039.64","1,039.64","1,039.64",,,16.61,16.61,,0,0,,0.0,0.0,,187.8,0.0,650
HBLPOWER,HBL Power Systems Ltd.,,891.07,0,891.07,908.95,9.48,918.43,,549,2.81,115.32,11.89,78.65,14.49,38.43,83.01,893.59,24.84,-5.39,19.45,,6.75,0,-0.32,-1.55,4.87,14.58,14.58,14.58,,,0.47,0.47,,0,0,,0.0,0.0,,2.77,0.0,35
HBSL,HB Stockholdings Ltd.,,13.19,0,13.19,13.19,0.06,13.25,,0,0,0,0,0.45,0.03,0.15,0.85,1.48,11.77,0,11.77,,0,0,-0.03,0,-0.03,11.8,11.8,11.8,,,16.54,16.54,,0,0,,0.0,0.0,,0,0.0,0
HCC,Hindustan Construction Company Ltd.,,"2,339.66",0,"2,339.66","2,589.74",52.64,"2,642.38",,0,0,"1,824.55",0,323.74,829.89,91.06,141.83,"3,211.07",-568.69,-274.03,-842.72,,3.34,0,-279.61,0,-276.27,-566.45,-566.45,-566.45,,,-3.74,-3.74,,0,0,,0.0,0.0,,0,0.0,0
HCLTECH,HCL Technologies Ltd.,,"35,673.00",0,"35,673.00","35,673.00",965,"36,638.00",,0,142,"7,515.00",-3,"11,749.00",177,"2,813.00","1,835.00","24,228.00","12,410.00",0,"12,410.00",,"2,480.00",0,"1,187.00",0,"3,667.00","8,743.00","8,743.00","8,743.00",,,32.22,32.22,,0,0,,0.0,0.0,,"3,257.00",0.0,500
HDFCAMC,HDFC Asset Management Company  Ltd.,,"1,852.53",0,"1,852.53","1,852.53",349.21,"2,201.74",,0,0,5.69,0,226.75,8.95,55.41,155.99,452.79,"1,748.95",0,"1,748.95",,369.39,0,53.8,0,423.19,"1,325.76","1,325.76","1,325.76",,,62.28,62.16,,0,0,,0.0,0.0,,595.96,0.0,680
HDFCBANK,HDFC Bank Ltd.,,"94,834.54","23,214.27","2,341.25",468.17,"120,858.23","25,204.89","146,063.12",,"55,978.66","10,364.79","1,302.41","21,055.42","32,722.63","11,644.77","-1,102.31","15,702.85","26,245.31","114,946.59","31,116.53","31,116.53","57,492.40","88,608.93",,"7,779.13","2,291.68",0,0,0,0.0,"73,652.79","88,608.93",,,56.58,56.32,,650.0,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,"38,122.30",0,"38,122.30","71,447.43",441.95,"71,889.38",,0,0,0,0,"1,675.58",18.41,50.61,"68,635.19","70,153.95","1,735.43",0,"1,735.43",,267.78,0,0,0,267.78,"1,467.65","1,360.10","1,360.10",,,6.73,6.73,,0,0,,0.0,0.0,,0,0.0,20
HEG,HEG Ltd.,,"1,234.43",0.00,"1,234.43","1,256.23",112.91,"1,369.14",,504.94,0.00,0.00,304.15,54.53,11.37,73.12,451.79,"1,399.89",-30.76,0.00,-30.76,,0.00,0.00,-5.66,0.2,-5.46,-25.30,-25.30,-25.30,,,-6.56,-6.56,,0.0,0.00,,0.0,0.0,,0.00,0.0,30.00
HERCULES,Hercules Hoists Ltd.,,78.15,0.0,78.15,78.37,8.5,86.87,,42.65,0.0,0.0,3.13,11.89,0.01,2.89,16.76,77.32,9.55,0.0,9.55,,0.82,0.0,0.87,0.09,1.79,7.76,7.76,7.76,,,2.43,2.43,,0.0,0.00,,0.0,0.0,,5.76,0.0,150.0
HERITGFOOD,Heritage Foods Ltd.,,"2,406.79",0,"2,406.79","2,407.03",8.41,"2,415.44",,"1,779.54",55.71,0,-31.43,170.39,17.85,44.05,178.87,"2,219.25",196.19,0,196.19,,50.04,0,0.99,0,51.02,145.16,145.16,145.16,,,31.29,31.29,,0,0,,0.0,0.0,,11.6,0.0,100
HEROMOTOCO,Hero Motocorp Ltd.,,"30,303.53",0,"30,303.53","30,800.62",579.85,"31,380.47",,"21,875.33",30.46,0,-143.46,"1,898.72",21.84,676.87,"3,120.33","27,480.09","3,900.38",0,"3,900.38",,924.92,0,11.26,0,936.18,"2,964.20","2,964.20","2,964.20",,,148.39,148.37,,0,0,,0.0,0.0,,"1,897.81",0.0,"5,250.00"
HEUBACHIND,Heubach Colorants India Ltd.,,718.58,0,718.58,730.77,14.79,745.56,,385.57,55.67,0,-6.74,63.49,2.6,35.97,150.92,687.48,58.08,254.8,312.87,,85.85,0,1.37,6.99,94.21,218.67,218.67,219.76,,,95.22,95.22,,0,0,,0.0,0.0,,463.94,0.0,"2,050.00"
HGINFRA,HG Infra Engineering Ltd.,,"2,527.50",0,"2,527.50","2,527.50",15.43,"2,542.93",,"1,185.65",0,795.18,0,109.26,59.56,84.43,26.74,"2,260.81",282.11,0,282.11,,71.89,0,-0.74,0,71.15,210.96,210.96,210.96,,,32.37,32.37,,0,0,,0.0,0.0,,0,0.0,8
HIKAL,Hikal Ltd.,,"1,707.05",0.00,"1,707.05","1,720.44",4.98,"1,725.42",,906.71,0.00,0.00,1.67,164.32,36.20,85.25,324.85,"1,518.99",206.43,0.00,206.43,,79.55,0.00,-6.27,0.0,73.29,133.14,133.14,133.14,,,10.80,10.8,,0.0,0.00,,0.0,0.0,,14.80,0.0,100.00
HIL,HIL Ltd.,,"1,563.41",0,"1,563.41","1,565.89",26.07,"1,591.96",,783.64,46.16,0,2.07,133.01,18.69,49.17,367.6,"1,400.34",191.61,0,191.61,,48.93,0,-0.09,0.53,49.37,142.25,142.25,187.75,,,250.74,249.89,,0,0,,0.0,0.0,,18.72,0.0,400
HIMATSEIDE,Himatsingka Seide Ltd.,,"1,543.63",0,"1,543.63","1,681.91",28.05,"1,709.96",,766.2,0,0,77.3,206.12,143.92,108.87,326.23,"1,628.64",81.33,0,81.33,,14.98,0,12.59,0,27.57,53.75,53.75,53.75,,,5.46,5.46,,0,0,,0.0,0.0,,4.92,0.0,10
HINDCOMPOS,Hindustan Composites Ltd.,,184.14,0,184.14,184.59,6.18,190.77,,73.42,0,0,1.86,32.59,0.2,8.87,49.05,165.98,24.79,0,24.79,,2.85,0,0.95,0,3.8,20.99,20.99,20.99,,,14.21,14.21,,0,0,,0.0,0.0,,2.95,0.0,40
HINDCOPPER,Hindustan Copper Ltd.,,"1,761.76",0,"1,761.76","1,786.76",34.84,"1,821.60",,3.64,0,434.08,339.11,277.11,62.61,294.82,322.98,"1,734.36",87.25,0,87.25,,78,0,-100.99,0,-22.99,110.24,110.24,109.98,,,1.18,1.18,,0,0,,0.1,91.37,,0,0.0,7
HINDMOTORS,Hindustan Motors Ltd.,,0,0,0,1.17,11.01,12.18,,0.15,0,0,0,1.38,0.09,0.82,3.51,5.95,6.23,0,6.23,,2.47,0,0,0,2.47,3.76,3.76,3.76,,,0.18,0.18,,0,0,,0.0,0.0,,0,0.0,0
HINDPETRO,Hindustan Petroleum Corporation Ltd.,,"269,242.86","37,329.51","231,913.35","232,996.81","2,788.73","235,785.54",,"41,101.96","167,855.10","6,401.44","-8,532.96","3,188.38",914.73,"3,552.65","7,057.45","221,538.75","14,246.79",0.00,"14,246.79",,"3,569.56",0.00,-3.28,16.63,"3,582.91","10,663.88","10,663.88","10,663.88",,,70.57,70.57,,0.0,0.00,,0.0,0.0,,"1,485.72",0.0,228.00
HINDUNILVR,Hindustan Unilever Ltd.,,"45,311.00",0,"45,311.00","45,996.00",513,"46,509.00",,"14,951.00","7,117.00",0,-391,"2,229.00",108,"1,012.00","10,766.00","35,792.00","10,717.00",-227,"10,490.00",,"2,458.00",0,78,0,"2,536.00","7,954.00","7,954.00","7,954.00",,,33.85,33.85,,0,0,,0.0,0.0,,"8,811.00",0.0,"3,100.00"
HINDZINC,Hindustan Zinc Ltd.,,"22,071.00",0,"22,071.00","22,629.00","1,819.00","24,448.00",,0,0,387,239,760,386,"2,531.00","9,571.00","13,874.00","10,574.00",0,"10,574.00",,"1,827.00",0,767,0,"2,594.00","7,980.00","7,980.00","7,980.00",,,18.89,18.89,,0,0,,0.0,0.0,,"15,972.00",0.0,"1,065.00"
HIRECT,Hind Rectifiers Ltd.,,304.97,0,304.97,305.1,0.36,305.45,,228.97,0,0,6.69,32.74,8.72,3.83,17.15,298.09,7.36,0,7.36,,1.7,0,0.33,0,2.03,5.33,5.33,5.33,,,3.22,3.22,,0,0,,0.0,0.0,,1.33,0.0,20
HISARMETAL,Hisar Metal Ltd.,,152.81,0,152.81,152.81,0.28,153.09,,112.55,0,18.42,-1.77,6.19,4.95,2.15,2.85,145.34,7.75,0,7.75,,2.2,0,0.17,-0.03,2.35,5.41,5.41,5.41,,,10.01,10.01,,0,0,,0.0,0.0,,0.54,0.0,10
HITECHCORP,Hitech Corporation Ltd.,,444.67,0.00,444.67,447.08,1.45,448.54,,263.92,0.00,0.00,1.41,28.61,19.33,29.51,89.06,431.84,16.70,5.64,22.34,,7.34,-2.27,-4.23,0.0,5.38,16.96,16.96,16.96,,,9.87,9.87,,0.0,0.00,,0.0,0.0,,0.00,0.0,10.00
HITECHGEAR,The Hi-Tech Gears Ltd.,,506.65,0.00,506.65,522.38,10.26,532.64,,251.24,18.73,0.00,-0.24,80.06,17.89,25.15,90.16,483.00,49.64,0.00,49.64,,13.00,0.00,-2.97,2.33,12.35,37.29,37.29,37.29,,,19.87,19.87,,0.0,0.00,,0.0,0.0,,0.00,0.0,20.00
HLVLTD,HLV Ltd.,,18.92,0,18.92,18.92,25.22,44.14,,0,0,2.11,0,22.53,2.3,13.52,47.27,87.73,-43.59,7.66,-35.93,,0,0,0,0,0,-35.93,-35.93,-35.93,,,-0.57,-0.57,,0,0,,0.0,0.0,,0,0.0,0
HMVL,Hindustan Media Ventures Ltd.,,534.25,0.00,534.25,545.43,118.85,664.28,,173.13,0.00,0.00,1.07,131.00,8.70,30.44,233.37,577.71,86.57,0.00,86.57,,15.71,0.00,-3.79,0.0,11.92,74.65,74.65,74.65,,,10.13,10.13,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HONAUT,Honeywell Automation Ltd.,,"3,014.25",0,"3,014.25","3,042.78",83.97,"3,126.75",,"1,270.39",280.77,0,-20.26,524.36,6.21,48.66,398.6,"2,508.73",618.02,0,618.02,,157.7,0,0.28,0,157.98,460.04,460.04,460.04,,,520.32,520.32,,0,0,,0.0,0.0,,66.31,0.0,850
HOVS,HOV Services Ltd.,,9.66,0.00,9.66,9.66,0.96,10.62,,0.00,0.00,0.00,0.00,5.81,0.12,0.62,1.50,8.05,2.57,60.69,63.25,,0.71,0.00,0.03,0.01,0.75,62.50,62.50,62.50,,,49.65,49.65,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
HPL,HPL Electric & Power Ltd.,,850.20,0.00,850.20,850.20,3.47,853.67,,537.52,0.00,0.00,7.19,108.12,59.84,41.85,88.39,842.90,10.77,0.00,10.77,,1.88,0.00,0.94,0.0,2.82,7.95,7.95,7.95,,,1.24,1.24,,0.0,0.00,,0.0,0.0,,0.96,0.0,2.00
HSCL,Himadri Speciality Chemical Ltd.,,"1,679.46",0,"1,679.46","1,679.46",13.83,"1,693.28",,"1,156.46",0,0,83.62,75.51,33.21,44.22,236.29,"1,629.32",63.97,0,63.97,,11.84,0,5.45,0,17.3,46.67,46.67,46.67,,,1.11,1.11,,0,0,,0.0,0.0,,6.28,0.0,15
HTMEDIA,HT Media Ltd.,,498.2,0,498.2,528.1,100.58,628.68,,83.24,0,0,1.52,179.81,45.87,90.9,369.99,771.33,-142.65,7.21,-135.44,,0.29,0,-54.38,0,-54.09,-81.35,-81.35,-81.35,,,-3.53,-3.53,,0,0,,0.0,0.0,,0,0.0,0
HUBTOWN,Hubtown Ltd.,,206.56,0,206.56,244.22,46.37,290.59,,0,0.11,60.51,71.87,5.77,60.89,2.94,246.23,448.33,-157.74,0,-157.74,,0,0,2.41,-4.15,-1.75,-155.99,-155.99,-155.99,,,-21.45,-21.45,,0,0,,0.0,0.0,,0,0.0,0
HUDCO,Housing & Urban Development Corporation Ltd.,,"7,234.58",0,"7,234.58","7,234.58",43.15,"7,277.73",,0,0,2.03,0,206.25,"4,764.82",6.98,142.64,"5,049.09","2,228.64",0,"2,228.64",,427.5,0,226.64,-4.08,650.06,"1,578.58","1,578.58","1,578.58",,,7.89,7.89,,0,0,,0.0,0.0,,150.14,0.0,22
IBULHSGFIN,Indiabulls Housing Finance Ltd.,,"8,654.64",0,"8,654.64","8,654.64",98.15,"8,752.79",,0,0,49.79,0,224.72,"6,308.04",90.82,194.24,"7,360.62","1,392.17",0,"1,392.17",,0,0,333.71,0,333.71,"1,058.46","1,058.46","1,058.46",,,23.71,23.71,,0,0,,0.0,0.0,,416.11,0.0,450
ICICIBANK,ICICI Bank Ltd.,,"57,288.81","16,539.78","1,631.91","3,657.77","79,118.27","18,968.53","98,086.80",,"40,128.84","8,091.78","1,058.40","12,397.26","21,560.83","4,665.66",-675.62,"16,214.40","20,204.44","81,894.11","16,192.68","16,192.68","21,327.47","37,520.15",,"4,048.20",130.23,"1,500.00",0,0,0.0,"31,009.07","37,520.15",,,24.01,23.67,,100.0,,,,,
ICICIGI,ICICI Lombard General Insurance Company Ltd.,,"10,013.99",0,"10,013.99","10,741.98","1,936.41","12,678.39",,0,0,0,0,15.97,39.98,0,"10,724.37","10,724.43","1,953.95",0,"1,953.95",,524.45,0,-43.55,0,480.9,"1,473.05","1,473.05","1,473.05",,,32.41,32.27,,0,0,,0.0,0.0,,181.83,0.0,80
